13	0.264	0.047	-0.038	0.279	-0.017	-0.047	-0.061	-0.147	-0.048	1.000	-0.003	-0.011	0.070	0.018	-0.032	-0.057	0.082	0.157	0.014	-0.052	0.083	-0.051	-0.036	-0.016	0.048	0.027	0.009	-0.016	0.107	-0.022	-0.002	0.052	0.042	0.013	-0.052	0.070	0.021	0.038	-0.043	-0.128	-0.051	-0.031	0.071	-0.039	0.166	-0.005	0.060	-0.052	-0.051	0.008	0.046	-0.060	-0.048	-0.036
131	0.187	-0.000	0.081	-0.029	0.102	-0.045	0.013	-0.258	0.018	-0.003	1.000	-0.014	0.055	-0.023	-0.042	0.036	0.000	0.008	0.054	0.088	0.228	0.030	0.022	-0.017	0.024	0.027	0.009	0.000	0.058	0.001	-0.018	0.020	0.067	-0.050	-0.051	0.129	-0.013	0.219	-0.107	-0.011	0.024	-0.015	0.105	0.164	0.069	0.268	-0.076	0.197	0.080	-0.061	0.128	-0.009	0.131	0.133
137	0.030	-0.043	-0.054	-0.032	-0.006	-0.014	-0.011	-0.026	0.084	-0.011	-0.014	1.000	-0.041	-0.034	0.000	0.045	-0.017	-0.030	0.018	-0.029	-0.043	-0.022	0.054	-0.042	0.001	-0.047	-0.026	0.058	-0.065	-0.049	-0.020	-0.010	-0.027	0.107	-0.028	0.019	-0.038	-0.041	0.058	-0.040	-0.033	0.251	-0.047	-0.036	-0.086	-0.017	-0.072	0.034	0.157	-0.011	-0.023	-0.016	-0.015	-0.006
14	0.060	0.151	0.044	0.288	-0.027	-0.083	0.303	-0.125	-0.046	0.070	0.055	-0.041	1.000	0.095	-0.047	0.113	-0.039	0.009	0.068	-0.012	0.101	0.057	0.002	0.056	0.268	0.028	0.095	0.040	0.052	-0.051	-0.020	0.041	-0.026	0.104	0.036	0.049	-0.048	-0.030	-0.055	-0.005	-0.010	-0.021	0.101	-0.071	0.242	0.189	0.051	0.048	-0.032	-0.052	0.081	0.104	0.009	-0.034
142	-0.083	-0.005	-0.033	-0.011	0.045	0.006	-0.016	0.053	-0.020	0.018	-0.023	-0.034	0.095	1.000	-0.029	0.095	0.003	-0.010	-0.013	-0.027	0.010	-0.039	0.054	-0.024	-0.004	-0.013	-0.026	-0.018	0.019	-0.021	-0.012	0.036	-0.016	-0.010	-0.042	0.035	0.027	0.043	-0.061	-0.020	-0.014	-0.018	0.212	0.017	0.033	0.046	0.029	-0.043	-0.016	0.016	0.059	0.019	0.378	-0.028
16	0.182	-0.023	-0.016	0.062	-0.028	-0.001	-0.030	-0.107	-0.024	-0.032	-0.042	0.000	-0.047	-0.029	1.000	-0.021	0.010	0.005	-0.026	-0.035	-0.035	0.029	0.133	-0.029	-0.044	-0.031	-0.025	-0.023	-0.029	0.059	-0.022	0.011	0.001	0.061	-0.018	0.010	0.011	-0.055	-0.022	-0.057	-0.032	-0.019	-0.056	-0.050	0.024	-0.030	-0.053	-0.032	-0.024	-0.047	0.045	0.081	-0.042	-0.057
169	0.028	-0.045	0.027	0.002	0.370	-0.016	0.395	-0.151	-0.031	-0.057	0.036	0.045	0.113	0.095	-0.021	1.000	-0.031	-0.010	0.024	0.038	-0.017	-0.026	-0.033	-0.026	0.014	-0.024	-0.026	-0.021	0.010	-0.048	-0.009	0.014	0.054	0.066	-0.011	0.048	0.302	-0.015	-0.006	-0.011	-0.038	-0.010	0.245	-0.029	0.109	0.007	0.011	-0.031	-0.029	-0.029	-0.026	0.626	0.117	0.011
17	0.218	-0.052	0.189	-0.002	0.009	0.130	-0.006	-0.133	-0.041	0.082	0.000	-0.017	-0.039	0.003	0.010	-0.031	1.000	-0.014	-0.038	0.166	0.015	0.276	0.013	-0.020	0.016	-0.010	-0.036	-0.015	0.014	0.063	-0.016	0.148	-0.017	-0.020	-0.051	0.085	0.006	-0.044	-0.035	-0.066	0.052	-0.026	-0.016	-0.012	-0.017	0.110	-0.051	0.153	-0.022	0.082	0.103	-0.031	0.047	-0.032
176	0.057	-0.038	-0.031	0.011	0.073	-0.052	-0.011	-0.065	0.007	0.157	0.008	-0.030	0.009	-0.010	0.005	-0.010	-0.014	1.000	0.040	-0.012	0.031	-0.012	0.036	-0.010	-0.017	-0.023	-0.020	-0.003	0.028	-0.011	-0.011	0.071	-0.018	0.081	-0.023	-0.007	0.100	0.138	-0.044	-0.040	0.009	-0.013	-0.026	-0.043	0.219	-0.026	-0.059	-0.018	-0.019	0.202	-0.024	0.014	0.145	0.029
18	0.069	0.014	-0.024	0.090	-0.013	0.072	-0.010	-0.075	-0.024	0.014	0.054	0.018	0.068	-0.013	-0.026	0.024	-0.038	0.040	1.000	0.058	0.206	-0.034	0.054	0.069	0.069	-0.031	-0.028	-0.021	0.017	-0.013	-0.013	0.021	0.059	-0.018	-0.059	0.074	0.002	0.091	-0.025	-0.036	-0.040	0.093	0.094	0.008	-0.024	-0.037	-0.084	0.069	0.007	-0.009	0.009	0.007	-0.015	0.052
188	0.104	0.036	0.092	-0.009	0.035	0.023	-0.025	-0.122	-0.025	-0.052	0.088	-0.029	-0.012	-0.027	-0.035	0.038	0.166	-0.012	0.058	1.000	0.106	0.036	-0.019	0.010	0.026	0.016	-0.024	-0.029	0.204	-0.041	-0.003	-0.017	0.011	-0.053	-0.015	0.049	-0.026	-0.024	-0.078	0.179	0.039	-0.017	0.116	-0.056	0.065	0.130	-0.033	0.206	-0.006	0.014	0.014	-0.036	0.021	-0.049
19	0.011	0.032	-0.014	0.081	-0.005	0.053	0.016	-0.105	-0.021	0.083	0.228	-0.043	0.101	0.010	-0.035	-0.017	0.015	0.031	0.206	0.106	1.000	-0.067	0.095	-0.030	0.018	0.345	-0.030	-0.036	0.123	-0.000	-0.010	0.151	0.096	-0.014	0.021	0.139	0.098	-0.045	0.008	-0.041	-0.053	-0.017	0.072	0.140	0.277	0.005	-0.058	0.005	0.028	0.016	0.347	-0.034	0.020	-0.029
2	0.079	0.110	0.206	-0.038	0.082	0.077	-0.009	-0.127	0.205	-0.051	0.030	-0.022	0.057	-0.039	0.029	-0.026	0.276	-0.012	-0.034	0.036	-0.067	1.000	0.077	-0.019	0.051	0.127	-0.024	0.055	0.127	0.121	0.104	-0.037	-0.019	-0.017	-0.088	0.089	0.019	0.055	-0.089	-0.034	0.207	0.036	0.018	-0.044	0.020	0.048	-0.031	0.097	-0.010	0.028	0.109	0.065	0.254	-0.133
21	-0.012	0.011	0.057	-0.006	-0.000	-0.087	0.088	-0.013	-0.025	-0.036	0.022	0.054	0.002	0.054	0.133	-0.033	0.013	0.036	0.054	-0.019	0.095	0.077	1.000	-0.047	0.026	-0.006	-0.045	-0.036	0.104	-0.013	-0.023	0.020	0.006	0.042	0.073	0.027	-0.028	0.111	-0.080	-0.123	-0.030	0.378	-0.050	-0.012	0.004	-0.027	0.010	0.065	0.007	0.034	-0.068	0.101	0.038	0.142
223	-0.057	0.178	-0.035	0.052	0.018	-0.014	-0.020	-0.111	-0.029	-0.016	-0.017	-0.042	0.056	-0.024	-0.029	-0.026	-0.020	-0.010	0.069	0.010	-0.030	-0.019	-0.047	1.000	0.315	-0.032	-0.021	-0.015	-0.008	-0.023	0.024	-0.021	0.399	0.015	-0.002	0.028	-0.023	0.023	0.228	-0.052	-0.016	-0.016	-0.007	0.260	-0.012	0.020	0.001	0.026	-0.023	0.053	-0.031	-0.012	-0.003	-0.056
226	0.115	0.200	-0.023	0.155	0.037	-0.030	0.030	-0.103	-0.025	0.048	0.024	0.001	0.268	-0.004	-0.044	0.014	0.016	-0.017	0.069	0.026	0.018	0.051	0.026	0.315	1.000	-0.010	-0.043	-0.014	0.139	0.117	0.002	0.013	0.282	0.318	-0.053	0.126	-0.002	0.014	0.011	-0.046	0.020	0.004	-0.014	0.046	0.002	-0.032	-0.001	0.013	-0.016	0.041	-0.015	0.061	0.062	-0.049
25	-0.012	-0.019	0.036	-0.020	-0.002	0.121	0.009	-0.052	0.013	0.027	0.027	-0.047	0.028	-0.013	-0.031	-0.024	-0.010	-0.023	-0.031	0.016	0.345	0.127	-0.006	-0.032	-0.010	1.000	-0.027	0.008	0.036	-0.037	-0.014	0.133	-0.040	0.006	-0.049	0.006	0.037	-0.076	-0.067	0.076	-0.023	-0.023	-0.017	0.014	0.046	-0.013	-0.066	-0.034	-0.009	-0.032	0.024	-0.017	0.005	0.117
27	-0.017	-0.037	-0.014	-0.033	-0.029	-0.028	-0.019	-0.074	-0.011	0.009	0.009	-0.026	0.095	-0.026	-0.025	-0.026	-0.036	-0.020	-0.028	-0.024	-0.030	-0.024	-0.045	-0.021	-0.043	-0.027	1.000	-0.019	-0.042	-0.033	-0.014	-0.043	-0.028	-0.040	-0.012	-0.044	-0.026	0.138	-0.018	-0.085	-0.026	-0.014	-0.041	0.086	0.099	0.330	-0.056	0.032	-0.001	-0.061	-0.008	-0.026	-0.040	-0.051
3	-0.013	0.013	-0.041	-0.027	-0.021	-0.048	-0.013	-0.098	-0.023	-0.016	0.000	0.058	0.040	-0.018	-0.023	-0.021	-0.015	-0.003	-0.021	-0.029	-0.036	0.055	-0.036	-0.015	-0.014	0.008	-0.019	1.000	0.037	0.039	-0.007	-0.025	-0.019	-0.044	-0.015	0.005	0.005	0.008	-0.030	0.012	0.068	-0.013	-0.033	0.069	0.030	0.049	-0.046	0.003	-0.010	-0.020	-0.019	-0.034	0.061	-0.014
31	0.175	0.034	0.141	0.055	-0.006	-0.003	0.060	-0.127	-0.032	0.107	0.058	-0.065	0.052	0.019	-0.029	0.010	0.014	0.028	0.017	0.204	0.123	0.127	0.104	-0.008	0.139	0.036	-0.042	0.037	1.000	0.055	-0.004	0.001	0.235	0.076	-0.070	0.081	0.035	0.025	-0.035	-0.062	0.014	-0.028	0.043	-0.073	0.169	0.019	0.017	-0.041	-0.029	0.206	0.009	-0.003	0.072	-0.044
335	-0.019	0.072	0.021	-0.060	0.031	-0.002	0.006	-0.084	-0.037	-0.022	0.001	-0.049	-0.051	-0.021	0.059	-0.048	0.063	-0.011	-0.013	-0.041	-0.000	0.121	-0.013	-0.023	0.117	-0.037	-0.033	0.039	0.055	1.000	0.160	0.011	0.017	0.075	-0.047	0.018	0.028	0.093	-0.030	0.118	0.101	-0.024	0.005	-0.034	-0.059	-0.040	-0.054	-0.011	0.003	-0.005	0.177	-0.003	0.201	0.017
353	0.192	-0.012	-0.013	-0.017	0.192	-0.016	0.226	-0.134	-0.018	-0.002	-0.018	-0.020	-0.020	-0.012	-0.022	-0.009	-0.016	-0.011	-0.013	-0.003	-0.010	0.104	-0.023	0.024	0.002	-0.014	-0.014	-0.007	-0.004	0.160	1.000	0.041	0.008	-0.005	-0.003	0.040	0.037	0.107	-0.027	-0.026	-0.011	-0.007	-0.022	0.013	-0.035	0.010	-0.052	-0.031	0.019	0.006	-0.013	-0.008	-0.018	-0.047
38	0.067	0.004	-0.001	0.046	0.030	0.057	0.022	-0.061	-0.033	0.052	0.020	-0.010	0.041	0.036	0.011	0.014	0.148	0.071	0.021	-0.017	0.151	-0.037	0.020	-0.021	0.013	0.133	-0.043	-0.025	0.001	0.011	0.041	1.000	-0.023	0.082	-0.068	0.091	0.226	0.010	-0.090	-0.066	-0.007	0.033	-0.020	-0.027	0.121	-0.027	0.083	-0.057	-0.029	-0.013	0.014	0.025	0.015	0.074
394	0.104	0.031	-0.021	-0.009	-0.017	-0.063	-0.011	-0.083	-0.021	0.042	0.067	-0.027	-0.026	-0.016	0.001	0.054	-0.017	-0.018	0.059	0.011	0.096	-0.019	0.006	0.399	0.282	-0.040	-0.028	-0.019	0.235	0.017	0.008	-0.023	1.000	-0.010	-0.035	0.051	-0.039	-0.044	0.084	-0.109	0.014	-0.009	0.090	0.137	0.182	0.005	0.025	-0.061	-0.029	-0.016	-0.020	-0.010	-0.012	-0.073
4	0.210	0.283	0.079	0.001	0.020	0.044	-0.002	-0.151	-0.059	0.013	-0.050	0.107	0.104	-0.010	0.061	0.066	-0.020	0.081	-0.018	-0.053	-0.014	-0.017	0.042	0.015	0.318	0.006	-0.040	-0.044	0.076	0.075	-0.005	0.082	-0.010	1.000	-0.049	0.073	-0.033	0.143	-0.094	-0.055	-0.033	-0.041	-0.023	-0.030	0.001	-0.025	0.017	-0.070	-0.046	-0.005	-0.046	0.139	-0.047	0.007
40	-0.141	-0.066	-0.022	-0.041	-0.035	-0.058	-0.038	-0.037	-0.028	-0.052	-0.051	-0.028	0.036	-0.042	-0.018	-0.011	-0.051	-0.023	-0.059	-0.015	0.021	-0.088	0.073	-0.002	-0.053	-0.049	-0.012	-0.015	-0.070	-0.047	-0.003	-0.068	-0.035	-0.049	1.000	-0.047	-0.034	-0.055	0.111	-0.000	0.080	-0.023	-0.074	-0.067	-0.028	-0.040	0.002	-0.031	-0.006	-0.032	-0.015	-0.048	-0.039	-0.006
419	0.144	0.047	0.063	0.008	0.075	0.008	0.066	-0.195	0.032	0.070	0.129	0.019	0.049	0.035	0.010	0.048	0.085	-0.007	0.074	0.049	0.139	0.089	0.027	0.028	0.126	0.006	-0.044	0.005	0.081	0.018	0.040	0.091	0.051	0.073	-0.047	1.000	-0.000	0.074	-0.074	0.026	0.065	-0.007	0.069	0.033	0.080	0.060	-0.017	0.076	-0.011	0.017	0.169	0.054	0.056	-0.032
42	0.003	-0.029	-0.045	0.051	0.601	0.040	-0.025	-0.102	0.060	0.021	-0.013	-0.038	-0.048	0.027	0.011	0.302	0.006	0.100	0.002	-0.026	0.098	0.019	-0.028	-0.023	-0.002	0.037	-0.026	0.005	0.035	0.028	0.037	0.226	-0.039	-0.033	-0.034	-0.000	1.000	-0.038	0.049	0.018	-0.015	-0.025	0.238	-0.049	0.029	0.056	0.018	-0.000	0.054	0.009	0.006	0.241	-0.038	-0.067
43	-0.114	0.159	0.066	-0.050	0.073	-0.046	-0.002	-0.187	-0.011	0.038	0.219	-0.041	-0.030	0.043	-0.055	-0.015	-0.044	0.138	0.091	-0.024	-0.045	0.055	0.111	0.023	0.014	-0.076	0.138	0.008	0.025	0.093	0.107	0.010	-0.044	0.143	-0.055	0.074	-0.038	1.000	-0.020	-0.076	0.061	0.057	-0.028	0.131	-0.023	-0.052	-0.017	-0.004	-0.013	0.036	-0.067	-0.025	0.107	-0.018
49	-0.188	-0.026	-0.070	0.004	-0.034	-0.063	-0.039	-0.197	-0.048	-0.043	-0.107	0.058	-0.055	-0.061	-0.022	-0.006	-0.035	-0.044	-0.025	-0.078	0.008	-0.089	-0.080	0.228	0.011	-0.067	-0.018	-0.030	-0.035	-0.030	-0.027	-0.090	0.084	-0.094	0.111	-0.074	0.049	-0.020	1.000	-0.182	-0.064	-0.030	-0.088	0.012	-0.106	-0.003	-0.018	-0.079	-0.042	0.019	-0.010	-0.064	0.072	-0.011
5	-0.100	0.082	0.039	-0.045	0.010	-0.036	-0.002	-0.280	-0.003	-0.128	-0.011	-0.040	-0.005	-0.020	-0.057	-0.011	-0.066	-0.040	-0.036	0.179	-0.041	-0.034	-0.123	-0.052	-0.046	0.076	-0.085	0.012	-0.062	0.118	-0.026	-0.066	-0.109	-0.055	-0.000	0.026	0.018	-0.076	-0.182	1.000	0.228	-0.029	0.112	-0.131	-0.079	-0.106	-0.075	-0.052	0.006	-0.055	0.020	-0.042	0.008	0.061
58	-0.014	0.096	0.053	0.013	-0.026	-0.037	-0.025	-0.133	-0.024	-0.051	0.024	-0.033	-0.010	-0.014	-0.032	-0.038	0.052	0.009	-0.040	0.039	-0.053	0.207	-0.030	-0.016	0.020	-0.023	-0.026	0.068	0.014	0.101	-0.011	-0.007	0.014	-0.033	0.080	0.065	-0.015	0.061	-0.064	0.228	1.000	-0.023	-0.042	0.012	0.024	-0.027	-0.011	0.017	0.002	0.066	-0.025	-0.018	0.183	-0.061
59	0.050	-0.028	-0.022	-0.019	0.011	-0.018	-0.009	-0.041	0.026	-0.031	-0.015	0.251	-0.021	-0.018	-0.019	-0.010	-0.026	-0.013	0.093	-0.017	-0.017	0.036	0.378	-0.016	0.004	-0.023	-0.014	-0.013	-0.028	-0.024	-0.007	0.033	-0.009	-0.041	-0.023	-0.007	-0.025	0.057	-0.030	-0.029	-0.023	1.000	-0.019	0.064	-0.042	0.001	-0.040	-0.027	-0.013	0.069	-0.017	-0.015	0.005	-0.034
6	0.064	0.061	-0.024	0.005	0.209	-0.002	-0.012	-0.061	-0.003	0.071	0.105	-0.047	0.101	0.212	-0.056	0.245	-0.016	-0.026	0.094	0.116	0.072	0.018	-0.050	-0.007	-0.014	-0.017	-0.041	-0.033	0.043	0.005	-0.022	-0.020	0.090	-0.023	-0.074	0.069	0.238	-0.028	-0.088	0.112	-0.042	-0.019	1.000	-0.048	-0.008	-0.015	0.043	0.008	-0.045	0.076	0.028	0.060	0.084	-0.110
62	-0.129	0.000	-0.038	-0.080	-0.012	-0.028	-0.046	-0.159	-0.032	-0.039	0.164	-0.036	-0.071	0.017	-0.050	-0.029	-0.012	-0.043	0.008	-0.056	0.140	-0.044	-0.012	0.260	0.046	0.014	0.086	0.069	-0.073	-0.034	0.013	-0.027	0.137	-0.030	-0.067	0.033	-0.049	0.131	0.012	-0.131	0.012	0.064	-0.048	1.000	0.052	0.206	0.020	0.204	-0.016	-0.026	0.138	-0.001	-0.030	-0.032
64	0.017	-0.025	0.129	0.119	-0.069	-0.065	0.146	-0.095	-0.065	0.166	0.069	-0.086	0.242	0.033	0.024	0.109	-0.017	0.219	-0.024	0.065	0.277	0.020	0.004	-0.012	0.002	0.046	0.099	0.030	0.169	-0.059	-0.035	0.121	0.182	0.001	-0.028	0.080	0.029	-0.023	-0.106	-0.079	0.024	-0.042	-0.008	0.052	1.000	0.090	-0.040	-0.028	0.015	0.067	0.174	0.150	-0.028	-0.075
66	0.150	-0.056	0.018	-0.049	0.249	0.013	0.061	-0.155	-0.036	-0.005	0.268	-0.017	0.189	0.046	-0.030	0.007	0.110	-0.026	-0.037	0.130	0.005	0.048	-0.027	0.020	-0.032	-0.013	0.330	0.049	0.019	-0.040	0.010	-0.027	0.005	-0.025	-0.040	0.060	0.056	-0.052	-0.003	-0.106	-0.027	0.001	-0.015	0.206	0.090	1.000	-0.038	0.528	-0.029	-0.037	0.026	0.022	0.010	-0.064
69	-0.026	0.069	0.146	-0.045	-0.087	0.054	-0.069	-0.160	-0.067	0.060	-0.076	-0.072	0.051	0.029	-0.053	0.011	-0.051	-0.059	-0.084	-0.033	-0.058	-0.031	0.010	0.001	-0.001	-0.066	-0.056	-0.046	0.017	-0.054	-0.052	0.083	0.025	0.017	0.002	-0.017	0.018	-0.017	-0.018	-0.075	-0.011	-0.040	0.043	0.020	-0.040	-0.038	1.000	0.015	0.002	-0.104	-0.066	-0.042	-0.107	-0.068
7	0.087	0.020	-0.022	0.030	0.223	-0.006	0.010	-0.133	0.035	-0.052	0.197	0.034	0.048	-0.043	-0.032	-0.031	0.153	-0.018	0.069	0.206	0.005	0.097	0.065	0.026	0.013	-0.034	0.032	0.003	-0.041	-0.011	-0.031	-0.057	-0.061	-0.070	-0.031	0.076	-0.000	-0.004	-0.079	-0.052	0.017	-0.027	0.008	0.204	-0.028	0.528	0.015	1.000	0.069	0.102	-0.008	0.057	0.024	0.040
70	-0.081	-0.024	-0.038	-0.039	0.104	-0.026	-0.014	0.003	0.542	-0.051	0.080	0.157	-0.032	-0.016	-0.024	-0.029	-0.022	-0.019	0.007	-0.006	0.028	-0.010	0.007	-0.023	-0.016	-0.009	-0.001	-0.010	-0.029	0.003	0.019	-0.029	-0.029	-0.046	-0.006	-0.011	0.054	-0.013	-0.042	0.006	0.002	-0.013	-0.045	-0.016	0.015	-0.029	0.002	0.069	1.000	-0.028	-0.000	-0.028	-0.006	-0.039
8	0.066	0.020	-0.004	0.016	-0.000	-0.076	-0.055	0.030	-0.046	0.008	-0.061	-0.011	-0.052	0.016	-0.047	-0.029	0.082	0.202	-0.009	0.014	0.016	0.028	0.034	0.053	0.041	-0.032	-0.061	-0.020	0.206	-0.005	0.006	-0.013	-0.016	-0.005	-0.032	0.017	0.009	0.036	0.019	-0.055	0.066	0.069	0.076	-0.026	0.067	-0.037	-0.104	0.102	-0.028	1.000	-0.048	-0.035	0.149	-0.068
85	0.000	-0.037	0.016	-0.041	-0.029	-0.047	-0.029	-0.155	-0.030	0.046	0.128	-0.023	0.081	0.059	0.045	-0.026	0.103	-0.024	0.009	0.014	0.347	0.109	-0.068	-0.031	-0.015	0.024	-0.008	-0.019	0.009	0.177	-0.013	0.014	-0.020	-0.046	-0.015	0.169	0.006	-0.067	-0.010	0.020	-0.025	-0.017	0.028	0.138	0.174	0.026	-0.066	-0.008	-0.000	-0.048	1.000	-0.026	0.046	-0.018
86	0.043	0.046	0.080	0.046	0.287	-0.008	0.436	-0.189	0.121	-0.060	-0.009	-0.016	0.104	0.019	0.081	0.626	-0.031	0.014	0.007	-0.036	-0.034	0.065	0.101	-0.012	0.061	-0.017	-0.026	-0.034	-0.003	-0.003	-0.008	0.025	-0.010	0.139	-0.048	0.054	0.241	-0.025	-0.064	-0.042	-0.018	-0.015	0.060	-0.001	0.150	0.022	-0.042	0.057	-0.028	-0.035	-0.026	1.000	-0.014	0.107
9	-0.098	0.092	-0.040	-0.080	-0.015	-0.056	0.064	-0.001	-0.057	-0.048	0.131	-0.015	0.009	0.378	-0.042	0.117	0.047	0.145	-0.015	0.021	0.020	0.254	0.038	-0.003	0.062	0.005	-0.040	0.061	0.072	0.201	-0.018	0.015	-0.012	-0.047	-0.039	0.056	-0.038	0.107	0.072	0.008	0.183	0.005	0.084	-0.030	-0.028	0.010	-0.107	0.024	-0.006	0.149	0.046	-0.014	1.000	-0.024
91	-0.106	-0.047	0.047	-0.007	-0.044	-0.099	-0.004	-0.209	-0.060	-0.036	0.133	-0.006	-0.034	-0.028	-0.057	0.011	-0.032	0.029	0.052	-0.049	-0.029	-0.133	0.142	-0.056	-0.049	0.117	-0.051	-0.014	-0.044	0.017	-0.047	0.074	-0.073	0.007	-0.006	-0.032	-0.067	-0.018	-0.011	0.061	-0.061	-0.034	-0.110	-0.032	-0.075	-0.064	-0.068	0.040	-0.039	-0.068	-0.018	0.107	-0.024	1.000
