137	0.159	0.065	-0.019	-0.130	-0.104	0.175	-0.112	-0.032	-0.014	1.000	-0.107	0.006	0.041	-0.042	-0.118	0.050	0.016	0.043	-0.010	-0.041	0.087	-0.071	0.030	-0.090	-0.118	0.027	0.044	0.114	-0.064	0.002	0.016	0.028	0.087	-0.042	-0.110	0.073	-0.012	-0.007	-0.048	-0.032	0.030	0.117	0.065	-0.038	-0.004	0.049	0.004	-0.091	0.172	0.018	-0.090	0.483	-0.030	-0.001	-0.091
14	-0.073	0.004	-0.046	0.113	-0.067	-0.019	0.111	0.036	0.029	-0.107	1.000	-0.023	-0.106	-0.007	0.213	-0.071	-0.039	-0.024	-0.075	0.093	-0.073	0.090	-0.008	0.153	0.132	-0.000	-0.075	-0.042	0.091	-0.009	0.050	-0.060	-0.022	0.048	0.184	-0.075	-0.030	-0.029	-0.027	-0.041	-0.092	-0.076	-0.046	0.167	-0.085	-0.024	-0.051	0.129	-0.007	-0.067	0.101	-0.109	-0.012	-0.020	0.071
142	0.063	0.011	0.197	-0.029	-0.086	-0.023	0.018	-0.025	-0.016	0.006	-0.023	1.000	0.070	-0.038	0.025	0.034	0.005	-0.012	0.048	0.031	0.021	-0.023	-0.034	-0.032	-0.037	0.010	0.008	0.047	-0.011	-0.022	0.066	0.053	0.009	-0.091	-0.018	0.020	-0.020	0.003	0.068	-0.000	-0.020	-0.049	-0.029	-0.008	-0.073	0.057	0.007	-0.051	-0.063	0.126	0.002	0.027	-0.067	-0.024	-0.035
147	0.075	-0.027	0.002	-0.138	-0.054	-0.100	-0.111	-0.009	0.015	0.041	-0.106	0.070	1.000	0.024	-0.043	0.093	0.002	-0.007	0.021	0.004	-0.014	-0.032	0.103	-0.101	-0.110	0.021	0.083	0.078	-0.032	-0.008	0.019	0.054	0.084	-0.048	0.005	0.058	0.011	-0.016	-0.013	0.001	0.018	-0.023	0.012	-0.075	0.036	0.009	-0.056	-0.027	-0.011	0.234	-0.038	0.009	-0.030	-0.013	-0.056
15	-0.052	-0.037	-0.008	0.027	-0.007	-0.056	0.006	-0.062	-0.082	-0.042	-0.007	-0.038	0.024	1.000	0.099	0.026	-0.031	0.075	0.016	0.053	-0.042	0.081	-0.042	0.163	0.028	-0.038	-0.079	0.013	0.023	0.060	-0.084	0.031	0.004	-0.007	0.073	-0.063	0.013	0.014	0.016	0.047	0.007	-0.117	-0.029	0.037	0.008	0.007	-0.046	0.164	-0.068	-0.028	-0.014	-0.056	-0.056	-0.065	0.109
16	-0.059	0.033	-0.009	0.140	-0.028	-0.069	0.258	-0.004	-0.124	-0.118	0.213	0.025	-0.043	0.099	1.000	-0.049	-0.110	-0.087	-0.012	0.216	-0.025	0.301	-0.049	0.388	0.160	-0.037	-0.097	-0.080	0.166	-0.056	0.082	-0.058	-0.001	-0.046	0.343	-0.030	-0.074	-0.033	0.002	-0.066	-0.104	-0.091	-0.010	0.196	-0.037	-0.003	-0.037	0.315	-0.089	-0.007	0.186	-0.156	-0.023	-0.133	0.174
162	0.143	-0.034	0.066	-0.055	-0.023	-0.061	-0.051	0.025	-0.026	0.050	-0.071	0.034	0.093	0.026	-0.049	1.000	0.095	-0.014	-0.063	0.008	0.015	0.004	0.116	-0.083	-0.123	0.009	0.050	0.069	0.008	-0.058	0.006	0.022	0.008	-0.049	-0.041	0.090	0.047	-0.073	-0.013	0.016	0.025	0.020	0.049	-0.064	0.038	0.057	-0.041	-0.080	0.068	0.082	-0.031	0.014	-0.001	-0.033	-0.113
166	0.096	-0.018	-0.008	-0.016	0.014	0.047	-0.065	0.135	0.075	0.016	-0.039	0.005	0.002	-0.031	-0.110	0.095	1.000	-0.001	0.010	-0.053	0.057	-0.020	0.193	-0.136	-0.049	-0.022	0.105	0.043	-0.047	0.029	-0.073	0.028	0.033	-0.014	-0.120	0.056	0.054	-0.039	0.029	-0.017	0.068	-0.051	0.048	-0.063	0.045	0.030	-0.047	-0.059	-0.035	-0.008	-0.102	0.012	-0.043	0.050	-0.123
167	-0.003	-0.100	-0.056	-0.009	-0.010	-0.038	-0.072	-0.091	0.003	0.043	-0.024	-0.012	-0.007	0.075	-0.087	-0.014	-0.001	1.000	0.245	-0.157	0.021	-0.059	0.010	-0.057	-0.094	0.001	-0.020	0.009	-0.047	0.270	-0.085	0.208	0.045	0.118	-0.084	0.005	-0.002	0.226	-0.030	0.142	0.222	-0.010	-0.034	-0.097	-0.051	0.005	0.037	-0.065	0.021	-0.007	-0.137	0.067	0.066	-0.024	-0.052
17	0.025	-0.056	-0.011	-0.088	-0.034	-0.004	0.003	-0.045	0.012	-0.010	-0.075	0.048	0.021	0.016	-0.012	-0.063	0.010	0.245	1.000	-0.091	0.067	-0.020	-0.015	-0.042	-0.115	-0.017	0.069	0.007	-0.003	0.457	-0.038	0.438	0.042	0.052	-0.095	0.000	-0.030	0.378	-0.017	0.341	0.279	-0.094	0.032	-0.114	0.023	-0.010	0.099	-0.018	-0.034	0.084	-0.021	0.021	0.038	0.020	-0.026
18	-0.081	0.110	0.055	0.041	0.001	-0.043	0.137	-0.082	-0.090	-0.041	0.093	0.031	0.004	0.053	0.216	0.008	-0.053	-0.157	-0.091	1.000	0.013	0.110	-0.038	0.204	0.112	-0.031	-0.087	-0.052	0.063	-0.132	-0.042	-0.088	-0.009	-0.076	0.199	0.002	-0.046	-0.110	0.036	-0.113	-0.108	-0.102	0.020	0.130	0.104	0.018	-0.081	0.094	-0.041	-0.040	0.073	-0.097	0.008	-0.045	0.026
188	0.050	0.244	0.025	-0.114	-0.059	0.150	0.029	0.014	0.006	0.087	-0.073	0.021	-0.014	-0.042	-0.025	0.015	0.057	0.021	0.067	0.013	1.000	-0.031	0.069	-0.023	-0.097	0.047	-0.025	0.024	-0.054	0.015	-0.058	0.065	-0.004	-0.011	-0.134	-0.041	0.022	-0.008	0.007	-0.064	0.028	-0.080	0.010	-0.026	0.027	-0.037	-0.022	-0.082	0.080	-0.038	-0.083	0.050	-0.020	-0.016	-0.100
19	-0.054	-0.028	-0.053	0.084	-0.100	-0.045	0.202	-0.017	-0.037	-0.071	0.090	-0.023	-0.032	0.081	0.301	0.004	-0.020	-0.059	-0.020	0.110	-0.031	1.000	-0.038	0.229	0.119	-0.033	-0.022	-0.018	0.121	-0.039	0.027	-0.060	-0.075	-0.067	0.140	-0.064	-0.034	-0.034	-0.025	-0.022	-0.058	-0.147	0.051	0.058	-0.060	0.024	-0.054	0.204	-0.055	-0.016	0.099	-0.090	-0.081	-0.107	0.125
194	0.110	-0.045	-0.070	-0.018	0.018	-0.021	-0.083	0.120	0.093	0.030	-0.008	-0.034	0.103	-0.042	-0.049	0.116	0.193	0.010	-0.015	-0.038	0.069	-0.038	1.000	-0.113	-0.054	0.029	0.027	0.079	-0.083	0.023	-0.039	-0.015	0.041	0.017	-0.085	0.013	0.062	-0.036	-0.104	-0.027	0.030	-0.014	0.029	-0.120	0.075	0.008	-0.009	-0.057	0.086	0.060	-0.090	0.003	-0.051	0.098	-0.098
2	-0.249	0.088	0.037	0.310	-0.030	0.075	0.355	-0.003	-0.105	-0.090	0.153	-0.032	-0.101	0.163	0.388	-0.083	-0.136	-0.057	-0.042	0.204	-0.023	0.229	-0.113	1.000	0.192	-0.030	-0.106	-0.123	0.093	-0.039	0.035	-0.061	-0.099	-0.009	0.356	0.014	-0.007	-0.032	-0.023	-0.023	-0.093	0.030	-0.013	0.348	-0.058	-0.009	-0.076	0.275	-0.092	-0.074	0.211	-0.119	0.038	-0.123	0.258
21	-0.191	-0.051	-0.060	0.236	0.148	0.022	0.165	0.003	0.167	-0.118	0.132	-0.037	-0.110	0.028	0.160	-0.123	-0.049	-0.094	-0.115	0.112	-0.097	0.119	-0.054	0.192	1.000	-0.051	-0.053	-0.088	0.015	-0.074	0.002	-0.200	-0.136	0.176	0.117	-0.085	-0.074	-0.017	0.026	-0.084	-0.100	-0.033	0.041	0.053	-0.040	-0.060	0.123	0.178	-0.117	-0.121	0.157	-0.116	0.030	0.109	0.280
224	0.078	0.097	0.015	-0.068	-0.025	0.075	0.028	-0.007	0.028	0.027	-0.000	0.010	0.021	-0.038	-0.037	0.009	-0.022	0.001	-0.017	-0.031	0.047	-0.033	0.029	-0.030	-0.051	1.000	-0.029	0.040	-0.006	-0.026	0.015	-0.005	-0.009	-0.028	-0.041	0.017	0.117	-0.087	-0.019	-0.061	-0.031	0.041	-0.048	0.052	-0.039	0.028	0.029	-0.088	0.121	0.007	-0.092	0.040	0.032	-0.026	-0.081
235	0.113	-0.057	-0.047	-0.063	0.002	-0.018	-0.041	0.030	0.044	0.044	-0.075	0.008	0.083	-0.079	-0.097	0.050	0.105	-0.020	0.069	-0.087	-0.025	-0.022	0.027	-0.106	-0.053	-0.029	1.000	0.045	-0.040	0.030	-0.062	0.031	0.033	-0.025	-0.001	0.040	0.055	0.019	-0.002	0.067	0.046	-0.036	0.101	-0.064	0.025	0.006	-0.008	-0.003	-0.007	0.059	-0.044	0.077	0.034	0.066	-0.079
247	0.137	0.173	-0.023	-0.109	-0.051	0.007	-0.132	-0.024	0.026	0.114	-0.042	0.047	0.078	0.013	-0.080	0.069	0.043	0.009	0.007	-0.052	0.024	-0.018	0.079	-0.123	-0.088	0.040	0.045	1.000	-0.002	0.050	-0.034	0.039	0.044	-0.026	-0.105	0.020	0.011	-0.009	0.009	-0.017	0.004	0.043	-0.023	-0.079	-0.031	0.017	-0.028	-0.051	0.050	0.055	-0.078	0.083	-0.025	-0.007	-0.084
25	-0.033	-0.017	-0.038	0.069	0.006	-0.102	0.136	-0.022	-0.059	-0.064	0.091	-0.011	-0.032	0.023	0.166	0.008	-0.047	-0.047	-0.003	0.063	-0.054	0.121	-0.083	0.093	0.015	-0.006	-0.040	-0.002	1.000	0.002	0.050	-0.042	-0.001	-0.077	0.143	-0.060	0.014	-0.051	-0.062	-0.048	-0.067	-0.073	-0.004	0.093	-0.051	0.028	-0.034	0.147	0.019	-0.012	0.145	-0.055	-0.038	-0.071	0.077
27	0.027	-0.072	-0.050	0.021	0.064	-0.075	-0.043	0.010	0.053	0.002	-0.009	-0.022	-0.008	0.060	-0.056	-0.058	0.029	0.270	0.457	-0.132	0.015	-0.039	0.023	-0.039	-0.074	-0.026	0.030	0.050	0.002	1.000	-0.045	0.393	0.058	0.155	-0.105	0.032	0.014	0.387	-0.057	0.307	0.276	-0.101	-0.016	-0.157	-0.034	-0.008	0.066	-0.064	0.033	0.029	-0.023	0.020	0.027	0.102	0.025
3	-0.070	0.006	0.067	0.012	-0.035	0.066	-0.003	0.049	-0.018	0.016	0.050	0.066	0.019	-0.084	0.082	0.006	-0.073	-0.085	-0.038	-0.042	-0.058	0.027	-0.039	0.035	0.002	0.015	-0.062	-0.034	0.050	-0.045	1.000	-0.038	-0.084	-0.087	0.047	-0.031	0.001	-0.010	0.024	0.050	-0.047	0.043	0.065	0.109	-0.067	-0.042	-0.022	0.038	0.019	-0.026	0.046	0.019	0.066	-0.057	0.021
31	0.140	-0.056	0.005	-0.108	-0.080	-0.068	-0.094	-0.059	-0.044	0.028	-0.060	0.053	0.054	0.031	-0.058	0.022	0.028	0.208	0.438	-0.088	0.065	-0.060	-0.015	-0.061	-0.200	-0.005	0.031	0.039	-0.042	0.393	-0.038	1.000	0.079	0.047	-0.062	0.001	-0.018	0.267	-0.008	0.267	0.206	-0.041	-0.010	-0.066	0.033	0.024	0.034	-0.058	-0.020	0.117	-0.054	0.022	0.018	-0.064	-0.108
34	0.158	-0.017	-0.080	-0.140	-0.017	-0.053	-0.020	-0.051	-0.062	0.087	-0.022	0.009	0.084	0.004	-0.001	0.008	0.033	0.045	0.042	-0.009	-0.004	-0.075	0.041	-0.099	-0.136	-0.009	0.033	0.044	-0.001	0.058	-0.084	0.079	1.000	-0.021	0.056	0.062	-0.038	0.068	-0.006	-0.024	0.059	-0.033	-0.088	-0.014	0.083	-0.026	0.012	-0.015	-0.040	0.040	-0.004	0.094	-0.044	-0.018	0.032
38	0.013	-0.077	-0.121	0.132	0.108	-0.067	-0.003	-0.080	0.118	-0.042	0.048	-0.091	-0.048	-0.007	-0.046	-0.049	-0.014	0.118	0.052	-0.076	-0.011	-0.067	0.017	-0.009	0.176	-0.028	-0.025	-0.026	-0.077	0.155	-0.087	0.047	-0.021	1.000	-0.026	-0.050	-0.025	0.091	-0.111	0.110	0.062	-0.033	-0.117	-0.105	0.011	-0.100	0.167	-0.013	-0.036	-0.055	0.004	-0.026	0.126	0.109	0.202
4	-0.069	-0.031	0.006	0.093	-0.000	-0.099	0.268	0.018	-0.126	-0.110	0.184	-0.018	0.005	0.073	0.343	-0.041	-0.120	-0.084	-0.095	0.199	-0.134	0.140	-0.085	0.356	0.117	-0.041	-0.001	-0.105	0.143	-0.105	0.047	-0.062	0.056	-0.026	1.000	-0.098	-0.043	-0.093	0.086	-0.061	-0.048	-0.012	-0.071	0.270	0.010	0.001	-0.012	0.298	-0.045	-0.042	0.168	-0.131	-0.029	-0.075	0.211
40	0.103	-0.043	0.047	0.030	0.037	0.046	-0.067	0.010	0.060	0.073	-0.075	0.020	0.058	-0.063	-0.030	0.090	0.056	0.005	0.000	0.002	-0.041	-0.064	0.013	0.014	-0.085	0.017	0.040	0.020	-0.060	0.032	-0.031	0.001	0.062	-0.050	-0.098	1.000	-0.040	-0.021	-0.046	-0.061	0.042	0.032	0.018	-0.020	0.012	0.025	-0.015	-0.060	0.104	0.025	-0.074	0.061	-0.025	-0.001	-0.108
407	0.050	-0.017	-0.007	-0.080	0.028	0.013	-0.055	0.076	-0.020	-0.012	-0.030	-0.020	0.011	0.013	-0.074	0.047	0.054	-0.002	-0.030	-0.046	0.022	-0.034	0.062	-0.007	-0.074	0.117	0.055	0.011	0.014	0.014	0.001	-0.018	-0.038	-0.025	-0.043	-0.040	1.000	-0.003	-0.007	0.041	-0.013	0.013	0.015	0.017	-0.029	0.066	-0.041	-0.051	0.081	0.008	-0.057	0.062	-0.054	0.029	-0.076
42	0.015	-0.118	0.013	0.007	0.007	-0.002	-0.078	-0.052	0.029	-0.007	-0.029	0.003	-0.016	0.014	-0.033	-0.073	-0.039	0.226	0.378	-0.110	-0.008	-0.034	-0.036	-0.032	-0.017	-0.087	0.019	-0.009	-0.051	0.387	-0.010	0.267	0.068	0.091	-0.093	-0.021	-0.003	1.000	-0.030	0.267	0.255	-0.058	0.000	-0.142	0.023	-0.039	0.095	-0.021	-0.074	0.035	-0.048	-0.009	0.091	0.072	0.054
43	0.056	0.106	0.229	-0.024	-0.075	0.159	-0.005	-0.029	-0.118	-0.048	-0.027	0.068	-0.013	0.016	0.002	-0.013	0.029	-0.030	-0.017	0.036	0.007	-0.025	-0.104	-0.023	0.026	-0.019	-0.002	0.009	-0.062	-0.057	0.024	-0.008	-0.006	-0.111	0.086	-0.046	-0.007	-0.030	1.000	-0.035	-0.052	0.166	-0.004	-0.015	0.060	0.326	-0.065	0.004	-0.011	0.035	0.018	-0.016	-0.032	-0.095	-0.092
45	-0.018	-0.000	-0.021	0.022	0.056	-0.084	-0.071	-0.029	0.034	-0.032	-0.041	-0.000	0.001	0.047	-0.066	0.016	-0.017	0.142	0.341	-0.113	-0.064	-0.022	-0.027	-0.023	-0.084	-0.061	0.067	-0.017	-0.048	0.307	0.050	0.267	-0.024	0.110	-0.061	-0.061	0.041	0.267	-0.035	1.000	0.128	-0.124	-0.020	-0.147	0.011	0.016	0.069	-0.047	-0.064	0.061	-0.064	-0.013	0.050	0.116	0.035
46	0.051	-0.098	-0.044	-0.047	-0.039	-0.138	-0.077	-0.016	-0.032	0.030	-0.092	-0.020	0.018	0.007	-0.104	0.025	0.068	0.222	0.279	-0.108	0.028	-0.058	0.030	-0.093	-0.100	-0.031	0.046	0.004	-0.067	0.276	-0.047	0.206	0.059	0.062	-0.048	0.042	-0.013	0.255	-0.052	0.128	1.000	-0.056	-0.009	-0.110	0.013	-0.004	0.083	-0.090	-0.025	-0.035	-0.104	0.028	0.055	0.000	-0.011
5	0.036	0.026	0.038	-0.097	0.047	0.242	-0.067	0.053	0.040	0.117	-0.076	-0.049	-0.023	-0.117	-0.091	0.020	-0.051	-0.010	-0.094	-0.102	-0.080	-0.147	-0.014	0.030	-0.033	0.041	-0.036	0.043	-0.073	-0.101	0.043	-0.041	-0.033	-0.033	-0.012	0.032	0.013	-0.058	0.166	-0.124	-0.056	1.000	0.063	0.070	-0.005	-0.008	-0.082	-0.040	0.083	-0.059	-0.074	0.100	0.138	0.034	-0.095
58	-0.094	-0.013	-0.050	0.077	0.097	-0.048	-0.072	0.081	0.162	0.065	-0.046	-0.029	0.012	-0.029	-0.010	0.049	0.048	-0.034	0.032	0.020	0.010	0.051	0.029	-0.013	0.041	-0.048	0.101	-0.023	-0.004	-0.016	0.065	-0.010	-0.088	-0.117	-0.071	0.018	0.015	0.000	-0.004	-0.020	-0.009	0.063	1.000	-0.021	-0.013	-0.078	-0.013	-0.000	-0.012	0.044	-0.014	0.008	-0.026	0.020	-0.000
6	-0.058	0.080	0.033	0.047	-0.063	0.057	0.259	-0.003	-0.112	-0.038	0.167	-0.008	-0.075	0.037	0.196	-0.064	-0.063	-0.097	-0.114	0.130	-0.026	0.058	-0.120	0.348	0.053	0.052	-0.064	-0.079	0.093	-0.157	0.109	-0.066	-0.014	-0.105	0.270	-0.020	0.017	-0.142	-0.015	-0.147	-0.110	0.070	-0.021	1.000	-0.020	0.004	-0.104	0.184	0.038	-0.078	0.136	-0.062	0.087	-0.178	0.023
62	0.272	0.083	-0.065	-0.006	0.020	-0.025	-0.045	0.025	-0.084	-0.004	-0.085	-0.073	0.036	0.008	-0.037	0.038	0.045	-0.051	0.023	0.104	0.027	-0.060	0.075	-0.058	-0.040	-0.039	0.025	-0.031	-0.051	-0.034	-0.067	0.033	0.083	0.011	0.010	0.012	-0.029	0.023	0.060	0.011	0.013	-0.005	-0.013	-0.020	1.000	-0.010	0.009	-0.062	-0.010	-0.029	-0.023	0.021	0.049	-0.010	-0.074
64	0.095	-0.027	0.228	-0.008	-0.086	0.019	0.011	-0.014	-0.138	0.049	-0.024	0.057	0.009	0.007	-0.003	0.057	0.030	0.005	-0.010	0.018	-0.037	0.024	0.008	-0.009	-0.060	0.028	0.006	0.017	0.028	-0.008	-0.042	0.024	-0.026	-0.100	0.001	0.025	0.066	-0.039	0.326	0.016	-0.004	-0.008	-0.078	0.004	-0.010	1.000	-0.043	-0.010	0.031	0.014	-0.033	0.094	-0.099	-0.074	-0.106
66	-0.038	-0.018	-0.012	0.109	0.092	-0.102	-0.053	-0.035	0.065	0.004	-0.051	0.007	-0.056	-0.046	-0.037	-0.041	-0.047	0.037	0.099	-0.081	-0.022	-0.054	-0.009	-0.076	0.123	0.029	-0.008	-0.028	-0.034	0.066	-0.022	0.034	0.012	0.167	-0.012	-0.015	-0.041	0.095	-0.065	0.069	0.083	-0.082	-0.013	-0.104	0.009	-0.043	1.000	-0.027	-0.029	-0.030	0.031	-0.025	0.039	0.096	0.140
7	-0.159	-0.068	0.010	0.144	-0.004	-0.103	0.257	0.069	-0.114	-0.091	0.129	-0.051	-0.027	0.164	0.315	-0.080	-0.059	-0.065	-0.018	0.094	-0.082	0.204	-0.057	0.275	0.178	-0.088	-0.003	-0.051	0.147	-0.064	0.038	-0.058	-0.015	-0.013	0.298	-0.060	-0.051	-0.021	0.004	-0.047	-0.090	-0.040	-0.000	0.184	-0.062	-0.010	-0.027	1.000	-0.060	-0.000	0.115	-0.106	-0.102	-0.111	0.226
70	0.004	0.051	-0.053	-0.147	0.005	0.096	-0.018	0.042	0.029	0.172	-0.007	-0.063	-0.011	-0.068	-0.089	0.068	-0.035	0.021	-0.034	-0.041	0.080	-0.055	0.086	-0.092	-0.117	0.121	-0.007	0.050	0.019	0.033	0.019	-0.020	-0.040	-0.036	-0.045	0.104	0.081	-0.074	-0.011	-0.064	-0.025	0.083	-0.012	0.038	-0.010	0.031	-0.029	-0.060	1.000	-0.021	-0.055	0.155	0.025	0.008	-0.154
72	0.021	-0.071	0.120	-0.114	-0.029	-0.112	-0.059	-0.051	0.051	0.018	-0.067	0.126	0.234	-0.028	-0.007	0.082	-0.008	-0.007	0.084	-0.040	-0.038	-0.016	0.060	-0.074	-0.121	0.007	0.059	0.055	-0.012	0.029	-0.026	0.117	0.040	-0.055	-0.042	0.025	0.008	0.035	0.035	0.061	-0.035	-0.059	0.044	-0.078	-0.029	0.014	-0.030	-0.000	-0.021	1.000	-0.008	0.057	-0.081	0.012	-0.072
8	-0.172	-0.070	0.025	0.041	0.084	-0.086	0.197	-0.019	-0.035	-0.090	0.101	0.002	-0.038	-0.014	0.186	-0.031	-0.102	-0.137	-0.021	0.073	-0.083	0.099	-0.090	0.211	0.157	-0.092	-0.044	-0.078	0.145	-0.023	0.046	-0.054	-0.004	0.004	0.168	-0.074	-0.057	-0.048	0.018	-0.064	-0.104	-0.074	-0.014	0.136	-0.023	-0.033	0.031	0.115	-0.055	-0.008	1.000	-0.077	-0.034	0.021	0.164
85	0.164	0.066	-0.022	-0.157	-0.086	0.199	-0.096	-0.049	0.011	0.483	-0.109	0.027	0.009	-0.056	-0.156	0.014	0.012	0.067	0.021	-0.097	0.050	-0.090	0.003	-0.119	-0.116	0.040	0.077	0.083	-0.055	0.020	0.019	0.022	0.094	-0.026	-0.131	0.061	0.062	-0.009	-0.016	-0.013	0.028	0.100	0.008	-0.062	0.021	0.094	-0.025	-0.106	0.155	0.057	-0.077	1.000	-0.005	0.024	-0.105
86	-0.033	-0.001	-0.022	0.009	0.016	0.056	0.045	-0.105	0.087	-0.030	-0.012	-0.067	-0.030	-0.056	-0.023	-0.001	-0.043	0.066	0.038	0.008	-0.020	-0.081	-0.051	0.038	0.030	0.032	0.034	-0.025	-0.038	0.027	0.066	0.018	-0.044	0.126	-0.029	-0.025	-0.054	0.091	-0.032	0.050	0.055	0.138	-0.026	0.087	0.049	-0.099	0.039	-0.102	0.025	-0.081	-0.034	-0.005	1.000	0.039	-0.044
88	-0.034	-0.075	-0.080	0.046	0.211	-0.012	-0.140	0.154	0.292	-0.001	-0.020	-0.024	-0.013	-0.065	-0.133	-0.033	0.050	-0.024	0.020	-0.045	-0.016	-0.107	0.098	-0.123	0.109	-0.026	0.066	-0.007	-0.071	0.102	-0.057	-0.064	-0.018	0.109	-0.075	-0.001	0.029	0.072	-0.095	0.116	0.000	0.034	0.020	-0.178	-0.010	-0.074	0.096	-0.111	0.008	0.012	0.021	0.024	0.039	1.000	0.138
9	-0.237	-0.086	-0.094	0.232	0.145	-0.120	0.114	-0.014	0.099	-0.091	0.071	-0.035	-0.056	0.109	0.174	-0.113	-0.123	-0.052	-0.026	0.026	-0.100	0.125	-0.098	0.258	0.280	-0.081	-0.079	-0.084	0.077	0.025	0.021	-0.108	0.032	0.202	0.211	-0.108	-0.076	0.054	-0.092	0.035	-0.011	-0.095	-0.000	0.023	-0.074	-0.106	0.140	0.226	-0.154	-0.072	0.164	-0.105	-0.044	0.138	1.000
