16	-0.108	-0.003	-0.023	-0.014	0.035	0.035	-0.025	0.081	0.063	-0.035	0.008	0.033	-0.056	0.004	1.000	-0.069	-0.056	-0.045	-0.026	0.004	-0.065	-0.002	0.121	0.004	-0.049	-0.045	0.020	0.012	-0.012	-0.015	-0.037	-0.032	-0.027	-0.018	0.006	-0.038	-0.038	0.022	0.044	-0.122	0.081	0.034	0.031	-0.141	-0.145	-0.000	-0.052	-0.001	-0.028	-0.121	-0.094	0.062	-0.064	-0.102	-0.143	0.021	-0.140	-0.085	0.071	0.053
178	0.086	-0.026	-0.042	0.065	-0.077	-0.055	-0.068	0.035	-0.040	-0.027	-0.006	0.048	-0.019	0.010	-0.069	1.000	0.005	0.205	0.026	0.010	0.136	0.006	-0.005	-0.035	0.003	0.088	-0.072	-0.066	0.005	-0.060	-0.052	0.057	-0.010	0.016	-0.058	0.184	0.088	-0.043	-0.087	0.075	-0.049	0.171	0.181	0.010	-0.055	-0.038	0.056	-0.061	0.092	-0.044	-0.026	0.013	-0.024	-0.060	-0.014	0.121	-0.050	-0.046	-0.034	-0.012
18	-0.040	-0.073	0.034	0.053	-0.013	0.121	0.048	-0.004	0.013	0.042	-0.007	-0.026	0.016	0.003	-0.056	0.005	1.000	0.032	0.003	-0.046	0.019	0.206	-0.061	0.119	0.021	-0.068	0.148	0.047	-0.066	-0.029	0.093	-0.064	-0.043	-0.014	0.084	-0.000	-0.076	0.094	-0.028	-0.001	-0.065	-0.044	0.002	0.004	-0.093	-0.030	0.051	0.026	-0.010	0.019	-0.024	0.015	-0.045	-0.108	0.043	0.242	-0.061	-0.026	-0.048	-0.046
188	-0.031	-0.002	0.104	0.022	-0.005	0.040	-0.055	-0.043	-0.035	-0.038	0.182	0.036	-0.029	0.005	-0.045	0.205	0.032	1.000	-0.047	-0.015	0.042	0.148	-0.029	0.008	0.011	-0.022	0.070	-0.072	-0.016	-0.065	-0.052	0.105	-0.027	-0.026	-0.021	-0.038	-0.004	-0.015	-0.042	-0.029	0.030	-0.045	-0.026	0.019	-0.058	0.060	0.062	-0.033	-0.003	0.047	-0.047	0.021	-0.047	-0.090	0.022	-0.023	0.074	-0.029	-0.030	0.051
19	-0.066	0.128	0.044	-0.054	-0.027	-0.038	0.012	0.135	-0.039	-0.048	-0.044	-0.032	-0.060	-0.092	-0.026	0.026	0.003	-0.047	1.000	-0.034	-0.087	-0.003	-0.022	-0.032	0.010	-0.010	0.046	0.038	-0.026	-0.044	-0.030	0.118	-0.025	-0.075	-0.042	-0.031	0.019	-0.047	0.024	0.173	-0.019	0.293	-0.016	-0.027	0.005	0.093	-0.061	0.036	0.133	-0.000	0.016	0.125	-0.004	0.069	-0.003	0.027	0.059	-0.074	0.078	0.197
195	-0.053	0.092	-0.025	-0.031	-0.053	-0.007	0.232	-0.089	0.126	-0.053	-0.041	0.205	-0.018	-0.001	0.004	0.010	-0.046	-0.015	-0.034	1.000	-0.014	-0.006	0.340	0.002	0.223	-0.010	-0.022	0.004	0.009	-0.068	0.075	0.006	0.019	0.037	-0.032	-0.023	0.128	0.011	-0.042	0.148	0.010	-0.044	-0.013	0.007	-0.108	0.001	0.002	0.022	0.009	-0.065	-0.007	0.006	0.125	-0.026	-0.029	-0.038	0.059	-0.046	0.007	-0.018
2	0.025	-0.046	-0.064	0.001	-0.108	-0.122	0.044	-0.047	-0.026	-0.017	-0.119	0.072	0.010	-0.111	-0.065	0.136	0.019	0.042	-0.087	-0.014	1.000	-0.040	0.027	0.055	-0.025	0.099	-0.007	-0.091	0.003	-0.024	-0.077	-0.019	-0.064	-0.058	-0.069	0.053	-0.130	-0.039	-0.063	-0.044	0.083	-0.088	0.120	-0.089	-0.137	-0.075	0.070	-0.041	-0.089	-0.018	0.077	-0.048	-0.073	-0.092	-0.058	-0.016	-0.096	0.028	-0.028	-0.040
20	-0.100	-0.094	-0.052	-0.064	-0.037	0.084	0.076	0.074	0.000	0.062	-0.055	0.024	0.017	-0.053	-0.002	0.006	0.206	0.148	-0.003	-0.006	-0.040	1.000	-0.060	-0.024	0.017	-0.101	0.028	-0.048	-0.041	-0.022	0.090	0.098	-0.020	-0.020	-0.006	-0.033	0.041	-0.048	0.037	-0.115	-0.089	-0.056	-0.053	-0.008	-0.008	-0.044	-0.119	-0.083	-0.019	0.001	-0.034	-0.068	-0.056	-0.095	-0.005	-0.051	-0.003	-0.014	-0.044	0.010
201	-0.047	-0.084	0.028	-0.035	-0.014	-0.058	-0.004	-0.039	0.015	-0.038	-0.046	0.141	-0.067	-0.061	0.121	-0.005	-0.061	-0.029	-0.022	0.340	0.027	-0.060	1.000	0.003	0.105	0.023	-0.042	-0.066	-0.045	0.008	-0.010	0.015	-0.057	-0.030	-0.030	0.043	-0.010	0.009	0.037	-0.009	0.020	-0.060	-0.039	0.049	-0.029	0.051	0.006	-0.009	0.010	-0.096	-0.025	0.017	-0.019	0.004	0.048	-0.006	0.125	-0.043	0.040	-0.011
203	-0.010	0.064	-0.006	-0.088	-0.063	-0.005	0.027	0.057	-0.008	-0.069	-0.059	0.018	-0.068	0.027	0.004	-0.035	0.119	0.008	-0.032	0.002	0.055	-0.024	0.003	1.000	-0.037	0.009	-0.075	0.037	-0.051	0.061	-0.098	-0.107	-0.050	-0.035	-0.019	0.016	0.054	-0.031	-0.062	0.089	-0.001	-0.064	0.046	-0.009	0.001	-0.069	-0.038	0.092	0.053	0.125	-0.024	-0.028	-0.025	-0.174	-0.083	-0.038	0.000	0.144	-0.049	-0.024
21	-0.045	0.034	0.107	0.058	0.133	-0.015	0.027	0.007	0.128	-0.013	0.003	0.107	-0.042	0.047	-0.049	0.003	0.021	0.011	0.010	0.223	-0.025	0.017	0.105	-0.037	1.000	-0.024	0.040	-0.029	-0.053	0.030	0.261	-0.051	-0.002	0.010	-0.001	-0.063	0.099	0.139	0.124	0.036	0.066	-0.020	0.015	-0.035	-0.132	-0.037	0.008	0.020	0.073	0.021	-0.034	-0.008	0.099	-0.006	-0.034	0.013	0.050	-0.005	0.037	0.020
22	-0.058	-0.023	0.033	-0.024	-0.038	-0.027	0.021	-0.061	0.057	0.012	-0.040	-0.078	0.045	-0.071	-0.045	0.088	-0.068	-0.022	-0.010	-0.010	0.099	-0.101	0.023	0.009	-0.024	1.000	0.044	-0.052	0.006	-0.059	0.049	-0.042	-0.032	-0.040	-0.017	0.266	0.026	-0.051	-0.035	0.018	0.005	-0.020	-0.056	-0.010	-0.004	-0.023	-0.029	-0.025	-0.037	0.031	0.122	-0.041	-0.014	0.096	0.135	0.009	-0.012	-0.032	0.004	0.032
24	0.014	-0.107	-0.071	0.006	-0.039	-0.018	0.014	-0.046	-0.044	-0.017	0.011	-0.093	0.251	-0.057	0.020	-0.072	0.148	0.070	0.046	-0.022	-0.007	0.028	-0.042	-0.075	0.040	0.044	1.000	-0.020	0.009	0.078	0.183	0.002	-0.020	-0.000	-0.029	-0.073	0.053	-0.034	0.053	0.011	0.046	0.037	-0.089	-0.081	-0.086	-0.051	-0.064	0.088	0.041	0.054	-0.003	-0.033	-0.027	-0.070	-0.053	0.011	0.006	-0.039	0.049	0.114
25	-0.079	0.088	0.106	0.122	0.098	-0.044	-0.033	-0.050	0.018	0.004	0.060	0.006	-0.019	0.035	0.012	-0.066	0.047	-0.072	0.038	0.004	-0.091	-0.048	-0.066	0.037	-0.029	-0.052	-0.020	1.000	-0.101	0.149	0.070	0.050	-0.062	-0.029	0.012	0.008	0.101	0.086	-0.032	0.039	-0.057	0.016	0.123	-0.091	-0.125	0.194	-0.042	0.096	-0.075	-0.016	-0.008	0.043	0.014	-0.087	0.100	0.130	-0.025	0.055	-0.020	-0.106
26	-0.065	0.027	-0.067	-0.000	0.025	-0.036	-0.031	-0.053	-0.044	-0.027	0.123	-0.003	0.022	0.005	-0.012	0.005	-0.066	-0.016	-0.026	0.009	0.003	-0.041	-0.045	-0.051	-0.053	0.006	0.009	-0.101	1.000	-0.044	-0.074	0.016	-0.050	-0.049	-0.052	-0.024	-0.003	-0.014	-0.057	-0.087	0.111	-0.074	-0.029	0.029	-0.033	-0.054	0.013	0.032	-0.005	0.007	-0.008	-0.042	-0.007	-0.005	-0.029	-0.019	0.024	-0.035	0.011	0.132
28	-0.030	0.009	0.304	-0.007	0.144	0.053	-0.059	0.046	-0.105	0.044	-0.016	0.069	0.050	-0.006	-0.015	-0.060	-0.029	-0.065	-0.044	-0.068	-0.024	-0.022	0.008	0.061	0.030	-0.059	0.078	0.149	-0.044	1.000	-0.034	-0.036	-0.059	-0.006	-0.038	0.074	0.081	0.048	-0.064	-0.060	-0.001	-0.010	0.062	-0.054	-0.088	0.034	-0.071	-0.027	0.034	-0.009	0.118	-0.015	0.169	-0.055	0.204	0.154	-0.072	0.146	0.043	-0.055
29	-0.022	0.011	0.007	0.108	-0.092	0.099	0.117	-0.044	0.061	-0.005	-0.009	0.024	0.061	0.070	-0.037	-0.052	0.093	-0.052	-0.030	0.075	-0.077	0.090	-0.010	-0.098	0.261	0.049	0.183	0.070	-0.074	-0.034	1.000	-0.061	0.014	-0.005	-0.023	0.003	-0.092	0.002	0.102	0.010	-0.101	-0.079	-0.058	-0.068	-0.059	0.125	-0.030	0.097	0.028	0.036	-0.025	0.048	0.046	0.065	-0.039	-0.060	-0.041	-0.002	-0.051	0.138
33	-0.095	0.114	0.070	-0.015	0.004	-0.074	0.001	0.103	0.025	-0.025	0.337	-0.008	0.064	-0.030	-0.032	0.057	-0.064	0.105	0.118	0.006	-0.019	0.098	0.015	-0.107	-0.051	-0.042	0.002	0.050	0.016	-0.036	-0.061	1.000	-0.071	-0.012	0.030	0.014	-0.050	-0.120	-0.019	0.083	0.019	0.200	0.219	0.110	-0.030	-0.033	0.106	0.018	0.087	-0.038	0.067	0.034	-0.071	-0.023	0.119	-0.025	-0.004	-0.007	0.023	-0.045
35	-0.071	0.118	-0.056	-0.102	0.016	-0.013	-0.075	-0.049	-0.022	0.125	-0.004	0.083	-0.047	0.050	-0.027	-0.010	-0.043	-0.027	-0.025	0.019	-0.064	-0.020	-0.057	-0.050	-0.002	-0.032	-0.020	-0.062	-0.050	-0.059	0.014	-0.071	1.000	0.191	-0.022	0.180	-0.036	0.063	-0.019	0.012	-0.009	-0.042	-0.012	0.033	-0.063	-0.002	0.026	-0.077	0.129	-0.044	-0.050	0.005	-0.037	-0.041	-0.076	-0.025	-0.030	-0.025	0.000	-0.038
36	0.033	-0.010	-0.056	-0.048	0.016	0.080	0.073	-0.053	0.019	-0.017	-0.030	-0.042	0.273	-0.012	-0.018	0.016	-0.014	-0.026	-0.075	0.037	-0.058	-0.020	-0.030	-0.035	0.010	-0.040	-0.000	-0.029	-0.049	-0.006	-0.005	-0.012	0.191	1.000	0.030	0.053	-0.001	-0.015	0.204	0.049	0.121	-0.013	-0.026	-0.002	-0.093	-0.028	-0.011	0.005	0.009	0.116	0.030	-0.039	-0.009	-0.015	-0.025	0.039	-0.065	-0.042	-0.008	-0.055
37	0.005	0.021	-0.047	-0.036	0.036	-0.061	-0.072	0.001	-0.002	0.023	-0.009	-0.068	0.042	-0.042	0.006	-0.058	0.084	-0.021	-0.042	-0.032	-0.069	-0.006	-0.030	-0.019	-0.001	-0.017	-0.029	0.012	-0.052	-0.038	-0.023	0.030	-0.022	0.030	1.000	-0.056	-0.113	0.082	-0.050	0.064	-0.054	0.145	-0.020	-0.050	-0.142	-0.023	-0.054	0.068	-0.084	-0.059	-0.023	-0.046	-0.005	-0.094	-0.079	-0.054	-0.021	-0.026	-0.067	-0.033
38	-0.081	0.037	-0.039	-0.080	-0.014	-0.017	-0.004	-0.048	0.059	0.036	-0.031	0.046	-0.034	-0.034	-0.038	0.184	-0.000	-0.038	-0.031	-0.023	0.053	-0.033	0.043	0.016	-0.063	0.266	-0.073	0.008	-0.024	0.074	0.003	0.014	0.180	0.053	-0.056	1.000	0.209	0.002	-0.063	-0.055	0.045	-0.045	-0.048	0.020	-0.043	0.079	0.044	-0.076	0.005	-0.012	0.146	-0.026	-0.092	-0.098	-0.039	0.077	-0.072	-0.053	-0.020	-0.009
4	-0.189	0.053	-0.036	-0.032	0.028	-0.057	-0.015	0.020	0.053	-0.072	0.018	-0.068	-0.028	-0.067	-0.038	0.088	-0.076	-0.004	0.019	0.128	-0.130	0.041	-0.010	0.054	0.099	0.026	0.053	0.101	-0.003	0.081	-0.092	-0.050	-0.036	-0.001	-0.113	0.209	1.000	0.003	-0.009	-0.011	0.007	0.071	-0.028	-0.011	-0.178	-0.043	-0.057	-0.130	0.063	-0.111	-0.030	-0.005	0.109	-0.100	-0.042	0.024	-0.107	0.027	-0.061	-0.031
444	0.027	-0.056	-0.007	-0.022	0.038	0.026	-0.024	-0.011	-0.028	0.017	-0.057	-0.075	-0.068	0.058	0.022	-0.043	0.094	-0.015	-0.047	0.011	-0.039	-0.048	0.009	-0.031	0.139	-0.051	-0.034	0.086	-0.014	0.048	0.002	-0.120	0.063	-0.015	0.082	0.002	0.003	1.000	-0.078	-0.133	-0.078	-0.046	0.073	0.028	-0.034	-0.035	-0.003	-0.020	0.004	-0.031	-0.019	0.307	0.012	-0.045	-0.001	0.186	0.031	-0.068	0.059	-0.051
48	0.081	-0.027	-0.019	0.110	0.061	-0.021	0.112	0.023	0.001	0.001	-0.102	-0.044	0.160	0.118	0.044	-0.087	-0.028	-0.042	0.024	-0.042	-0.063	0.037	0.037	-0.062	0.124	-0.035	0.053	-0.032	-0.057	-0.064	0.102	-0.019	-0.019	0.204	-0.050	-0.063	-0.009	-0.078	1.000	0.017	-0.008	0.092	-0.060	-0.003	-0.062	-0.043	-0.098	0.005	-0.063	0.037	-0.079	-0.064	0.039	-0.019	0.014	-0.039	-0.063	0.067	0.122	-0.050
50	-0.034	0.297	0.118	0.062	-0.033	-0.064	0.070	0.027	0.104	0.003	-0.054	0.050	-0.044	-0.036	-0.122	0.075	-0.001	-0.029	0.173	0.148	-0.044	-0.115	-0.009	0.089	0.036	0.018	0.011	0.039	-0.087	-0.060	0.010	0.083	0.012	0.049	0.064	-0.055	-0.011	-0.133	0.017	1.000	-0.048	0.067	0.031	0.073	-0.030	-0.063	-0.009	-0.007	0.062	0.012	0.130	-0.055	0.090	-0.071	-0.001	0.037	0.032	0.192	-0.019	-0.070
51	-0.028	0.003	-0.071	-0.040	-0.010	-0.024	0.014	-0.053	0.158	0.008	-0.016	0.125	0.039	0.079	0.081	-0.049	-0.065	0.030	-0.019	0.010	0.083	-0.089	0.020	-0.001	0.066	0.005	0.046	-0.057	0.111	-0.001	-0.101	0.019	-0.009	0.121	-0.054	0.045	0.007	-0.078	-0.008	-0.048	1.000	-0.022	-0.047	-0.071	-0.104	0.004	0.098	0.096	0.075	-0.056	-0.029	-0.025	-0.085	-0.061	-0.024	0.048	-0.051	-0.014	0.071	-0.016
54	-0.026	0.055	0.013	-0.021	-0.035	-0.056	-0.041	0.085	-0.046	0.092	0.142	-0.071	0.031	-0.004	0.034	0.171	-0.044	-0.045	0.293	-0.044	-0.088	-0.056	-0.060	-0.064	-0.020	-0.020	0.037	0.016	-0.074	-0.010	-0.079	0.200	-0.042	-0.013	0.145	-0.045	0.071	-0.046	0.092	0.067	-0.022	1.000	0.350	-0.076	0.002	0.003	-0.010	-0.028	0.052	-0.077	-0.046	-0.055	-0.054	0.006	0.025	0.073	-0.033	-0.012	0.078	0.077
55	-0.055	-0.036	0.023	0.136	0.062	-0.013	0.008	0.048	0.040	0.186	0.120	0.005	0.011	0.137	0.031	0.181	0.002	-0.026	-0.016	-0.013	0.120	-0.053	-0.039	0.046	0.015	-0.056	-0.089	0.123	-0.029	0.062	-0.058	0.219	-0.012	-0.026	-0.020	-0.048	-0.028	0.073	-0.060	0.031	-0.047	0.350	1.000	-0.009	-0.031	-0.048	0.110	-0.014	-0.107	-0.042	-0.034	0.013	-0.019	-0.073	0.076	-0.026	-0.066	-0.043	0.038	-0.008
56	-0.018	-0.015	-0.033	0.002	-0.042	-0.031	-0.105	-0.049	-0.057	-0.015	0.094	-0.024	-0.010	-0.078	-0.141	0.010	0.004	0.019	-0.027	0.007	-0.089	-0.008	0.049	-0.009	-0.035	-0.010	-0.081	-0.091	0.029	-0.054	-0.068	0.110	0.033	-0.002	-0.050	0.020	-0.011	0.028	-0.003	0.073	-0.071	-0.076	-0.009	1.000	-0.091	-0.040	-0.062	0.017	0.241	-0.071	0.096	-0.064	0.082	0.008	-0.005	-0.034	0.200	0.014	-0.073	0.008
6	-0.132	-0.009	-0.097	-0.128	-0.057	0.193	-0.085	0.000	-0.042	0.038	0.019	-0.051	-0.129	-0.114	-0.145	-0.055	-0.093	-0.058	0.005	-0.108	-0.137	-0.008	-0.029	0.001	-0.132	-0.004	-0.086	-0.125	-0.033	-0.088	-0.059	-0.030	-0.063	-0.093	-0.142	-0.043	-0.178	-0.034	-0.062	-0.030	-0.104	0.002	-0.031	-0.091	1.000	-0.070	0.077	-0.005	-0.007	-0.024	-0.110	0.032	-0.054	-0.179	0.029	-0.081	-0.128	0.015	0.065	0.050
61	-0.126	0.006	0.056	0.108	0.096	-0.063	0.067	-0.019	0.078	0.150	-0.019	0.119	0.029	-0.056	-0.000	-0.038	-0.030	0.060	0.093	0.001	-0.075	-0.044	0.051	-0.069	-0.037	-0.023	-0.051	0.194	-0.054	0.034	0.125	-0.033	-0.002	-0.028	-0.023	0.079	-0.043	-0.035	-0.043	-0.063	0.004	0.003	-0.048	-0.040	-0.070	1.000	0.037	0.088	-0.050	-0.047	-0.053	0.138	-0.081	0.067	0.046	-0.057	0.008	-0.051	-0.019	-0.027
65	-0.049	0.005	-0.059	-0.026	0.011	-0.065	0.058	-0.042	0.094	-0.055	0.051	0.046	0.043	-0.025	-0.052	0.056	0.051	0.062	-0.061	0.002	0.070	-0.119	0.006	-0.038	0.008	-0.029	-0.064	-0.042	0.013	-0.071	-0.030	0.106	0.026	-0.011	-0.054	0.044	-0.057	-0.003	-0.098	-0.009	0.098	-0.010	0.110	-0.062	0.077	0.037	1.000	-0.016	-0.066	0.074	-0.056	-0.014	-0.027	-0.046	-0.001	0.000	0.029	-0.004	0.016	0.020
67	-0.078	0.065	-0.054	-0.034	0.101	0.088	0.020	-0.067	0.062	-0.079	0.041	0.052	0.139	0.082	-0.001	-0.061	0.026	-0.033	0.036	0.022	-0.041	-0.083	-0.009	0.092	0.020	-0.025	0.088	0.096	0.032	-0.027	0.097	0.018	-0.077	0.005	0.068	-0.076	-0.130	-0.020	0.005	-0.007	0.096	-0.028	-0.014	0.017	-0.005	0.088	-0.016	1.000	0.043	-0.028	-0.019	-0.032	-0.044	-0.100	-0.034	0.024	0.054	-0.026	0.170	0.037
68	-0.056	0.160	0.007	-0.018	0.041	-0.043	-0.007	0.160	-0.011	-0.053	-0.020	-0.005	-0.068	-0.059	-0.028	0.092	-0.010	-0.003	0.133	0.009	-0.089	-0.019	0.010	0.053	0.073	-0.037	0.041	-0.075	-0.005	0.034	0.028	0.087	0.129	0.009	-0.084	0.005	0.063	0.004	-0.063	0.062	0.075	0.052	-0.107	0.241	-0.007	-0.050	-0.066	0.043	1.000	-0.134	-0.003	0.075	-0.047	-0.017	0.014	0.201	0.132	0.020	-0.001	0.017
7	-0.079	-0.001	0.055	0.072	-0.033	0.016	0.089	-0.026	-0.007	-0.067	0.015	-0.002	0.106	-0.067	-0.121	-0.044	0.019	0.047	-0.000	-0.065	-0.018	0.001	-0.096	0.125	0.021	0.031	0.054	-0.016	0.007	-0.009	0.036	-0.038	-0.044	0.116	-0.059	-0.012	-0.111	-0.031	0.037	0.012	-0.056	-0.077	-0.042	-0.071	-0.024	-0.047	0.074	-0.028	-0.134	1.000	0.095	-0.021	0.079	-0.149	0.032	-0.071	-0.103	-0.091	-0.022	-0.010
