23	-0.013	0.032	0.053	0.010	0.071	-0.069	0.049	0.066	-0.042	-0.025	0.022	-0.014	0.183	0.049	0.009	1.000	-0.015	-0.119	-0.047	-0.046	-0.076	-0.031	-0.006	0.050	0.168	0.090	-0.030	-0.039	0.042	-0.066	-0.002	0.030	0.022	-0.036	-0.088	0.017	-0.053
24	0.027	-0.076	-0.055	0.070	0.018	0.024	-0.006	0.029	-0.026	-0.020	0.122	-0.133	-0.025	-0.067	0.045	-0.015	1.000	0.119	0.039	-0.040	-0.057	-0.043	-0.015	0.010	-0.025	0.050	-0.081	0.030	-0.033	-0.092	-0.053	-0.028	0.096	-0.011	-0.001	-0.049	-0.043
25	-0.068	-0.037	-0.083	-0.088	-0.030	-0.107	0.024	-0.120	-0.073	-0.050	-0.095	-0.284	-0.090	-0.087	-0.045	-0.119	0.119	1.000	-0.146	-0.030	-0.058	0.018	-0.031	-0.160	-0.071	-0.074	-0.037	-0.041	-0.134	-0.089	-0.059	0.018	-0.090	0.052	0.143	-0.138	-0.107
26	-0.019	0.040	-0.068	-0.004	0.032	0.091	-0.036	0.050	-0.034	-0.053	-0.070	0.085	-0.037	-0.027	-0.036	-0.047	0.039	-0.146	1.000	0.015	0.016	-0.008	0.053	0.035	0.097	0.064	-0.058	0.119	0.290	0.026	-0.021	-0.018	-0.035	-0.025	0.048	0.056	0.122
264	-0.005	-0.021	-0.048	-0.045	-0.031	0.033	-0.020	0.043	-0.005	0.046	-0.099	0.009	0.093	-0.028	-0.026	-0.046	-0.040	-0.030	0.015	1.000	-0.045	-0.031	-0.006	0.045	-0.030	0.002	0.059	0.012	-0.018	-0.023	0.040	-0.022	-0.048	0.045	0.221	-0.012	0.001
28	0.096	0.010	-0.029	0.072	-0.029	0.029	-0.013	-0.008	-0.036	0.142	-0.101	0.023	0.020	-0.047	0.079	-0.076	-0.057	-0.058	0.016	-0.045	1.000	-0.034	-0.022	0.091	-0.033	-0.063	-0.045	0.021	0.062	0.011	-0.032	-0.051	-0.048	0.032	-0.034	0.087	-0.046
29	0.034	0.074	0.013	0.197	-0.025	-0.016	-0.033	-0.020	-0.026	-0.056	-0.042	-0.058	-0.031	0.031	-0.037	-0.031	-0.043	0.018	-0.008	-0.031	-0.034	1.000	-0.016	0.062	-0.002	0.211	-0.005	-0.026	-0.026	-0.049	0.023	-0.009	-0.018	-0.047	-0.004	0.006	0.002
349	0.085	0.002	0.102	0.027	-0.022	0.006	0.010	0.018	-0.029	-0.030	-0.064	0.063	0.069	0.026	0.027	-0.006	-0.015	-0.031	0.053	-0.006	-0.022	-0.016	1.000	0.047	-0.020	0.045	-0.067	-0.009	0.067	-0.037	-0.007	0.068	0.024	-0.029	0.040	0.141	0.029
4	-0.108	-0.110	-0.045	0.049	0.042	0.033	-0.039	-0.075	-0.017	0.035	-0.012	-0.187	-0.065	0.050	-0.050	0.050	0.010	-0.160	0.035	0.045	0.091	0.062	0.047	1.000	0.017	0.073	-0.124	-0.031	-0.017	-0.033	0.053	-0.090	0.003	0.069	-0.011	0.005	-0.018
50	-0.037	0.006	-0.036	0.033	-0.046	0.085	-0.047	-0.019	-0.037	-0.045	0.034	0.033	0.034	0.065	0.005	0.168	-0.025	-0.071	0.097	-0.030	-0.033	-0.002	-0.020	0.017	1.000	-0.018	-0.063	-0.028	0.020	0.007	0.133	-0.053	-0.036	0.010	-0.026	0.045	-0.024
56	0.066	0.184	-0.007	0.060	-0.016	-0.022	-0.023	-0.080	0.053	0.067	-0.080	-0.010	-0.041	-0.029	0.027	0.090	0.050	-0.074	0.064	0.002	-0.063	0.211	0.045	0.073	-0.018	1.000	0.075	0.080	-0.052	-0.050	0.048	0.014	0.048	0.005	0.054	0.063	0.187
6	-0.059	0.081	-0.046	-0.101	-0.061	-0.016	-0.030	-0.063	-0.040	-0.062	-0.157	-0.206	-0.052	-0.010	-0.002	-0.030	-0.081	-0.037	-0.058	0.059	-0.045	-0.005	-0.067	-0.124	-0.063	0.075	1.000	-0.009	-0.077	0.021	-0.057	0.262	-0.098	-0.044	-0.044	-0.050	-0.014
65	0.012	-0.016	0.028	-0.008	-0.020	-0.053	0.098	-0.078	-0.023	-0.063	-0.030	0.009	-0.021	-0.004	-0.000	-0.039	0.030	-0.041	0.119	0.012	0.021	-0.026	-0.009	-0.031	-0.028	0.080	-0.009	1.000	-0.014	0.251	0.045	0.073	-0.080	-0.020	-0.050	0.014	0.157
67	-0.063	-0.047	-0.030	-0.024	0.008	-0.009	-0.014	0.031	0.002	-0.027	-0.030	0.028	-0.032	0.234	0.005	0.042	-0.033	-0.134	0.290	-0.018	0.062	-0.026	0.067	-0.017	0.020	-0.052	-0.077	-0.014	1.000	0.056	-0.018	-0.003	0.116	0.001	-0.023	0.031	-0.028
7	0.080	-0.003	0.104	-0.030	-0.053	0.023	-0.024	-0.118	0.014	-0.012	-0.142	-0.162	-0.029	-0.091	-0.002	-0.066	-0.092	-0.089	0.026	-0.023	0.011	-0.049	-0.037	-0.033	0.007	-0.050	0.021	0.251	0.056	1.000	0.000	0.033	-0.035	-0.027	-0.060	0.158	0.042
76	-0.058	0.052	-0.014	-0.028	-0.047	0.065	-0.044	-0.000	-0.025	-0.029	0.071	-0.055	0.019	0.186	0.146	-0.002	-0.053	-0.059	-0.021	0.040	-0.032	0.023	-0.007	0.053	0.133	0.048	-0.057	0.045	-0.018	0.000	1.000	-0.042	-0.054	-0.057	0.062	0.044	0.034
78	0.122	0.106	-0.002	-0.028	-0.018	-0.037	-0.027	-0.053	-0.033	-0.012	-0.030	-0.081	0.014	-0.004	-0.031	0.030	-0.028	0.018	-0.018	-0.022	-0.051	-0.009	0.068	-0.090	-0.053	0.014	0.262	0.073	-0.003	0.033	-0.042	1.000	-0.057	-0.037	0.026	-0.021	-0.040
8	-0.000	-0.057	-0.022	-0.077	0.069	-0.085	-0.050	-0.042	0.151	0.116	-0.023	-0.040	-0.035	-0.063	-0.027	0.022	0.096	-0.090	-0.035	-0.048	-0.048	-0.018	0.024	0.003	-0.036	0.048	-0.098	-0.080	0.116	-0.035	-0.054	-0.057	1.000	-0.058	-0.102	-0.025	0.069
87	-0.037	-0.027	-0.078	0.015	-0.051	0.206	-0.031	0.080	-0.026	-0.031	-0.117	0.010	-0.045	-0.053	-0.037	-0.036	-0.011	0.052	-0.025	0.045	0.032	-0.047	-0.029	0.069	0.010	0.005	-0.044	-0.020	0.001	-0.027	-0.057	-0.037	-0.058	1.000	-0.016	-0.026	-0.004
9	0.125	0.030	-0.054	0.058	0.072	0.043	0.006	-0.023	-0.027	0.140	-0.132	-0.123	0.189	-0.054	0.244	-0.088	-0.001	0.143	0.048	0.221	-0.034	-0.004	0.040	-0.011	-0.026	0.054	-0.044	-0.050	-0.023	-0.060	0.062	0.026	-0.102	-0.016	1.000	-0.053	-0.029
92	0.344	0.134	0.019	-0.008	0.012	0.041	-0.004	-0.046	-0.010	-0.037	-0.024	0.014	-0.015	0.055	-0.008	0.017	-0.049	-0.138	0.056	-0.012	0.087	0.006	0.141	0.005	0.045	0.063	-0.050	0.014	0.031	0.158	0.044	-0.021	-0.025	-0.026	-0.053	1.000	-0.017
99	0.025	-0.003	0.101	0.029	-0.039	0.017	-0.010	-0.018	0.436	-0.038	-0.026	0.004	0.030	0.024	-0.027	-0.053	-0.043	-0.107	0.122	0.001	-0.046	0.002	0.029	-0.018	-0.024	0.187	-0.014	0.157	-0.028	0.042	0.034	-0.040	0.069	-0.004	-0.029	-0.017	1.000
