242	0.175	-0.061	-0.054	0.040	0.331	0.237	-0.055	0.012	-0.144	0.223	0.003	-0.132	-0.057	-0.004	-0.091	-0.139	0.023	-0.074	-0.142	0.045	0.086	0.367	-0.087	1.000	-0.062	-0.000	0.074	-0.272	-0.125	-0.018	-0.121	0.078	0.002	0.152	-0.145	0.164	0.152	-0.040	-0.107
26	-0.032	0.044	0.083	-0.006	0.170	0.027	-0.010	0.086	-0.007	-0.115	-0.016	-0.070	-0.135	-0.040	0.043	0.017	0.019	-0.100	-0.044	0.166	-0.039	0.103	0.047	-0.062	1.000	-0.154	-0.108	-0.042	0.065	-0.039	-0.092	0.008	-0.054	-0.049	-0.074	0.061	0.078	0.020	0.086
269	0.250	-0.101	-0.228	-0.014	-0.001	0.205	-0.041	-0.183	-0.038	0.249	-0.059	-0.007	0.277	-0.145	0.013	-0.033	-0.083	-0.068	-0.114	-0.077	0.206	-0.015	-0.027	-0.000	-0.154	1.000	0.029	-0.070	0.004	-0.094	0.165	-0.131	-0.027	0.253	-0.035	0.135	0.066	-0.074	-0.023
293	0.232	-0.189	-0.184	0.017	0.019	0.258	-0.013	-0.187	-0.069	0.231	-0.076	-0.055	0.023	-0.147	-0.016	-0.027	-0.197	-0.097	-0.058	0.026	0.166	0.031	0.031	0.074	-0.108	0.029	1.000	-0.062	-0.067	-0.095	0.016	-0.087	0.207	0.118	-0.003	0.293	0.036	-0.140	-0.101
3	-0.254	0.201	0.071	-0.403	-0.229	-0.364	0.270	0.023	0.355	-0.259	0.149	0.121	-0.083	0.012	0.163	0.198	-0.020	0.085	-0.040	0.056	-0.172	-0.270	0.281	-0.272	-0.042	-0.070	-0.062	1.000	0.266	0.209	0.050	0.103	-0.418	-0.143	0.216	-0.342	-0.298	0.133	0.037
343	-0.120	0.088	0.127	-0.074	-0.100	-0.123	0.432	0.094	0.075	-0.084	0.103	0.016	-0.014	-0.009	0.043	0.039	-0.096	0.082	0.066	0.016	-0.117	-0.128	0.533	-0.125	0.065	0.004	-0.067	0.266	1.000	0.159	-0.003	0.026	-0.111	-0.053	0.159	-0.128	-0.210	0.009	0.009
400	-0.181	0.115	0.096	-0.207	-0.146	-0.174	0.428	0.113	0.136	-0.165	0.402	-0.028	-0.080	0.064	0.104	0.230	0.014	0.116	-0.066	-0.031	-0.114	-0.070	0.265	-0.018	-0.039	-0.094	-0.095	0.209	0.159	1.000	-0.089	0.074	-0.139	-0.172	0.045	-0.196	-0.204	0.284	-0.025
423	0.092	-0.059	-0.123	0.016	-0.113	0.176	-0.027	-0.161	0.013	0.148	-0.077	0.057	0.299	-0.019	0.014	-0.012	-0.031	-0.032	-0.010	-0.110	0.180	-0.121	0.020	-0.121	-0.092	0.165	0.016	0.050	-0.003	-0.089	1.000	-0.067	-0.042	0.097	-0.074	0.118	-0.017	-0.036	0.028
43	-0.145	0.246	0.188	-0.126	0.059	-0.096	0.017	0.162	-0.047	-0.091	-0.017	0.033	-0.101	-0.017	-0.021	-0.051	0.172	0.098	0.034	0.138	-0.145	0.132	0.010	0.078	0.008	-0.131	-0.087	0.103	0.026	0.074	-0.067	1.000	-0.178	-0.062	-0.019	-0.192	0.015	0.094	0.016
47	0.230	-0.193	-0.155	0.211	-0.056	0.245	-0.104	-0.022	0.007	0.164	-0.034	-0.001	-0.028	0.014	-0.112	0.028	-0.162	-0.095	0.284	-0.115	0.168	0.010	-0.061	0.002	-0.054	-0.027	0.207	-0.418	-0.111	-0.139	-0.042	-0.178	1.000	0.053	-0.099	0.287	0.103	-0.095	-0.089
48	0.335	-0.146	-0.258	0.090	0.040	0.381	-0.088	-0.183	-0.146	0.361	-0.049	-0.059	0.142	-0.116	-0.005	-0.075	-0.072	-0.158	-0.114	-0.066	0.244	0.093	-0.033	0.152	-0.049	0.253	0.118	-0.143	-0.053	-0.172	0.097	-0.062	0.053	1.000	-0.108	0.293	0.116	-0.012	-0.103
6	-0.083	0.030	0.101	-0.146	-0.111	-0.109	0.174	0.030	0.116	-0.081	0.060	0.068	-0.047	-0.095	0.026	0.125	-0.139	0.254	0.044	0.017	-0.088	-0.173	0.181	-0.145	-0.074	-0.035	-0.003	0.216	0.159	0.045	-0.074	-0.019	-0.099	-0.108	1.000	-0.120	-0.281	0.036	0.049
63	0.358	-0.198	-0.245	0.303	0.126	0.532	-0.130	-0.175	-0.154	0.420	-0.098	-0.083	0.169	-0.073	-0.101	-0.136	-0.064	-0.169	-0.072	-0.004	0.358	0.139	-0.073	0.164	0.061	0.135	0.293	-0.342	-0.128	-0.196	0.118	-0.192	0.287	0.293	-0.120	1.000	0.218	-0.129	-0.011
66	0.232	-0.073	-0.009	0.253	0.315	0.333	-0.172	-0.047	-0.152	0.197	-0.133	-0.172	-0.001	-0.046	-0.205	-0.230	0.144	-0.133	0.049	0.046	0.161	0.268	-0.194	0.152	0.078	0.066	0.036	-0.298	-0.210	-0.204	-0.017	0.015	0.103	0.116	-0.281	0.218	1.000	-0.089	-0.004
88	-0.137	0.084	0.163	-0.110	0.063	-0.063	-0.066	0.038	0.016	-0.069	0.543	0.156	-0.105	0.066	0.111	0.319	0.017	0.124	-0.102	-0.037	-0.090	-0.010	-0.125	-0.040	0.020	-0.074	-0.140	0.133	0.009	0.284	-0.036	0.094	-0.095	-0.012	0.036	-0.129	-0.089	1.000	-0.036
9	0.016	0.116	0.027	-0.152	0.125	0.023	0.036	0.007	0.067	-0.074	-0.016	0.073	-0.037	0.022	-0.054	0.006	0.061	0.028	-0.038	0.119	-0.022	0.012	0.003	-0.107	0.086	-0.023	-0.101	0.037	0.009	-0.025	0.028	0.016	-0.089	-0.103	0.049	-0.011	-0.004	-0.036	1.000
