125	-0.005	0.030	0.011	-0.062	0.005	-0.103	0.075	-0.011	0.006	1.000	-0.048	0.018	-0.002	-0.076	0.009	-0.084	-0.019	-0.027	-0.046	-0.003	0.017	-0.030	0.058	-0.091	0.094	-0.026	-0.010	-0.011	0.004	-0.051	0.045	0.040	0.087	0.083	-0.051	0.030	0.011	-0.020	0.046	0.044	-0.019	0.003	-0.041	0.034	-0.031	-0.026	-0.049	-0.017	-0.014	0.004	0.025	-0.022	-0.000	0.042	0.016	-0.118	-0.001	0.031	0.000	0.030	-0.015	0.004	-0.003	0.046
129	-0.076	0.059	-0.093	0.087	0.030	-0.005	0.008	-0.011	-0.029	-0.048	1.000	-0.017	0.097	0.064	0.126	0.087	-0.031	-0.046	-0.064	-0.030	-0.023	-0.012	0.050	0.101	-0.032	-0.055	0.111	-0.013	0.106	-0.073	0.006	-0.047	0.058	-0.004	0.062	0.028	0.058	0.064	-0.036	-0.012	0.006	-0.120	0.035	-0.053	-0.069	-0.029	-0.009	0.054	-0.040	0.028	-0.052	0.074	-0.008	0.010	-0.022	-0.013	0.046	-0.151	0.024	-0.017	0.051	-0.033	-0.051	-0.049
13	-0.060	-0.005	-0.023	0.132	-0.045	-0.030	-0.024	-0.023	-0.026	0.018	-0.017	1.000	-0.013	0.017	0.006	-0.094	0.017	0.076	-0.019	0.017	0.014	-0.004	-0.006	-0.024	0.064	0.206	0.140	0.069	-0.047	-0.066	0.080	0.006	-0.102	0.020	-0.059	0.008	-0.017	-0.008	-0.018	0.061	0.024	0.148	-0.024	0.083	0.031	0.014	0.065	0.008	-0.028	0.024	0.061	0.065	-0.025	-0.016	-0.012	-0.032	-0.003	-0.119	-0.082	-0.083	0.013	-0.048	-0.035	-0.027
133	-0.158	0.008	-0.039	0.049	-0.072	0.021	-0.044	0.010	0.011	-0.002	0.097	-0.013	1.000	-0.137	0.074	-0.116	0.043	0.063	-0.070	0.054	0.023	0.020	0.002	0.079	0.005	-0.047	-0.024	0.009	0.006	0.037	0.127	0.037	0.094	0.007	-0.049	-0.027	-0.057	-0.031	0.000	0.064	0.033	-0.021	-0.036	-0.020	0.008	-0.126	-0.060	-0.011	-0.053	0.038	0.008	-0.081	0.066	-0.049	0.053	-0.073	0.080	-0.045	0.017	0.001	0.090	0.025	0.023	-0.017
14	0.045	0.072	0.011	0.022	0.040	-0.025	-0.042	-0.027	0.043	-0.076	0.064	0.017	-0.137	1.000	-0.033	0.050	0.021	0.055	0.001	-0.069	0.045	-0.045	0.063	-0.008	0.092	-0.017	0.135	0.086	-0.111	0.065	-0.068	0.019	-0.130	-0.064	0.076	-0.013	-0.068	-0.037	0.080	0.025	0.031	0.019	0.056	-0.101	0.019	-0.138	-0.033	0.062	0.053	0.014	-0.091	-0.065	-0.042	0.039	0.034	0.146	0.035	-0.114	0.036	-0.082	0.013	-0.069	0.004	0.064
15	-0.002	-0.020	-0.109	-0.017	-0.009	0.013	-0.064	0.062	-0.011	0.009	0.126	0.006	0.074	-0.033	1.000	0.099	0.026	-0.016	0.035	-0.057	0.040	-0.013	0.008	0.018	-0.011	0.050	0.050	-0.046	0.009	0.046	-0.073	-0.028	0.039	0.000	0.024	0.043	0.016	0.054	0.042	-0.015	-0.024	0.003	-0.040	0.017	-0.018	0.064	0.100	-0.085	-0.013	0.022	-0.023	0.053	-0.010	0.024	0.003	-0.075	0.062	-0.064	0.041	-0.030	-0.090	-0.067	-0.018	-0.054
16	0.071	-0.004	-0.075	-0.000	0.102	-0.010	0.099	-0.001	0.042	-0.084	0.087	-0.094	-0.116	0.050	0.099	1.000	-0.029	-0.044	-0.008	-0.015	-0.027	0.013	-0.008	-0.183	-0.129	0.006	0.105	0.054	0.099	-0.168	0.077	0.032	-0.040	0.018	0.075	0.091	0.002	0.039	-0.058	-0.132	0.044	-0.098	-0.034	-0.019	-0.007	-0.009	0.053	-0.109	-0.018	-0.088	-0.094	0.043	0.037	0.098	-0.022	0.001	0.036	-0.058	0.040	-0.022	-0.019	-0.028	0.009	0.049
162	0.048	-0.005	0.011	0.031	0.022	-0.004	-0.025	0.050	0.032	-0.019	-0.031	0.017	0.043	0.021	0.026	-0.029	1.000	0.031	-0.041	-0.047	-0.012	-0.027	0.045	0.016	0.052	0.039	0.046	0.072	0.005	-0.136	-0.029	0.006	-0.059	-0.014	0.019	0.010	0.036	0.072	0.066	-0.026	0.014	0.010	0.011	-0.007	-0.061	-0.072	0.030	-0.042	0.070	0.036	-0.063	-0.053	-0.100	0.024	-0.040	0.022	0.002	0.004	-0.003	-0.052	-0.021	-0.012	-0.014	-0.023
17	0.008	-0.012	0.099	0.131	-0.036	0.115	-0.078	0.007	0.103	-0.027	-0.046	0.076	0.063	0.055	-0.016	-0.044	0.031	1.000	-0.013	-0.031	0.054	-0.091	0.024	0.015	-0.011	0.041	0.060	0.007	0.051	-0.041	-0.001	-0.009	0.050	-0.088	0.013	0.053	-0.034	0.030	-0.006	0.010	-0.084	-0.007	0.024	0.041	-0.073	-0.063	0.014	-0.028	-0.050	-0.091	0.014	0.063	-0.061	-0.098	0.046	-0.045	-0.009	0.001	-0.112	-0.100	-0.024	-0.009	0.012	0.087
178	-0.009	0.008	-0.028	0.015	-0.055	0.057	-0.019	-0.018	-0.001	-0.046	-0.064	-0.019	-0.070	0.001	0.035	-0.008	-0.041	-0.013	1.000	0.057	-0.062	-0.054	0.034	0.023	0.014	0.080	-0.021	-0.070	0.021	0.045	-0.038	0.036	0.071	-0.039	-0.111	-0.189	-0.066	0.060	0.047	0.012	-0.043	0.052	-0.027	0.027	0.041	-0.005	0.025	0.008	-0.040	-0.021	0.000	-0.062	0.091	0.030	0.027	-0.036	-0.036	-0.013	-0.050	0.073	0.031	-0.002	0.082	-0.015
18	-0.044	0.040	0.075	0.048	0.009	0.001	0.056	-0.039	-0.005	-0.003	-0.030	0.017	0.054	-0.069	-0.057	-0.015	-0.047	-0.031	0.057	1.000	-0.042	0.138	0.055	0.017	-0.043	-0.024	0.043	-0.016	-0.023	0.084	-0.070	-0.044	-0.095	0.011	0.015	-0.011	0.016	0.016	-0.033	-0.023	-0.038	-0.096	0.074	-0.028	0.048	-0.047	-0.011	0.028	-0.109	0.111	0.069	-0.153	0.023	0.002	0.000	-0.006	0.015	0.019	0.010	0.013	0.044	0.067	-0.046	0.059
188	0.056	0.029	-0.015	0.029	-0.045	0.074	-0.030	0.032	-0.024	0.017	-0.023	0.014	0.023	0.045	0.040	-0.027	-0.012	0.054	-0.062	-0.042	1.000	0.048	0.021	-0.047	0.028	-0.002	-0.034	0.005	0.032	-0.062	0.005	-0.029	-0.016	-0.107	-0.057	0.021	-0.031	-0.053	-0.087	0.015	-0.060	-0.004	-0.011	0.016	-0.008	0.037	0.021	0.039	-0.016	-0.026	0.020	-0.049	0.023	-0.010	0.022	-0.009	-0.000	0.032	-0.004	-0.058	-0.001	-0.013	-0.008	0.041
19	0.019	-0.018	-0.028	-0.142	-0.048	-0.064	-0.012	-0.006	-0.039	-0.030	-0.012	-0.004	0.020	-0.045	-0.013	0.013	-0.027	-0.091	-0.054	0.138	0.048	1.000	-0.014	0.029	-0.037	-0.011	-0.071	0.036	-0.077	0.050	0.073	-0.035	-0.002	0.059	0.004	0.009	0.093	-0.055	0.097	-0.015	0.002	-0.098	0.082	0.028	0.109	0.004	0.022	-0.012	-0.016	-0.037	-0.012	0.084	0.066	0.065	-0.010	0.033	-0.040	0.079	-0.111	-0.017	-0.035	0.069	-0.027	-0.022
195	0.006	-0.002	0.116	-0.043	0.026	0.058	-0.017	0.089	0.000	0.058	0.050	-0.006	0.002	0.063	0.008	-0.008	0.045	0.024	0.034	0.055	0.021	-0.014	1.000	-0.020	-0.051	-0.052	0.034	-0.048	0.011	-0.012	-0.039	0.000	-0.034	0.006	-0.055	-0.074	-0.113	0.075	0.008	-0.096	-0.063	0.010	-0.009	0.026	-0.048	-0.015	-0.050	0.003	0.091	-0.031	-0.002	-0.031	-0.039	0.032	0.016	0.011	-0.016	-0.090	0.035	0.008	-0.025	-0.023	0.027	0.050
2	0.031	0.060	-0.079	-0.038	-0.068	-0.073	0.001	-0.085	0.024	-0.091	0.101	-0.024	0.079	-0.008	0.018	-0.183	0.016	0.015	0.023	0.017	-0.047	0.029	-0.020	1.000	0.034	0.106	-0.058	0.150	0.011	-0.006	0.102	-0.104	0.139	-0.032	0.011	-0.178	-0.019	-0.013	0.074	0.046	-0.013	0.014	-0.003	-0.032	-0.122	-0.000	-0.018	0.046	-0.037	-0.148	0.001	0.024	-0.088	-0.081	0.078	-0.010	0.131	-0.013	0.029	0.028	-0.008	0.024	0.011	-0.034
20	-0.038	-0.034	-0.056	0.112	-0.028	0.018	-0.041	-0.103	-0.017	0.094	-0.032	0.064	0.005	0.092	-0.011	-0.129	0.052	-0.011	0.014	-0.043	0.028	-0.037	-0.051	0.034	1.000	0.046	0.023	-0.037	-0.039	-0.086	0.113	0.017	0.058	-0.031	-0.017	0.103	-0.015	0.023	0.190	0.069	-0.032	-0.074	0.022	-0.016	0.008	-0.032	-0.017	0.094	-0.061	-0.011	0.073	-0.075	-0.040	-0.027	-0.071	-0.006	-0.002	0.049	-0.077	0.023	-0.122	0.048	0.014	-0.003
21	-0.004	-0.003	-0.033	0.092	-0.027	-0.017	0.050	-0.137	-0.105	-0.026	-0.055	0.206	-0.047	-0.017	0.050	0.006	0.039	0.041	0.080	-0.024	-0.002	-0.011	-0.052	0.106	0.046	1.000	0.096	-0.037	-0.028	-0.061	0.028	0.019	0.076	-0.073	-0.052	-0.070	-0.007	0.047	-0.074	0.044	-0.016	0.116	0.011	-0.005	0.020	0.073	-0.056	0.012	-0.003	-0.035	-0.005	0.049	-0.018	0.020	0.035	0.000	0.028	-0.030	-0.123	-0.030	0.006	0.023	-0.013	0.038
22	-0.047	0.091	-0.053	0.016	0.015	0.074	-0.127	-0.048	0.014	-0.010	0.111	0.140	-0.024	0.135	0.050	0.105	0.046	0.060	-0.021	0.043	-0.034	-0.071	0.034	-0.058	0.023	0.096	1.000	-0.023	0.044	-0.050	-0.033	0.040	0.039	0.008	0.060	-0.017	0.095	-0.036	-0.038	0.054	0.016	-0.116	0.025	0.124	-0.095	-0.083	-0.070	-0.035	-0.010	-0.023	-0.121	-0.011	0.018	-0.086	0.046	-0.045	-0.001	-0.112	-0.019	-0.166	0.061	-0.016	0.053	-0.013
23	0.054	0.050	-0.048	0.016	0.051	-0.099	-0.037	0.034	0.060	-0.011	-0.013	0.069	0.009	0.086	-0.046	0.054	0.072	0.007	-0.070	-0.016	0.005	0.036	-0.048	0.150	-0.037	-0.037	-0.023	1.000	-0.028	-0.007	0.070	-0.032	-0.022	0.043	0.007	-0.100	0.021	-0.004	-0.034	0.013	0.036	-0.017	0.006	-0.052	-0.100	0.049	-0.027	-0.036	-0.004	-0.085	-0.029	0.027	-0.094	0.019	-0.017	0.014	-0.006	0.063	0.018	0.045	0.058	-0.060	0.005	0.013
24	0.028	0.059	-0.017	-0.009	-0.066	0.010	-0.028	-0.026	0.045	0.004	0.106	-0.047	0.006	-0.111	0.009	0.099	0.005	0.051	0.021	-0.023	0.032	-0.077	0.011	0.011	-0.039	-0.028	0.044	-0.028	1.000	-0.058	-0.058	-0.084	0.027	-0.040	-0.032	-0.123	0.166	0.060	-0.179	-0.027	-0.006	-0.085	0.006	0.036	-0.043	0.094	0.098	-0.018	-0.049	-0.007	0.045	0.015	0.035	0.010	-0.096	-0.064	0.008	0.072	-0.004	0.040	0.042	0.071	0.045	-0.030
25	0.051	0.011	0.045	-0.050	-0.057	0.034	-0.004	-0.005	0.084	-0.051	-0.073	-0.066	0.037	0.065	0.046	-0.168	-0.136	-0.041	0.045	0.084	-0.062	0.050	-0.012	-0.006	-0.086	-0.061	-0.050	-0.007	-0.058	1.000	-0.157	0.010	0.028	0.075	0.038	-0.012	-0.017	0.018	0.136	0.100	-0.027	0.023	-0.035	0.005	0.155	-0.042	0.008	-0.095	0.105	0.005	0.006	0.010	0.020	0.031	0.109	0.055	-0.093	-0.059	0.002	0.095	0.205	-0.032	-0.087	-0.034
26	-0.050	-0.003	-0.025	0.102	0.085	-0.062	0.102	-0.005	0.003	0.045	0.006	0.080	0.127	-0.068	-0.073	0.077	-0.029	-0.001	-0.038	-0.070	0.005	0.073	-0.039	0.102	0.113	0.028	-0.033	0.070	-0.058	-0.157	1.000	-0.083	-0.033	0.016	-0.064	0.032	-0.046	-0.058	-0.024	-0.122	0.057	0.028	0.116	-0.054	0.088	0.006	0.002	0.040	-0.067	0.035	0.014	-0.092	0.083	-0.213	0.007	-0.013	0.035	0.065	-0.139	0.024	-0.019	0.007	0.059	-0.042
27	-0.011	-0.043	0.069	0.003	-0.025	-0.022	0.057	-0.004	-0.014	0.040	-0.047	0.006	0.037	0.019	-0.028	0.032	0.006	-0.009	0.036	-0.044	-0.029	-0.035	0.000	-0.104	0.017	0.019	0.040	-0.032	-0.084	0.010	-0.083	1.000	0.061	0.031	0.022	0.010	-0.101	-0.042	-0.023	-0.029	0.068	0.037	-0.018	0.069	0.013	-0.092	0.042	-0.036	0.083	-0.091	-0.003	0.016	-0.064	0.068	0.008	-0.004	-0.045	-0.026	0.020	0.055	-0.010	0.030	0.050	0.015
28	0.034	0.075	0.007	-0.015	-0.037	0.071	0.045	0.010	-0.082	0.087	0.058	-0.102	0.094	-0.130	0.039	-0.040	-0.059	0.050	0.071	-0.095	-0.016	-0.002	-0.034	0.139	0.058	0.076	0.039	-0.022	0.027	0.028	-0.033	0.061	1.000	0.061	-0.041	0.001	0.001	-0.030	0.074	0.033	-0.061	-0.040	-0.073	0.119	-0.046	-0.016	0.003	-0.007	0.040	-0.094	-0.028	0.014	0.031	-0.037	0.014	-0.043	0.013	-0.091	-0.056	-0.099	0.038	-0.046	0.045	-0.062
29	0.097	-0.006	-0.045	-0.104	-0.012	-0.021	-0.094	0.052	-0.018	0.083	-0.004	0.020	0.007	-0.064	0.000	0.018	-0.014	-0.088	-0.039	0.011	-0.107	0.059	0.006	-0.032	-0.031	-0.073	0.008	0.043	-0.040	0.075	0.016	0.031	0.061	1.000	-0.083	0.104	0.037	0.011	0.059	0.006	-0.058	-0.061	-0.039	0.037	0.063	-0.009	0.056	-0.022	-0.030	0.053	-0.008	0.006	0.133	0.050	-0.064	-0.018	-0.059	0.067	0.063	-0.033	-0.061	-0.008	-0.004	-0.087
32	0.033	0.056	-0.035	0.023	0.047	0.003	-0.050	-0.015	0.007	-0.051	0.062	-0.059	-0.049	0.076	0.024	0.075	0.019	0.013	-0.111	0.015	-0.057	0.004	-0.055	0.011	-0.017	-0.052	0.060	0.007	-0.032	0.038	-0.064	0.022	-0.041	-0.083	1.000	0.039	-0.044	0.052	0.030	0.024	0.044	0.050	0.037	-0.012	0.015	0.042	-0.003	-0.002	-0.007	-0.086	0.012	-0.000	-0.007	-0.102	0.041	0.007	0.014	0.114	0.026	-0.067	-0.063	-0.039	-0.056	0.033
33	0.037	0.012	-0.043	0.015	0.094	-0.037	0.015	0.008	-0.090	0.030	0.028	0.008	-0.027	-0.013	0.043	0.091	0.010	0.053	-0.189	-0.011	0.021	0.009	-0.074	-0.178	0.103	-0.070	-0.017	-0.100	-0.123	-0.012	0.032	0.010	0.001	0.104	0.039	1.000	0.041	-0.023	-0.015	0.056	0.073	-0.050	-0.001	-0.079	-0.037	-0.018	-0.003	-0.054	0.041	0.219	-0.060	0.026	0.084	-0.004	0.019	0.003	0.048	-0.054	0.050	-0.062	-0.104	0.079	-0.077	0.004
35	-0.010	0.091	0.014	-0.040	0.052	0.028	-0.033	-0.070	0.018	0.011	0.058	-0.017	-0.057	-0.068	0.016	0.002	0.036	-0.034	-0.066	0.016	-0.031	0.093	-0.113	-0.019	-0.015	-0.007	0.095	0.021	0.166	-0.017	-0.046	-0.101	0.001	0.037	-0.044	0.041	1.000	-0.040	-0.074	0.018	0.072	-0.057	0.036	-0.080	-0.161	0.040	0.005	-0.017	-0.033	0.092	-0.070	0.108	0.004	0.104	-0.069	0.019	0.087	-0.005	-0.011	-0.074	0.111	-0.027	0.015	-0.045
36	0.044	-0.107	-0.030	0.008	-0.037	-0.049	-0.032	0.029	0.020	-0.020	0.064	-0.008	-0.031	-0.037	0.054	0.039	0.072	0.030	0.060	0.016	-0.053	-0.055	0.075	-0.013	0.023	0.047	-0.036	-0.004	0.060	0.018	-0.058	-0.042	-0.030	0.011	0.052	-0.023	-0.040	1.000	0.047	-0.084	0.032	-0.010	-0.009	0.031	-0.027	0.125	-0.042	-0.028	0.003	0.071	0.027	-0.017	-0.047	0.013	0.003	-0.043	-0.078	0.028	-0.076	0.042	-0.026	-0.010	0.022	-0.032
37	0.010	-0.091	-0.016	-0.029	0.035	-0.044	0.012	0.084	0.006	0.046	-0.036	-0.018	0.000	0.080	0.042	-0.058	0.066	-0.006	0.047	-0.033	-0.087	0.097	0.008	0.074	0.190	-0.074	-0.038	-0.034	-0.179	0.136	-0.024	-0.023	0.074	0.059	0.030	-0.015	-0.074	0.047	1.000	0.114	0.045	0.068	-0.011	-0.018	-0.026	-0.111	0.024	0.063	-0.031	0.055	-0.018	-0.013	0.003	-0.095	0.046	-0.030	0.044	-0.026	0.018	-0.026	-0.187	-0.018	0.074	-0.074
38	-0.082	0.131	-0.021	0.043	0.031	-0.013	0.071	-0.046	-0.054	0.044	-0.012	0.061	0.064	0.025	-0.015	-0.132	-0.026	0.010	0.012	-0.023	0.015	-0.015	-0.096	0.046	0.069	0.044	0.054	0.013	-0.027	0.100	-0.122	-0.029	0.033	0.006	0.024	0.056	0.018	-0.084	0.114	1.000	0.062	-0.005	0.030	-0.099	-0.025	-0.036	-0.002	0.025	0.007	-0.036	-0.099	0.043	0.000	-0.057	0.026	0.071	0.031	-0.031	-0.061	-0.064	0.059	0.006	0.006	-0.053
39	-0.051	0.016	-0.015	0.154	0.020	-0.034	0.035	0.022	-0.037	-0.019	0.006	0.024	0.033	0.031	-0.024	0.044	0.014	-0.084	-0.043	-0.038	-0.060	0.002	-0.063	-0.013	-0.032	-0.016	0.016	0.036	-0.006	-0.027	0.057	0.068	-0.061	-0.058	0.044	0.073	0.072	0.032	0.045	0.062	1.000	0.009	-0.056	0.037	-0.019	-0.035	-0.052	-0.046	-0.039	0.002	0.003	0.004	-0.030	-0.077	0.068	0.040	0.045	-0.064	-0.003	0.081	-0.012	0.001	-0.047	-0.058
4	-0.114	-0.093	-0.095	0.010	0.063	-0.002	-0.016	0.110	-0.053	0.003	-0.120	0.148	-0.021	0.019	0.003	-0.098	0.010	-0.007	0.052	-0.096	-0.004	-0.098	0.010	0.014	-0.074	0.116	-0.116	-0.017	-0.085	0.023	0.028	0.037	-0.040	-0.061	0.050	-0.050	-0.057	-0.010	0.068	-0.005	0.009	1.000	-0.001	-0.018	0.073	0.026	-0.020	-0.031	0.063	0.103	0.074	0.078	0.076	0.018	0.122	0.051	0.107	-0.034	-0.098	-0.014	0.059	0.001	-0.027	-0.023
45	0.017	-0.024	0.005	0.000	0.079	-0.087	-0.038	-0.015	-0.010	-0.041	0.035	-0.024	-0.036	0.056	-0.040	-0.034	0.011	0.024	-0.027	0.074	-0.011	0.082	-0.009	-0.003	0.022	0.011	0.025	0.006	0.006	-0.035	0.116	-0.018	-0.073	-0.039	0.037	-0.001	0.036	-0.009	-0.011	0.030	-0.056	-0.001	1.000	-0.028	-0.060	-0.036	-0.005	0.058	-0.031	0.098	-0.021	-0.057	-0.019	-0.020	-0.022	0.010	-0.040	0.081	-0.180	0.068	-0.043	0.040	0.017	0.027
48	0.002	-0.095	-0.007	-0.077	-0.059	0.084	-0.054	0.023	0.031	0.034	-0.053	0.083	-0.020	-0.101	0.017	-0.019	-0.007	0.041	0.027	-0.028	0.016	0.028	0.026	-0.032	-0.016	-0.005	0.124	-0.052	0.036	0.005	-0.054	0.069	0.119	0.037	-0.012	-0.079	-0.080	0.031	-0.018	-0.099	0.037	-0.018	-0.028	1.000	0.002	0.062	-0.008	-0.053	-0.019	-0.052	0.097	0.016	-0.007	0.073	-0.009	-0.108	-0.063	0.079	0.109	0.049	-0.023	0.033	0.007	-0.012
50	-0.069	-0.067	0.068	0.001	-0.062	-0.087	-0.013	0.062	0.017	-0.031	-0.069	0.031	0.008	0.019	-0.018	-0.007	-0.061	-0.073	0.041	0.048	-0.008	0.109	-0.048	-0.122	0.008	0.020	-0.095	-0.100	-0.043	0.155	0.088	0.013	-0.046	0.063	0.015	-0.037	-0.161	-0.027	-0.026	-0.025	-0.019	0.073	-0.060	0.002	1.000	-0.003	0.055	-0.031	0.072	0.101	-0.061	0.005	0.178	-0.073	0.011	0.095	0.005	0.036	0.103	0.145	0.001	0.026	-0.059	0.016
51	0.062	-0.010	-0.026	-0.050	0.030	-0.001	-0.026	-0.028	-0.025	-0.026	-0.029	0.014	-0.126	-0.138	0.064	-0.009	-0.072	-0.063	-0.005	-0.047	0.037	0.004	-0.015	-0.000	-0.032	0.073	-0.083	0.049	0.094	-0.042	0.006	-0.092	-0.016	-0.009	0.042	-0.018	0.040	0.125	-0.111	-0.036	-0.035	0.026	-0.036	0.062	-0.003	1.000	-0.058	-0.015	-0.005	0.023	0.082	0.065	-0.108	0.142	0.004	0.112	-0.086	0.074	0.076	-0.069	0.025	0.005	0.015	0.072
52	0.021	0.009	0.038	-0.066	-0.070	0.058	0.062	-0.014	0.017	-0.049	-0.009	0.065	-0.060	-0.033	0.100	0.053	0.030	0.014	0.025	-0.011	0.021	0.022	-0.050	-0.018	-0.017	-0.056	-0.070	-0.027	0.098	0.008	0.002	0.042	0.003	0.056	-0.003	-0.003	0.005	-0.042	0.024	-0.002	-0.052	-0.020	-0.005	-0.008	0.055	-0.058	1.000	0.024	0.038	0.029	-0.069	0.009	0.013	-0.054	-0.024	-0.040	0.018	0.037	0.031	-0.040	-0.029	0.006	0.000	-0.043
