162	-0.093	-0.018	-0.003	-0.004	-0.001	-0.037	0.006	0.005	0.119	-0.016	-0.009	-0.001	0.032	0.095	-0.002	1.000	0.006	-0.006	-0.015	-0.003	-0.010	0.022	-0.005	0.027	-0.012	-0.004	-0.002	-0.010	0.018	-0.018	0.094	-0.015	0.000	-0.009	0.008	-0.004	-0.002	-0.020	-0.040	0.018	-0.009	0.086	-0.001	0.026	-0.041	0.006	0.003	0.005	-0.018	0.117	-0.004	-0.017	0.209	-0.019	0.006
166	-0.116	-0.013	-0.009	-0.007	0.007	0.240	-0.014	0.757	-0.011	-0.011	-0.017	-0.008	-0.003	-0.012	-0.014	0.006	1.000	0.003	-0.011	-0.010	-0.005	-0.012	0.956	-0.017	-0.016	-0.008	0.027	-0.008	-0.011	-0.012	-0.019	-0.013	-0.005	-0.012	-0.022	-0.014	0.020	-0.013	-0.025	-0.011	-0.002	-0.052	0.026	-0.017	0.046	-0.008	-0.014	-0.016	-0.014	-0.007	-0.021	-0.014	-0.010	-0.009	-0.014
167	-0.216	-0.018	-0.011	0.763	0.055	0.038	-0.010	0.013	0.668	-0.012	0.078	-0.006	-0.002	0.477	-0.019	-0.006	0.003	1.000	0.061	-0.013	-0.008	-0.016	0.003	0.132	0.103	0.005	-0.007	-0.010	-0.005	0.384	-0.024	0.045	0.005	0.902	-0.018	-0.020	0.004	0.711	-0.037	0.360	0.245	-0.033	-0.002	-0.013	-0.038	-0.018	0.206	-0.017	-0.018	-0.004	-0.009	-0.014	0.289	0.355	0.266
17	-0.161	-0.020	-0.010	-0.007	-0.005	-0.045	-0.023	-0.014	0.005	-0.018	-0.027	-0.008	-0.011	-0.020	-0.024	-0.015	-0.011	0.061	1.000	-0.018	-0.016	-0.030	-0.014	-0.026	-0.017	-0.012	0.004	-0.011	-0.017	0.931	-0.029	0.981	-0.024	0.330	-0.032	-0.019	0.002	0.166	-0.035	0.707	0.116	-0.049	0.007	-0.023	-0.033	-0.022	0.103	-0.022	-0.021	-0.012	-0.023	-0.019	-0.010	0.004	-0.000
18	-0.200	-0.004	0.036	0.176	0.021	-0.016	0.369	-0.002	0.005	0.003	0.133	0.040	0.028	0.639	0.460	-0.003	-0.010	-0.013	-0.018	1.000	0.030	0.713	0.000	0.622	0.069	0.012	-0.003	-0.013	0.037	-0.020	0.030	-0.015	0.039	-0.010	0.221	-0.021	0.001	-0.018	-0.024	-0.018	-0.010	-0.047	-0.004	0.084	0.011	-0.013	0.076	0.594	-0.019	0.034	0.054	-0.001	-0.008	0.002	0.857
188	-0.064	0.113	-0.016	-0.013	0.055	0.011	0.026	-0.003	-0.008	0.511	-0.019	-0.008	0.002	0.048	0.106	-0.010	-0.005	-0.008	-0.016	0.030	1.000	0.018	-0.001	0.025	-0.016	0.017	-0.008	-0.016	0.010	-0.018	-0.026	-0.013	0.058	0.011	-0.013	-0.028	-0.001	-0.011	-0.024	-0.015	-0.009	-0.027	-0.003	0.007	-0.001	-0.023	0.039	-0.023	0.074	-0.000	0.014	0.483	-0.025	0.069	0.066
19	-0.202	-0.023	0.007	0.339	0.075	-0.054	0.579	0.013	-0.013	-0.031	0.225	0.015	-0.009	0.502	0.629	0.022	-0.012	-0.016	-0.030	0.713	0.018	1.000	-0.009	0.760	0.443	0.024	-0.009	-0.024	0.406	-0.029	0.250	-0.027	0.095	-0.004	0.444	-0.038	0.057	-0.003	-0.031	-0.009	-0.015	-0.081	-0.009	0.249	0.036	0.001	0.088	0.761	-0.039	0.002	0.321	-0.035	0.016	-0.028	0.706
194	-0.160	-0.016	-0.014	-0.012	0.054	0.232	-0.014	0.710	0.005	-0.009	-0.006	-0.009	0.267	-0.015	-0.020	-0.005	0.956	0.003	-0.014	0.000	-0.001	-0.009	1.000	-0.020	-0.015	0.030	0.036	-0.009	-0.013	-0.016	-0.019	-0.013	0.101	-0.010	0.052	-0.017	0.020	-0.011	-0.030	-0.015	-0.002	-0.011	0.003	-0.017	0.079	-0.012	-0.007	0.005	-0.016	0.239	-0.001	-0.012	-0.017	0.006	-0.011
2	-0.361	-0.016	0.016	0.574	0.205	-0.036	0.799	0.046	0.063	-0.032	0.364	0.019	-0.001	0.557	0.640	0.027	-0.017	0.132	-0.026	0.622	0.025	0.760	-0.020	1.000	0.685	0.040	-0.014	-0.020	0.674	0.022	0.438	-0.020	0.036	0.141	0.653	-0.035	0.175	0.077	0.034	0.122	-0.016	0.016	-0.015	0.383	-0.034	0.075	0.083	0.870	-0.031	0.046	0.577	-0.037	0.026	0.035	0.692
21	-0.273	-0.022	0.027	0.517	0.098	0.052	0.540	0.029	0.202	-0.030	0.195	0.032	-0.013	0.090	0.372	-0.012	-0.016	0.103	-0.017	0.069	-0.016	0.443	-0.015	0.685	1.000	0.022	0.003	-0.019	0.824	0.019	0.510	-0.029	-0.027	0.079	0.557	-0.032	0.042	0.131	0.014	0.014	0.118	0.008	0.030	0.141	-0.061	0.002	0.170	0.659	-0.032	-0.011	0.616	-0.033	0.015	0.140	0.241
224	-0.162	-0.011	-0.011	0.044	0.012	0.342	0.087	0.058	0.013	-0.012	0.040	-0.007	-0.001	-0.006	0.021	-0.004	-0.008	0.005	-0.012	0.012	0.017	0.024	0.030	0.040	0.022	1.000	-0.008	-0.010	-0.004	-0.008	0.003	-0.011	-0.020	0.065	0.011	-0.012	0.041	-0.011	-0.025	-0.016	-0.004	0.045	-0.009	0.035	-0.038	0.019	0.018	-0.001	0.027	0.002	-0.004	-0.013	0.007	0.008	-0.004
235	-0.179	-0.017	-0.011	0.028	0.041	0.156	-0.015	0.540	0.055	-0.013	-0.012	-0.007	0.166	-0.014	-0.020	-0.002	0.027	-0.007	0.004	-0.003	-0.008	-0.009	0.036	-0.014	0.003	-0.008	1.000	-0.009	-0.004	-0.010	-0.018	-0.010	0.056	-0.010	0.049	-0.013	0.007	0.001	-0.026	0.054	-0.007	-0.003	0.978	-0.020	-0.007	-0.012	-0.009	0.024	-0.018	0.150	0.000	-0.014	-0.015	0.008	-0.005
247	-0.164	0.897	-0.009	-0.023	-0.020	-0.025	-0.025	-0.020	-0.019	-0.010	-0.018	-0.008	-0.007	-0.020	-0.020	-0.010	-0.008	-0.010	-0.011	-0.013	-0.016	-0.024	-0.009	-0.020	-0.019	-0.010	-0.009	1.000	-0.017	-0.009	-0.023	-0.013	-0.022	-0.012	-0.025	-0.012	-0.007	-0.016	-0.019	-0.023	-0.007	0.002	-0.009	-0.024	-0.043	-0.020	-0.021	-0.020	-0.013	-0.009	-0.024	-0.012	-0.015	-0.016	-0.014
25	-0.206	-0.009	-0.004	0.470	0.102	-0.055	0.662	0.022	-0.011	-0.025	0.295	-0.001	-0.003	0.012	0.347	0.018	-0.011	-0.005	-0.017	0.037	0.010	0.406	-0.013	0.674	0.824	-0.004	-0.004	-0.017	1.000	-0.014	0.513	-0.011	0.005	-0.012	0.502	-0.031	0.123	0.003	-0.009	0.021	-0.009	0.025	-0.008	0.319	-0.023	0.053	0.029	0.606	-0.025	0.010	0.719	-0.031	0.012	-0.025	0.138
27	-0.218	-0.020	-0.014	0.249	0.023	-0.036	-0.017	-0.015	0.221	-0.018	0.003	-0.010	-0.012	0.135	-0.024	-0.018	-0.012	0.384	0.931	-0.020	-0.018	-0.029	-0.016	0.022	0.019	-0.008	-0.010	-0.009	-0.014	1.000	-0.032	0.923	-0.014	0.591	-0.031	-0.019	0.016	0.388	-0.036	0.760	0.201	-0.054	-0.005	-0.019	-0.045	-0.020	0.174	-0.023	-0.023	-0.014	-0.024	-0.020	0.081	0.109	0.087
3	-0.309	0.030	0.283	0.325	0.091	-0.006	0.422	0.054	0.004	-0.015	0.531	0.296	0.026	0.103	0.206	0.094	-0.019	-0.024	-0.029	0.030	-0.026	0.250	-0.019	0.438	0.510	0.003	-0.018	-0.023	0.513	-0.032	1.000	-0.022	-0.046	-0.020	0.396	-0.025	0.084	0.001	0.140	0.071	-0.024	0.141	-0.009	0.332	0.008	0.011	0.034	0.388	-0.026	0.136	0.414	-0.020	0.074	-0.024	0.113
31	-0.153	-0.020	0.000	-0.018	-0.008	-0.049	-0.011	-0.027	-0.025	-0.020	-0.024	0.002	0.002	-0.011	-0.010	-0.015	-0.013	0.045	0.981	-0.015	-0.013	-0.027	-0.013	-0.020	-0.029	-0.011	-0.010	-0.013	-0.011	0.923	-0.022	1.000	-0.012	0.333	-0.023	-0.022	-0.012	0.111	-0.016	0.717	0.045	-0.045	-0.012	-0.008	-0.033	-0.027	0.050	-0.019	-0.023	0.006	-0.010	-0.022	-0.009	-0.022	-0.011
34	-0.027	-0.025	-0.031	0.083	0.148	-0.066	0.194	-0.007	0.011	0.023	0.071	-0.025	0.349	0.028	0.350	0.000	-0.005	0.005	-0.024	0.039	0.058	0.095	0.101	0.036	-0.027	-0.020	0.056	-0.022	0.005	-0.014	-0.046	-0.012	1.000	-0.009	0.259	-0.038	-0.004	0.050	-0.075	-0.023	0.004	-0.036	0.002	0.353	0.247	-0.034	0.039	0.146	-0.026	0.314	0.128	0.020	-0.011	-0.026	0.042
38	-0.236	-0.020	-0.015	0.697	0.071	0.064	-0.007	-0.012	0.567	-0.020	0.074	-0.012	-0.011	0.479	0.045	-0.009	-0.012	0.902	0.330	-0.010	0.011	-0.004	-0.010	0.141	0.079	0.065	-0.010	-0.012	-0.012	0.591	-0.020	0.333	-0.009	1.000	0.007	-0.022	-0.003	0.523	-0.045	0.566	0.009	-0.042	-0.013	-0.017	-0.042	-0.027	0.043	-0.017	-0.021	-0.012	-0.009	-0.021	0.295	0.321	0.245
4	-0.300	-0.027	0.077	0.358	0.198	-0.060	0.587	0.076	0.004	-0.039	0.405	0.085	0.274	0.146	0.491	0.008	-0.022	-0.018	-0.032	0.221	-0.013	0.444	0.052	0.653	0.557	0.011	0.049	-0.025	0.502	-0.031	0.396	-0.023	0.259	0.007	1.000	-0.045	0.048	-0.004	0.033	0.189	0.004	0.099	-0.011	0.396	0.067	-0.025	0.046	0.603	-0.027	0.253	0.476	-0.042	-0.025	-0.008	0.315
40	-0.132	-0.024	-0.013	-0.028	-0.012	-0.027	-0.041	-0.016	-0.007	0.054	-0.035	-0.013	-0.010	-0.029	-0.033	-0.004	-0.014	-0.020	-0.019	-0.021	-0.028	-0.038	-0.017	-0.035	-0.032	-0.012	-0.013	-0.012	-0.031	-0.019	-0.025	-0.022	-0.038	-0.022	-0.045	1.000	-0.015	-0.031	-0.052	-0.043	-0.013	-0.056	-0.011	-0.035	-0.051	-0.016	-0.026	-0.036	0.560	-0.008	-0.039	0.039	-0.025	-0.021	-0.022
407	-0.167	-0.010	-0.008	0.077	0.825	0.061	0.171	0.062	-0.016	-0.011	0.011	-0.009	-0.004	0.095	-0.003	-0.002	0.020	0.004	0.002	0.001	-0.001	0.057	0.020	0.175	0.042	0.041	0.007	-0.007	0.123	0.016	0.084	-0.012	-0.004	-0.003	0.048	-0.015	1.000	0.091	0.281	0.235	-0.004	-0.021	0.023	0.229	-0.040	0.466	-0.008	0.090	0.005	-0.004	0.015	-0.013	-0.016	-0.006	0.012
42	-0.256	-0.026	0.028	0.565	0.123	-0.011	-0.003	0.049	0.548	-0.027	0.039	0.034	-0.008	0.278	-0.005	-0.020	-0.013	0.711	0.166	-0.018	-0.011	-0.003	-0.011	0.077	0.131	-0.011	0.001	-0.016	0.003	0.388	0.001	0.111	0.050	0.523	-0.004	-0.031	0.091	1.000	0.018	0.297	0.795	-0.005	0.026	0.009	-0.021	0.016	0.649	-0.011	-0.033	-0.000	-0.022	-0.029	0.182	0.310	0.298
43	-0.190	0.035	0.390	-0.000	0.233	0.068	0.034	-0.032	-0.071	-0.044	-0.010	0.326	-0.019	-0.011	-0.034	-0.040	-0.025	-0.037	-0.035	-0.024	-0.024	-0.031	-0.030	0.034	0.014	-0.025	-0.026	-0.019	-0.009	-0.036	0.140	-0.016	-0.075	-0.045	0.033	-0.052	0.281	0.018	1.000	0.017	-0.031	-0.050	-0.019	0.034	-0.023	0.499	-0.039	-0.007	-0.047	-0.018	0.002	0.007	-0.047	-0.053	-0.044
45	-0.260	-0.026	-0.010	0.274	0.293	0.000	0.026	0.063	0.211	-0.038	0.074	-0.005	-0.005	0.210	-0.007	0.018	-0.011	0.360	0.707	-0.018	-0.015	-0.009	-0.015	0.122	0.014	-0.016	0.054	-0.023	0.021	0.760	0.071	0.717	-0.023	0.566	0.189	-0.043	0.235	0.297	0.017	1.000	0.028	0.000	0.037	0.052	-0.033	0.069	0.062	0.012	-0.035	0.013	-0.002	-0.042	0.110	0.164	0.108
46	-0.165	-0.014	-0.009	0.200	0.010	-0.038	-0.018	0.066	0.294	-0.010	-0.009	-0.005	-0.005	-0.012	-0.017	-0.009	-0.002	0.245	0.116	-0.010	-0.009	-0.015	-0.002	-0.016	0.118	-0.004	-0.007	-0.007	-0.009	0.201	-0.024	0.045	0.004	0.009	0.004	-0.013	-0.004	0.795	-0.031	0.028	1.000	0.026	0.027	-0.022	-0.034	-0.020	0.828	-0.017	-0.014	0.000	-0.018	-0.009	-0.012	0.165	0.218
5	-0.657	0.035	-0.024	0.054	0.042	0.256	0.032	0.041	0.056	0.070	0.188	-0.025	0.114	0.001	-0.010	0.086	-0.052	-0.033	-0.049	-0.047	-0.027	-0.081	-0.011	0.016	0.008	0.045	-0.003	0.002	0.025	-0.054	0.141	-0.045	-0.036	-0.042	0.099	-0.056	-0.021	-0.005	-0.050	0.000	0.026	1.000	-0.006	0.123	-0.115	-0.056	0.125	0.008	0.012	0.153	0.112	0.059	0.091	0.140	-0.037
58	-0.197	-0.015	-0.003	0.031	0.069	0.213	-0.012	0.535	0.146	-0.014	-0.011	0.001	0.043	-0.007	-0.012	-0.001	0.026	-0.002	0.007	-0.004	-0.003	-0.009	0.003	-0.015	0.030	-0.009	0.978	-0.009	-0.008	-0.005	-0.009	-0.012	0.002	-0.013	-0.011	-0.011	0.023	0.026	-0.019	0.037	0.027	-0.006	1.000	-0.013	-0.034	-0.005	0.016	0.016	-0.017	0.045	0.035	-0.014	-0.006	0.018	0.001
6	-0.261	0.001	0.054	0.291	0.260	0.010	0.727	0.059	-0.026	-0.020	0.538	0.045	-0.003	0.125	0.538	0.026	-0.017	-0.013	-0.023	0.084	0.007	0.249	-0.017	0.383	0.141	0.035	-0.020	-0.024	0.319	-0.019	0.332	-0.008	0.353	-0.017	0.396	-0.035	0.229	0.009	0.034	0.052	-0.022	0.123	-0.013	1.000	0.171	0.116	0.033	0.394	-0.006	0.066	0.559	-0.026	0.010	-0.029	0.103
62	0.084	-0.040	-0.035	0.024	0.001	-0.028	0.062	-0.013	-0.044	-0.055	0.011	-0.033	0.124	-0.026	0.170	-0.041	0.046	-0.038	-0.033	0.011	-0.001	0.036	0.079	-0.034	-0.061	-0.038	-0.007	-0.043	-0.023	-0.045	0.008	-0.033	0.247	-0.042	0.067	-0.051	-0.040	-0.021	-0.023	-0.033	-0.034	-0.115	-0.034	0.171	1.000	-0.023	0.008	0.044	-0.052	0.107	0.031	-0.036	0.035	-0.023	-0.030
64	-0.091	-0.030	0.026	0.021	0.351	0.012	0.082	0.016	-0.049	-0.021	-0.001	0.003	-0.007	0.031	-0.006	0.006	-0.008	-0.018	-0.022	-0.013	-0.023	0.001	-0.012	0.075	0.002	0.019	-0.012	-0.020	0.053	-0.020	0.011	-0.027	-0.034	-0.027	-0.025	-0.016	0.466	0.016	0.499	0.069	-0.020	-0.056	-0.005	0.116	-0.023	1.000	0.048	0.039	-0.027	0.004	0.022	0.036	-0.040	-0.035	-0.026
66	-0.258	-0.016	0.013	0.237	0.069	0.007	0.051	0.130	0.260	-0.029	0.071	0.011	0.001	0.087	0.164	0.003	-0.014	0.206	0.103	0.076	0.039	0.088	-0.007	0.083	0.170	0.018	-0.009	-0.021	0.029	0.174	0.034	0.050	0.039	0.043	0.046	-0.026	-0.008	0.649	-0.039	0.062	0.828	0.125	0.016	0.033	0.008	0.048	1.000	0.104	-0.022	0.016	0.086	-0.032	0.016	0.319	0.317
7	-0.292	-0.024	0.035	0.449	0.101	-0.064	0.679	0.086	-0.015	-0.031	0.281	0.024	0.082	0.473	0.663	0.005	-0.016	-0.017	-0.022	0.594	-0.023	0.761	0.005	0.870	0.659	-0.001	0.024	-0.020	0.606	-0.023	0.388	-0.019	0.146	-0.017	0.603	-0.036	0.090	-0.011	-0.007	0.012	-0.017	0.008	0.016	0.394	0.044	0.039	0.104	1.000	-0.033	0.092	0.468	-0.035	-0.028	-0.020	0.598
70	-0.202	-0.006	-0.018	-0.040	-0.007	-0.008	-0.030	-0.004	0.007	0.166	-0.019	-0.016	-0.014	-0.038	-0.035	-0.018	-0.014	-0.018	-0.021	-0.019	0.074	-0.039	-0.016	-0.031	-0.032	0.027	-0.018	-0.013	-0.025	-0.023	-0.026	-0.023	-0.026	-0.021	-0.027	0.560	0.005	-0.033	-0.047	-0.035	-0.014	0.012	-0.017	-0.006	-0.052	-0.027	-0.022	-0.033	1.000	-0.019	-0.027	0.141	0.010	-0.020	-0.028
72	-0.198	-0.016	0.024	0.007	0.180	-0.052	0.046	0.014	0.052	-0.012	0.006	0.034	0.954	0.100	0.002	0.117	-0.007	-0.004	-0.012	0.034	-0.000	0.002	0.239	0.046	-0.011	0.002	0.150	-0.009	0.010	-0.014	0.136	0.006	0.314	-0.012	0.253	-0.008	-0.004	-0.000	-0.018	0.013	0.000	0.153	0.045	0.066	0.107	0.004	0.016	0.092	-0.019	1.000	0.115	-0.014	-0.015	-0.001	0.017
8	-0.306	-0.013	0.046	0.350	0.146	0.093	0.759	0.015	0.210	-0.035	0.405	0.050	0.069	0.024	0.408	-0.004	-0.021	-0.009	-0.023	0.054	0.014	0.321	-0.001	0.577	0.616	-0.004	0.000	-0.024	0.719	-0.024	0.414	-0.010	0.128	-0.009	0.476	-0.039	0.015	-0.022	0.002	-0.002	-0.018	0.112	0.035	0.559	0.031	0.022	0.086	0.468	-0.027	0.115	1.000	-0.040	-0.020	-0.001	0.118
85	-0.144	0.057	-0.016	-0.040	-0.037	0.073	-0.036	-0.033	-0.031	0.977	-0.034	-0.014	-0.009	-0.033	-0.036	-0.017	-0.014	-0.014	-0.019	-0.001	0.483	-0.035	-0.012	-0.037	-0.033	-0.013	-0.014	-0.012	-0.031	-0.020	-0.020	-0.022	0.020	-0.021	-0.042	0.039	-0.013	-0.029	0.007	-0.042	-0.009	0.059	-0.014	-0.026	-0.036	0.036	-0.032	-0.035	0.141	-0.014	-0.040	1.000	-0.024	-0.028	-0.025
86	-0.172	-0.022	-0.013	0.249	0.018	-0.006	-0.026	-0.032	0.213	-0.020	0.012	-0.014	-0.013	0.131	-0.007	0.209	-0.010	0.289	-0.010	-0.008	-0.025	0.016	-0.017	0.026	0.015	0.007	-0.015	-0.015	0.012	0.081	0.074	-0.009	-0.011	0.295	-0.025	-0.025	-0.016	0.182	-0.047	0.110	-0.012	0.091	-0.006	0.010	0.035	-0.040	0.016	-0.028	0.010	-0.015	-0.020	-0.024	1.000	0.086	0.053
88	-0.186	-0.003	-0.012	0.309	0.091	-0.004	0.016	0.076	0.437	-0.025	0.037	-0.004	0.006	0.146	-0.006	-0.019	-0.009	0.355	0.004	0.002	0.069	-0.028	0.006	0.035	0.140	0.008	0.008	-0.016	-0.025	0.109	-0.024	-0.022	-0.026	0.321	-0.008	-0.021	-0.006	0.310	-0.053	0.164	0.165	0.140	0.018	-0.029	-0.023	-0.035	0.319	-0.020	-0.020	-0.001	-0.001	-0.028	0.086	1.000	0.145
9	-0.294	-0.012	0.010	0.437	0.105	-0.031	0.394	0.014	0.207	-0.022	0.213	0.013	0.010	0.788	0.585	0.006	-0.014	0.266	-0.000	0.857	0.066	0.706	-0.011	0.692	0.241	-0.004	-0.005	-0.014	0.138	0.087	0.113	-0.011	0.042	0.245	0.315	-0.022	0.012	0.298	-0.044	0.108	0.218	-0.037	0.001	0.103	-0.030	-0.026	0.317	0.598	-0.028	0.017	0.118	-0.025	0.053	0.145	1.000
