13	0.172	0.029	-0.007	0.059	-0.043	0.003	-0.071	0.090	-0.031	1.000	-0.023	-0.039	0.081	0.001	-0.054	-0.041	-0.060	-0.037	0.064	-0.019	0.073	-0.108	-0.055	0.025	0.007	0.028	-0.022	0.097	0.041	-0.053	-0.014	-0.013	-0.010	-0.023	0.008	0.027	0.014	-0.034	0.031	-0.047	-0.010	-0.030	0.052	0.034	0.062	-0.042	0.074	-0.038	-0.073	0.017	0.057	-0.091	-0.011	-0.040
131	-0.018	-0.008	-0.033	-0.064	0.046	-0.044	0.007	-0.100	0.074	-0.023	1.000	0.039	-0.049	-0.003	-0.070	0.066	-0.066	-0.026	-0.036	0.051	0.002	-0.027	0.039	-0.036	-0.010	0.014	0.045	0.034	-0.003	0.005	-0.006	-0.015	0.007	-0.032	-0.050	-0.008	-0.002	0.060	-0.106	-0.039	-0.012	-0.013	0.066	0.014	-0.026	0.070	0.007	0.113	0.073	-0.115	-0.013	0.039	0.067	0.051
137	0.039	0.000	-0.051	-0.010	-0.012	-0.031	0.050	-0.043	0.116	-0.039	0.039	1.000	-0.114	-0.032	-0.017	0.104	-0.104	-0.047	0.123	0.040	0.002	-0.068	-0.022	-0.052	-0.016	-0.085	0.014	-0.008	-0.042	0.028	-0.019	-0.011	-0.009	0.020	0.047	-0.011	-0.056	0.009	-0.029	-0.020	0.000	0.105	0.026	0.033	0.004	0.019	-0.020	-0.006	0.004	0.041	0.041	0.029	0.074	0.044
14	-0.044	0.034	-0.007	0.061	-0.067	-0.056	-0.002	-0.015	-0.035	0.081	-0.049	-0.114	1.000	-0.014	-0.051	-0.001	-0.029	-0.029	-0.023	-0.020	0.020	0.065	0.001	0.018	0.031	0.075	0.093	0.038	-0.033	-0.061	-0.011	-0.017	-0.024	0.032	0.064	0.005	-0.019	-0.043	-0.009	-0.049	0.011	0.006	0.045	-0.055	0.104	0.070	0.057	0.015	0.002	-0.100	-0.021	0.070	-0.031	-0.046
142	-0.084	0.005	-0.058	-0.009	0.031	0.037	-0.040	0.001	-0.034	0.001	-0.003	-0.032	-0.014	1.000	-0.029	0.092	-0.053	0.040	-0.070	-0.033	-0.032	0.005	0.018	-0.005	-0.012	0.029	-0.008	-0.065	0.020	-0.038	0.020	0.021	0.020	0.012	-0.031	0.006	-0.015	-0.025	-0.005	0.024	-0.033	0.004	0.070	-0.028	0.006	0.041	0.087	-0.060	0.034	-0.014	-0.010	0.070	0.008	0.035
16	0.157	0.026	0.050	0.046	-0.100	0.003	-0.024	0.019	0.059	-0.054	-0.070	-0.017	-0.051	-0.029	1.000	-0.055	0.015	-0.009	-0.042	-0.049	-0.058	0.123	-0.046	-0.103	-0.010	-0.056	0.020	0.002	-0.061	-0.063	-0.029	0.014	-0.055	0.125	0.077	0.030	-0.007	0.009	0.005	0.060	0.025	-0.078	-0.056	-0.021	0.031	-0.024	-0.005	-0.012	0.014	0.078	0.065	0.050	-0.086	0.046
169	-0.074	-0.083	-0.052	0.051	0.010	-0.054	0.071	-0.149	-0.052	-0.041	0.066	0.104	-0.001	0.092	-0.055	1.000	0.006	0.080	-0.004	0.007	0.023	-0.041	-0.020	-0.010	0.025	-0.055	0.010	0.020	-0.034	-0.061	0.000	0.019	0.032	-0.006	0.036	-0.029	-0.007	0.040	-0.023	-0.065	-0.031	0.054	0.120	-0.027	-0.067	0.004	-0.003	-0.043	-0.031	-0.028	0.055	0.119	0.081	-0.000
17	0.035	-0.081	0.068	-0.026	0.023	0.066	0.037	-0.031	-0.108	-0.060	-0.066	-0.104	-0.029	-0.053	0.015	0.006	1.000	-0.004	-0.038	0.001	-0.024	0.042	0.068	-0.048	-0.000	-0.036	0.003	0.011	-0.012	0.022	0.016	0.013	-0.002	-0.094	-0.020	0.015	0.004	0.001	0.055	-0.018	-0.011	-0.021	0.057	0.067	0.002	-0.014	-0.042	0.068	0.001	-0.001	0.040	0.005	0.036	0.044
176	0.024	-0.046	-0.069	0.063	-0.017	-0.030	0.004	-0.053	-0.051	-0.037	-0.026	-0.047	-0.029	0.040	-0.009	0.080	-0.004	1.000	0.009	0.005	-0.032	-0.013	0.078	0.023	0.027	0.036	0.016	0.005	0.071	0.002	0.013	0.016	0.018	0.009	-0.017	-0.003	0.046	-0.033	-0.003	-0.061	-0.030	0.001	-0.020	-0.115	0.029	0.006	-0.004	0.026	-0.000	0.076	-0.030	0.019	0.045	0.048
18	0.017	0.028	-0.038	0.083	0.012	-0.046	-0.047	-0.020	0.007	0.064	-0.036	0.123	-0.023	-0.070	-0.042	-0.004	-0.038	0.009	1.000	0.080	0.055	0.035	-0.020	0.014	-0.022	-0.016	-0.035	0.003	-0.020	0.031	-0.063	0.041	0.009	-0.051	-0.077	0.002	0.012	0.023	0.042	-0.033	-0.057	0.077	0.142	0.010	0.079	-0.090	-0.067	0.014	-0.033	-0.082	-0.004	0.001	0.036	-0.026
188	-0.022	-0.020	0.024	-0.005	0.055	0.007	0.002	-0.032	-0.018	-0.019	0.051	0.040	-0.020	-0.033	-0.049	0.007	0.001	0.005	0.080	1.000	0.011	-0.010	-0.084	0.010	-0.008	0.113	-0.013	-0.037	0.001	-0.048	0.078	-0.039	0.006	-0.087	-0.015	0.038	-0.018	-0.041	-0.041	0.061	0.033	0.043	0.088	-0.010	-0.010	-0.008	0.012	0.033	0.006	0.063	0.024	-0.020	-0.003	-0.054
19	-0.011	0.050	-0.031	-0.100	-0.052	0.084	-0.038	0.048	0.023	0.073	0.002	0.002	0.020	-0.032	-0.058	0.023	-0.024	-0.032	0.055	0.011	1.000	-0.159	-0.004	-0.081	-0.068	-0.010	0.065	0.001	0.051	0.010	0.007	-0.019	-0.018	0.002	-0.025	0.011	0.010	-0.063	0.129	-0.076	-0.103	0.029	0.074	0.033	-0.086	-0.059	0.075	-0.019	-0.010	0.023	0.142	-0.024	0.011	-0.003
2	0.070	-0.040	0.101	0.015	0.133	-0.054	-0.014	0.134	0.069	-0.108	-0.027	-0.068	0.065	0.005	0.123	-0.041	0.042	-0.013	0.035	-0.010	-0.159	1.000	0.076	0.039	-0.009	0.181	-0.025	-0.024	-0.006	-0.061	0.013	-0.022	-0.073	-0.051	-0.068	-0.005	-0.021	0.000	-0.059	0.050	0.090	0.001	-0.077	-0.061	0.007	0.069	-0.100	0.066	0.050	-0.018	-0.001	0.098	0.015	-0.048
21	-0.014	0.006	-0.032	-0.034	0.038	-0.059	-0.016	0.048	-0.032	-0.055	0.039	-0.022	0.001	0.018	-0.046	-0.020	0.068	0.078	-0.020	-0.084	-0.004	0.076	1.000	-0.034	-0.041	-0.024	-0.018	-0.047	0.038	-0.007	0.043	0.030	0.007	0.050	-0.026	0.013	-0.034	0.078	-0.039	-0.111	-0.033	0.075	-0.010	0.033	-0.017	0.014	0.034	-0.038	0.015	-0.062	-0.062	0.113	-0.015	0.100
223	-0.000	0.020	-0.075	0.099	0.051	0.063	-0.028	-0.048	-0.030	0.025	-0.036	-0.052	0.018	-0.005	-0.103	-0.010	-0.048	0.023	0.014	0.010	-0.081	0.039	-0.034	1.000	0.078	0.009	-0.019	0.015	0.037	0.042	0.060	-0.027	0.036	0.077	0.001	0.026	-0.050	-0.014	0.057	0.015	-0.014	-0.003	-0.083	-0.061	0.037	-0.097	0.042	0.032	-0.049	0.045	-0.033	-0.036	0.046	-0.027
226	-0.003	0.050	-0.046	0.053	0.023	-0.031	-0.022	-0.059	0.016	0.007	-0.010	-0.016	0.031	-0.012	-0.010	0.025	-0.000	0.027	-0.022	-0.008	-0.068	-0.009	-0.041	0.078	1.000	0.051	-0.030	-0.049	0.018	0.044	0.001	0.006	0.063	0.030	-0.014	-0.025	-0.009	-0.037	0.032	0.001	-0.021	0.015	-0.078	-0.018	0.003	-0.045	0.034	-0.013	-0.016	0.039	0.007	0.069	0.003	-0.052
25	-0.007	-0.027	0.040	-0.021	0.043	0.101	-0.032	0.042	0.010	0.028	0.014	-0.085	0.075	0.029	-0.056	-0.055	-0.036	0.036	-0.016	0.113	-0.010	0.181	-0.024	0.009	0.051	1.000	-0.066	0.015	0.087	-0.052	0.002	0.064	0.002	-0.015	-0.073	0.052	0.006	-0.084	-0.053	0.073	0.040	-0.016	-0.110	-0.072	0.086	0.038	-0.098	0.085	0.015	-0.045	-0.048	0.055	-0.040	0.034
27	-0.051	0.008	0.011	-0.058	-0.073	0.033	0.088	0.020	-0.026	-0.022	0.045	0.014	0.093	-0.008	0.020	0.010	0.003	0.016	-0.035	-0.013	0.065	-0.025	-0.018	-0.019	-0.030	-0.066	1.000	-0.081	-0.057	0.046	0.065	-0.090	0.024	-0.011	0.009	0.014	-0.081	0.004	0.054	-0.039	-0.054	-0.046	-0.046	0.036	0.038	-0.003	-0.051	0.050	0.127	-0.064	-0.020	-0.023	0.066	0.039
3	-0.043	0.104	-0.070	-0.049	-0.109	-0.075	-0.015	0.091	-0.029	0.097	0.034	-0.008	0.038	-0.065	0.002	0.020	0.011	0.005	0.003	-0.037	0.001	-0.024	-0.047	0.015	-0.049	0.015	-0.081	1.000	0.088	0.024	-0.043	-0.019	-0.008	-0.035	-0.005	-0.039	0.054	0.075	0.004	-0.056	0.061	-0.034	0.017	-0.032	0.127	0.005	0.041	0.004	-0.060	0.019	-0.039	-0.165	0.010	0.033
31	0.059	-0.004	-0.026	-0.070	-0.034	-0.039	0.012	0.022	-0.068	0.041	-0.003	-0.042	-0.033	0.020	-0.061	-0.034	-0.012	0.071	-0.020	0.001	0.051	-0.006	0.038	0.037	0.018	0.087	-0.057	0.088	1.000	0.035	0.021	-0.029	0.055	-0.041	-0.011	-0.026	0.003	-0.047	0.069	-0.098	0.045	0.009	0.061	-0.069	0.094	-0.024	0.053	-0.020	-0.059	0.009	-0.004	-0.034	-0.023	-0.011
335	-0.020	0.032	-0.003	-0.080	0.027	-0.011	-0.031	0.005	0.018	-0.053	0.005	0.028	-0.061	-0.038	-0.063	-0.061	0.022	0.002	0.031	-0.048	0.010	-0.061	-0.007	0.042	0.044	-0.052	0.046	0.024	0.035	1.000	0.058	0.019	-0.003	0.085	-0.003	-0.011	0.058	0.038	-0.018	0.017	-0.025	-0.051	-0.013	0.001	0.001	-0.108	0.037	0.040	0.041	-0.056	-0.008	-0.009	0.037	0.103
353	0.070	0.010	0.013	-0.019	0.071	0.028	0.087	-0.042	-0.040	-0.014	-0.006	-0.019	-0.011	0.020	-0.029	0.000	0.016	0.013	-0.063	0.078	0.007	0.013	0.043	0.060	0.001	0.002	0.065	-0.043	0.021	0.058	1.000	0.007	0.005	-0.039	-0.019	-0.029	0.015	0.070	0.025	0.053	-0.001	0.019	-0.035	-0.013	-0.018	0.018	-0.039	-0.034	0.037	0.013	0.029	-0.017	-0.013	-0.104
38	0.040	-0.018	-0.015	-0.014	0.132	-0.034	0.007	0.034	-0.037	-0.013	-0.015	-0.011	-0.017	0.021	0.014	0.019	0.013	0.016	0.041	-0.039	-0.019	-0.022	0.030	-0.027	0.006	0.064	-0.090	-0.019	-0.029	0.019	0.007	1.000	-0.020	0.067	-0.088	-0.001	0.065	-0.046	-0.055	0.018	0.022	0.050	-0.019	-0.011	0.021	0.045	0.035	-0.086	-0.016	-0.031	-0.006	-0.004	0.018	0.067
394	-0.062	-0.004	-0.047	0.046	-0.053	-0.051	0.029	-0.092	-0.029	-0.010	0.007	-0.009	-0.024	0.020	-0.055	0.032	-0.002	0.018	0.009	0.006	-0.018	-0.073	0.007	0.036	0.063	0.002	0.024	-0.008	0.055	-0.003	0.005	-0.020	1.000	-0.029	0.005	0.012	-0.033	-0.054	0.056	-0.116	-0.007	-0.022	0.062	0.107	0.085	-0.003	0.048	-0.082	0.002	-0.036	-0.028	-0.022	0.017	-0.042
4	0.061	0.088	0.010	0.008	0.047	0.115	-0.019	-0.038	-0.038	-0.023	-0.032	0.020	0.032	0.012	0.125	-0.006	-0.094	0.009	-0.051	-0.087	0.002	-0.051	0.050	0.077	0.030	-0.015	-0.011	-0.035	-0.041	0.085	-0.039	0.067	-0.029	1.000	0.094	-0.008	0.010	-0.015	-0.023	-0.094	-0.068	-0.056	-0.103	-0.020	0.060	-0.017	0.076	-0.122	-0.022	-0.030	-0.104	0.100	-0.062	0.019
40	-0.029	-0.056	0.039	0.044	-0.042	-0.027	-0.003	0.047	0.050	0.008	-0.050	0.047	0.064	-0.031	0.077	0.036	-0.020	-0.017	-0.077	-0.015	-0.025	-0.068	-0.026	0.001	-0.014	-0.073	0.009	-0.005	-0.011	-0.003	-0.019	-0.088	0.005	0.094	1.000	0.042	0.047	-0.058	0.017	-0.000	0.042	0.019	-0.060	-0.068	0.045	-0.015	0.055	-0.026	0.032	0.011	-0.024	0.024	-0.023	0.017
419	-0.013	0.009	0.031	0.014	-0.007	0.044	0.000	-0.026	-0.001	0.027	-0.008	-0.011	0.005	0.006	0.030	-0.029	0.015	-0.003	0.002	0.038	0.011	-0.005	0.013	0.026	-0.025	0.052	0.014	-0.039	-0.026	-0.011	-0.029	-0.001	0.012	-0.008	0.042	1.000	-0.023	-0.031	-0.038	0.013	0.024	-0.014	-0.063	0.019	0.023	-0.011	0.013	-0.010	0.032	-0.002	-0.010	0.005	0.038	-0.037
42	-0.009	-0.048	-0.058	0.055	0.108	-0.015	-0.032	-0.019	0.040	0.014	-0.002	-0.056	-0.019	-0.015	-0.007	-0.007	0.004	0.046	0.012	-0.018	0.010	-0.021	-0.034	-0.050	-0.009	0.006	-0.081	0.054	0.003	0.058	0.015	0.065	-0.033	0.010	0.047	-0.023	1.000	-0.035	0.028	-0.007	-0.021	-0.080	0.080	-0.053	0.103	0.001	0.079	0.002	0.066	-0.082	-0.060	0.011	-0.040	-0.078
43	-0.101	0.042	0.096	0.001	0.107	0.028	-0.025	0.004	0.041	-0.034	0.060	0.009	-0.043	-0.025	0.009	0.040	0.001	-0.033	0.023	-0.041	-0.063	0.000	0.078	-0.014	-0.037	-0.084	0.004	0.075	-0.047	0.038	0.070	-0.046	-0.054	-0.015	-0.058	-0.031	-0.035	1.000	0.066	0.067	0.086	0.041	0.026	0.201	-0.042	-0.064	-0.088	-0.076	0.032	0.019	-0.089	-0.034	-0.040	0.019
49	-0.017	0.039	-0.016	0.012	0.095	-0.001	0.050	-0.097	-0.098	0.031	-0.106	-0.029	-0.009	-0.005	0.005	-0.023	0.055	-0.003	0.042	-0.041	0.129	-0.059	-0.039	0.057	0.032	-0.053	0.054	0.004	0.069	-0.018	0.025	-0.055	0.056	-0.023	0.017	-0.038	0.028	0.066	1.000	-0.027	-0.036	0.029	-0.012	0.027	-0.051	-0.028	-0.026	-0.018	-0.016	0.036	0.054	-0.073	0.043	-0.009
5	0.080	0.024	0.109	0.049	0.006	0.181	-0.071	0.141	0.046	-0.047	-0.039	-0.020	-0.049	0.024	0.060	-0.065	-0.018	-0.061	-0.033	0.061	-0.076	0.050	-0.111	0.015	0.001	0.073	-0.039	-0.056	-0.098	0.017	0.053	0.018	-0.116	-0.094	-0.000	0.013	-0.007	0.067	-0.027	1.000	0.096	-0.014	-0.032	-0.012	-0.074	-0.044	-0.036	0.013	0.005	0.013	0.012	-0.070	-0.014	0.055
58	-0.057	0.056	0.072	0.041	-0.021	-0.001	0.011	0.037	-0.027	-0.010	-0.012	0.000	0.011	-0.033	0.025	-0.031	-0.011	-0.030	-0.057	0.033	-0.103	0.090	-0.033	-0.014	-0.021	0.040	-0.054	0.061	0.045	-0.025	-0.001	0.022	-0.007	-0.068	0.042	0.024	-0.021	0.086	-0.036	0.096	1.000	-0.051	0.005	-0.025	0.012	-0.051	-0.023	0.043	-0.015	0.100	-0.009	-0.021	0.003	-0.072
59	0.038	-0.023	-0.017	-0.015	0.047	0.024	0.058	-0.011	0.043	-0.030	-0.013	0.105	0.006	0.004	-0.078	0.054	-0.021	0.001	0.077	0.043	0.029	0.001	0.075	-0.003	0.015	-0.016	-0.046	-0.034	0.009	-0.051	0.019	0.050	-0.022	-0.056	0.019	-0.014	-0.080	0.041	0.029	-0.014	-0.051	1.000	0.009	0.047	-0.078	0.042	-0.011	-0.041	-0.022	0.026	-0.002	0.023	0.034	-0.053
6	-0.061	-0.025	-0.043	-0.040	-0.041	-0.008	0.002	-0.030	-0.048	0.052	0.066	0.026	0.045	0.070	-0.056	0.120	0.057	-0.020	0.142	0.088	0.074	-0.077	-0.010	-0.083	-0.078	-0.110	-0.046	0.017	0.061	-0.013	-0.035	-0.019	0.062	-0.103	-0.060	-0.063	0.080	0.026	-0.012	-0.032	0.005	0.009	1.000	-0.006	-0.006	0.040	0.124	-0.006	-0.117	-0.022	0.055	-0.019	0.098	-0.090
62	-0.072	-0.039	0.067	-0.096	0.042	0.003	-0.008	-0.034	0.032	0.034	0.014	0.033	-0.055	-0.028	-0.021	-0.027	0.067	-0.115	0.010	-0.010	0.033	-0.061	0.033	-0.061	-0.018	-0.072	0.036	-0.032	-0.069	0.001	-0.013	-0.011	0.107	-0.020	-0.068	0.019	-0.053	0.201	0.027	-0.012	-0.025	0.047	-0.006	1.000	0.019	0.139	0.005	-0.017	-0.026	0.001	0.100	-0.035	0.040	0.063
64	0.010	-0.043	-0.025	-0.041	-0.072	0.035	-0.047	0.096	-0.029	0.062	-0.026	0.004	0.104	0.006	0.031	-0.067	0.002	0.029	0.079	-0.010	-0.086	0.007	-0.017	0.037	0.003	0.086	0.038	0.127	0.094	0.001	-0.018	0.021	0.085	0.060	0.045	0.023	0.103	-0.042	-0.051	-0.074	0.012	-0.078	-0.006	0.019	1.000	0.030	-0.153	0.018	0.003	-0.014	-0.047	-0.077	-0.003	-0.032
66	0.025	-0.119	0.034	-0.008	0.008	-0.007	0.050	-0.018	-0.021	-0.042	0.070	0.019	0.070	0.041	-0.024	0.004	-0.014	0.006	-0.090	-0.008	-0.059	0.069	0.014	-0.097	-0.045	0.038	-0.003	0.005	-0.024	-0.108	0.018	0.045	-0.003	-0.017	-0.015	-0.011	0.001	-0.064	-0.028	-0.044	-0.051	0.042	0.040	0.139	0.030	1.000	0.009	0.068	-0.041	-0.038	0.063	0.029	-0.036	0.010
69	0.118	0.064	0.007	0.073	-0.064	-0.010	-0.011	0.102	-0.014	0.074	0.007	-0.020	0.057	0.087	-0.005	-0.003	-0.042	-0.004	-0.067	0.012	0.075	-0.100	0.034	0.042	0.034	-0.098	-0.051	0.041	0.053	0.037	-0.039	0.035	0.048	0.076	0.055	0.013	0.079	-0.088	-0.026	-0.036	-0.023	-0.011	0.124	0.005	-0.153	0.009	1.000	-0.063	0.006	-0.004	0.024	-0.018	-0.115	-0.086
7	-0.008	0.011	-0.057	-0.094	-0.001	0.049	-0.034	-0.009	0.121	-0.038	0.113	-0.006	0.015	-0.060	-0.012	-0.043	0.068	0.026	0.014	0.033	-0.019	0.066	-0.038	0.032	-0.013	0.085	0.050	0.004	-0.020	0.040	-0.034	-0.086	-0.082	-0.122	-0.026	-0.010	0.002	-0.076	-0.018	0.013	0.043	-0.041	-0.006	-0.017	0.018	0.068	-0.063	1.000	0.014	0.066	0.011	0.043	-0.031	0.043
70	-0.088	-0.069	-0.030	0.016	0.067	0.013	0.054	0.099	0.105	-0.073	0.073	0.004	0.002	0.034	0.014	-0.031	0.001	-0.000	-0.033	0.006	-0.010	0.050	0.015	-0.049	-0.016	0.015	0.127	-0.060	-0.059	0.041	0.037	-0.016	0.002	-0.022	0.032	0.032	0.066	0.032	-0.016	0.005	-0.015	-0.022	-0.117	-0.026	0.003	-0.041	0.006	0.014	1.000	-0.066	-0.055	-0.048	-0.036	-0.019
8	0.025	0.010	0.023	0.026	0.008	0.007	-0.074	0.066	0.029	0.017	-0.115	0.041	-0.100	-0.014	0.078	-0.028	-0.001	0.076	-0.082	0.063	0.023	-0.018	-0.062	0.045	0.039	-0.045	-0.064	0.019	0.009	-0.056	0.013	-0.031	-0.036	-0.030	0.011	-0.002	-0.082	0.019	0.036	0.013	0.100	0.026	-0.022	0.001	-0.014	-0.038	-0.004	0.066	-0.066	1.000	0.024	-0.072	0.108	-0.070
85	-0.076	-0.037	0.068	-0.050	-0.068	0.040	-0.049	-0.057	-0.044	0.057	-0.013	0.041	-0.021	-0.010	0.065	0.055	0.040	-0.030	-0.004	0.024	0.142	-0.001	-0.062	-0.033	0.007	-0.048	-0.020	-0.039	-0.004	-0.008	0.029	-0.006	-0.028	-0.104	-0.024	-0.010	-0.060	-0.089	0.054	0.012	-0.009	-0.002	0.055	0.100	-0.047	0.063	0.024	0.011	-0.055	0.024	1.000	0.017	0.046	0.033
86	-0.015	0.024	-0.026	0.102	0.016	-0.056	0.029	-0.100	0.001	-0.091	0.039	0.029	0.070	0.070	0.050	0.119	0.005	0.019	0.001	-0.020	-0.024	0.098	0.113	-0.036	0.069	0.055	-0.023	-0.165	-0.034	-0.009	-0.017	-0.004	-0.022	0.100	0.024	0.005	0.011	-0.034	-0.073	-0.070	-0.021	0.023	-0.019	-0.035	-0.077	0.029	-0.018	0.043	-0.048	-0.072	0.017	1.000	0.031	-0.023
9	-0.180	-0.011	-0.097	-0.135	0.014	-0.084	0.087	0.057	-0.057	-0.011	0.067	0.074	-0.031	0.008	-0.086	0.081	0.036	0.045	0.036	-0.003	0.011	0.015	-0.015	0.046	0.003	-0.040	0.066	0.010	-0.023	0.037	-0.013	0.018	0.017	-0.062	-0.023	0.038	-0.040	-0.040	0.043	-0.014	0.003	0.034	0.098	0.040	-0.003	-0.036	-0.115	-0.031	-0.036	0.108	0.046	0.031	1.000	0.042
91	-0.059	-0.008	0.019	0.043	-0.060	0.013	0.043	-0.044	0.030	-0.040	0.051	0.044	-0.046	0.035	0.046	-0.000	0.044	0.048	-0.026	-0.054	-0.003	-0.048	0.100	-0.027	-0.052	0.034	0.039	0.033	-0.011	0.103	-0.104	0.067	-0.042	0.019	0.017	-0.037	-0.078	0.019	-0.009	0.055	-0.072	-0.053	-0.090	0.063	-0.032	0.010	-0.086	0.043	-0.019	-0.070	0.033	-0.023	0.042	1.000
