39	0.007	-0.089	0.054	0.041	0.094	0.346	-0.000	0.077	0.029	0.007	0.006	-0.076	-0.026	-0.165	0.045	-0.052	-0.027	-0.007	0.018	0.035	0.065	-0.028	0.081	-0.017	0.206	0.035	0.335	-0.035	-0.025	1.000	0.060	-0.018	-0.005	0.017	-0.045	-0.029	0.030	-0.011	-0.019	0.098	0.018	-0.029	0.069	0.090	-0.015	0.196	-0.031	0.044	-0.029	-0.015	-0.042	-0.007	-0.019	0.504	0.000	-0.016	-0.012	-0.031	0.484
4	-0.070	-0.023	0.335	0.038	0.126	-0.085	-0.012	0.045	0.030	-0.036	0.103	0.000	-0.029	-0.216	0.067	0.040	0.089	-0.065	0.138	-0.011	0.256	-0.032	0.097	0.064	0.094	0.084	0.258	-0.036	0.043	0.060	1.000	0.071	-0.000	0.028	0.010	0.014	0.142	-0.158	-0.020	0.212	0.039	0.045	0.000	-0.022	-0.044	0.125	0.101	0.041	-0.017	0.018	0.106	0.016	0.087	0.248	0.053	0.082	0.067	0.138	0.022
48	-0.009	0.023	-0.023	0.005	0.055	-0.022	-0.055	0.033	-0.044	-0.015	0.072	-0.030	-0.034	-0.076	0.011	0.048	0.093	0.032	0.014	0.057	-0.028	0.044	0.008	0.015	0.088	-0.021	0.004	0.010	-0.001	-0.018	0.071	1.000	0.033	0.060	0.012	0.032	0.162	-0.057	0.246	-0.043	-0.015	0.022	0.017	-0.028	-0.035	0.139	0.085	0.021	-0.011	-0.025	0.032	0.189	-0.003	0.019	0.039	-0.033	-0.019	0.115	-0.019
50	-0.037	-0.119	0.034	0.115	0.069	-0.062	0.041	0.016	0.100	-0.054	-0.082	0.162	-0.043	-0.018	0.051	0.112	0.042	0.093	0.025	0.024	0.145	0.081	-0.037	-0.037	0.045	0.108	0.067	0.034	0.054	-0.005	-0.000	0.033	1.000	0.004	0.026	0.031	-0.002	-0.084	-0.046	0.039	0.009	0.067	-0.055	0.038	-0.022	-0.015	0.277	0.109	0.069	-0.016	0.082	-0.006	-0.004	-0.002	0.069	0.107	-0.028	-0.049	0.011
51	0.020	-0.083	0.007	0.085	-0.021	-0.032	-0.032	0.001	0.018	0.024	-0.032	0.011	-0.014	-0.005	-0.014	-0.014	0.064	0.089	0.084	-0.025	0.012	-0.034	0.017	0.029	-0.011	0.009	0.047	-0.031	0.006	0.017	0.028	0.060	0.004	1.000	0.185	0.031	-0.010	-0.042	-0.020	-0.005	-0.007	0.066	-0.042	0.095	-0.019	0.027	-0.027	0.225	-0.023	-0.014	0.035	-0.018	-0.006	0.017	-0.030	-0.032	-0.005	-0.020	0.057
52	0.135	-0.029	0.028	0.025	0.064	0.040	-0.069	-0.074	0.031	0.012	-0.046	0.106	-0.033	-0.152	0.023	0.175	-0.066	0.009	0.058	0.201	0.015	0.064	0.068	-0.037	0.006	0.052	-0.037	-0.007	0.104	-0.045	0.010	0.012	0.026	0.185	1.000	-0.022	-0.038	-0.059	-0.032	-0.054	-0.014	0.128	-0.016	0.116	-0.039	0.067	-0.008	0.007	-0.052	-0.054	0.097	0.053	0.023	-0.006	-0.008	0.206	-0.034	-0.046	-0.039
55	-0.024	0.134	0.026	0.008	0.042	-0.067	0.011	0.087	-0.022	-0.083	-0.038	0.045	-0.034	-0.092	-0.030	0.019	0.032	0.175	0.089	0.221	-0.016	-0.039	-0.031	-0.021	0.100	-0.033	-0.016	0.590	-0.020	-0.029	0.014	0.032	0.031	0.031	-0.022	1.000	0.011	0.014	-0.013	0.032	-0.008	0.011	-0.062	-0.046	-0.015	-0.005	0.088	0.015	-0.019	0.040	0.045	0.014	0.012	-0.016	0.132	-0.002	0.057	-0.042	-0.023
56	0.002	-0.003	0.168	-0.026	-0.074	-0.079	-0.029	0.028	0.083	-0.084	0.021	0.020	0.119	-0.005	0.008	-0.062	0.058	-0.009	0.006	-0.002	-0.030	-0.010	-0.048	-0.032	-0.031	0.106	0.052	-0.053	-0.037	0.030	0.142	0.162	-0.002	-0.010	-0.038	0.011	1.000	-0.128	-0.034	-0.030	-0.033	0.085	0.030	-0.054	-0.034	0.256	0.085	-0.050	-0.044	-0.024	-0.054	-0.030	0.298	0.059	0.027	-0.068	-0.025	0.066	-0.053
6	-0.077	-0.063	0.006	-0.038	0.061	0.000	-0.020	0.045	-0.002	-0.086	0.038	-0.076	-0.008	-0.215	-0.024	0.002	0.026	0.020	-0.062	-0.031	0.098	-0.056	-0.021	0.143	-0.038	-0.026	-0.032	-0.030	-0.005	-0.011	-0.158	-0.057	-0.084	-0.042	-0.059	0.014	-0.128	1.000	-0.030	-0.049	-0.030	0.003	-0.074	0.040	0.034	-0.077	-0.075	0.143	-0.024	0.301	0.022	-0.032	-0.004	-0.026	-0.024	-0.021	-0.025	-0.073	-0.029
60	-0.014	-0.063	-0.048	-0.027	-0.030	-0.016	-0.018	0.007	0.022	-0.051	-0.027	-0.040	-0.043	-0.059	-0.033	-0.044	0.062	-0.024	-0.036	-0.004	-0.025	-0.037	-0.017	-0.030	-0.050	-0.024	-0.031	-0.026	-0.035	-0.019	-0.020	0.246	-0.046	-0.020	-0.032	-0.013	-0.034	-0.030	1.000	0.032	-0.026	-0.044	0.021	-0.016	-0.009	-0.031	0.008	-0.015	-0.017	-0.024	0.019	0.005	-0.029	-0.009	0.177	0.069	0.139	-0.020	-0.013
61	-0.013	-0.085	0.176	-0.040	0.179	-0.073	0.027	0.063	0.050	-0.098	-0.047	-0.038	0.065	-0.062	0.040	-0.051	0.257	-0.063	0.092	0.067	0.010	0.032	0.012	0.105	0.093	0.079	0.149	0.042	-0.042	0.098	0.212	-0.043	0.039	-0.005	-0.054	0.032	-0.030	-0.049	0.032	1.000	-0.014	-0.034	0.103	0.130	0.016	-0.021	0.075	-0.006	-0.037	-0.049	0.031	0.072	0.099	-0.031	-0.025	-0.010	0.421	-0.014	-0.005
67	0.051	-0.063	0.049	-0.013	0.210	0.104	-0.044	0.023	-0.052	-0.010	-0.011	-0.011	0.143	-0.156	-0.007	-0.067	-0.020	-0.020	0.030	0.143	0.079	0.019	0.098	0.087	0.199	-0.053	-0.007	0.005	-0.001	0.018	0.039	-0.015	0.009	-0.007	-0.014	-0.008	-0.033	-0.030	-0.026	-0.014	1.000	-0.088	0.089	-0.044	-0.003	-0.022	0.030	0.025	-0.042	-0.022	0.086	-0.012	0.000	0.025	-0.022	-0.081	0.007	0.172	-0.021
68	0.037	-0.089	0.254	0.126	0.035	-0.051	-0.056	-0.010	-0.041	-0.037	-0.019	-0.022	0.019	-0.029	0.013	0.115	0.002	0.207	0.089	-0.084	0.007	0.030	0.046	-0.016	-0.037	0.019	-0.033	-0.051	0.016	-0.029	0.045	0.022	0.067	0.066	0.128	0.011	0.085	0.003	-0.044	-0.034	-0.088	1.000	-0.016	-0.105	-0.024	-0.087	-0.008	-0.020	-0.065	0.035	-0.004	-0.030	0.008	-0.028	-0.007	0.121	-0.002	-0.051	-0.006
7	-0.053	0.018	-0.088	-0.009	0.074	-0.018	-0.030	-0.048	-0.096	-0.001	-0.008	-0.074	-0.152	-0.209	0.052	-0.006	0.130	-0.015	-0.047	-0.031	-0.066	0.040	-0.015	-0.060	0.018	0.037	0.080	-0.036	-0.000	0.069	0.000	0.017	-0.055	-0.042	-0.016	-0.062	0.030	-0.074	0.021	0.103	0.089	-0.016	1.000	-0.035	-0.005	0.049	-0.044	0.034	-0.034	-0.007	0.011	0.065	-0.003	0.056	-0.049	-0.040	0.014	0.099	-0.034
71	-0.014	-0.036	0.113	0.039	-0.032	-0.006	-0.033	-0.031	0.008	0.114	-0.034	-0.042	-0.059	-0.065	-0.006	0.020	0.018	-0.030	-0.006	0.008	0.069	0.147	-0.000	-0.058	0.013	0.002	0.114	0.162	-0.022	0.090	-0.022	-0.028	0.038	0.095	0.116	-0.046	-0.054	0.040	-0.016	0.130	-0.044	-0.105	-0.035	1.000	-0.036	0.132	-0.003	0.161	0.023	-0.007	0.105	-0.021	0.062	0.133	-0.054	-0.058	0.028	-0.053	0.013
72	-0.022	-0.055	-0.040	-0.029	-0.024	-0.035	-0.015	-0.051	-0.030	-0.053	0.012	0.119	-0.003	0.005	0.008	-0.031	-0.033	-0.028	-0.028	-0.030	-0.001	-0.037	-0.017	-0.038	-0.040	-0.021	-0.029	-0.020	-0.002	-0.015	-0.044	-0.035	-0.022	-0.019	-0.039	-0.015	-0.034	0.034	-0.009	0.016	-0.003	-0.024	-0.005	-0.036	1.000	-0.030	-0.027	-0.033	0.003	0.036	-0.035	-0.020	-0.004	-0.011	-0.025	0.069	-0.010	-0.022	-0.015
74	-0.014	-0.008	0.104	-0.037	0.017	0.012	-0.044	-0.056	0.098	0.050	0.012	-0.007	0.074	-0.125	0.018	-0.035	-0.012	-0.023	-0.037	-0.027	0.015	0.062	0.070	0.076	-0.028	0.067	0.224	-0.007	0.007	0.196	0.125	0.139	-0.015	0.027	0.067	-0.005	0.256	-0.077	-0.031	-0.021	-0.022	-0.087	0.049	0.132	-0.030	1.000	0.072	0.119	-0.025	-0.018	0.124	-0.021	0.026	0.308	0.032	-0.084	-0.035	0.040	-0.038
75	0.161	0.013	0.042	-0.038	0.155	-0.089	0.030	-0.066	0.093	-0.062	-0.015	0.024	0.075	-0.096	-0.031	-0.114	0.136	0.005	0.006	0.041	-0.005	-0.018	0.011	-0.006	0.010	0.051	-0.015	0.190	0.114	-0.031	0.101	0.085	0.277	-0.027	-0.008	0.088	0.085	-0.075	0.008	0.075	0.030	-0.008	-0.044	-0.003	-0.027	0.072	1.000	-0.064	0.047	0.016	0.160	-0.035	0.022	0.024	0.172	-0.027	0.202	0.140	0.104
76	-0.057	-0.075	0.130	-0.005	-0.005	0.025	0.071	0.035	0.071	-0.005	-0.084	-0.074	-0.011	-0.130	0.091	-0.025	0.076	0.030	-0.078	-0.049	0.191	0.161	-0.044	-0.009	0.101	0.340	0.090	0.017	0.017	0.044	0.041	0.021	0.109	0.225	0.007	0.015	-0.050	0.143	-0.015	-0.006	0.025	-0.020	0.034	0.161	-0.033	0.119	-0.064	1.000	0.031	0.253	0.057	-0.010	0.023	0.050	0.003	0.008	-0.004	-0.047	0.066
78	-0.013	-0.009	0.010	-0.019	-0.004	-0.047	0.883	0.009	0.085	-0.059	-0.018	0.111	-0.048	-0.054	0.009	-0.031	0.015	-0.044	-0.023	0.002	0.074	-0.022	-0.025	-0.002	0.009	0.044	0.071	0.248	-0.006	-0.029	-0.017	-0.011	0.069	-0.023	-0.052	-0.019	-0.044	-0.024	-0.017	-0.037	-0.042	-0.065	-0.034	0.023	0.003	-0.025	0.047	0.031	1.000	-0.038	-0.008	-0.020	-0.041	-0.010	-0.037	0.069	0.024	0.006	0.003
79	-0.031	-0.085	-0.005	0.002	-0.027	0.008	0.018	-0.012	-0.062	-0.090	-0.051	0.028	0.024	-0.078	-0.034	0.035	-0.024	-0.022	-0.062	-0.011	-0.033	-0.056	-0.042	0.067	0.003	-0.015	-0.021	0.025	0.074	-0.015	0.018	-0.025	-0.016	-0.014	-0.054	0.040	-0.024	0.301	-0.024	-0.049	-0.022	0.035	-0.007	-0.007	0.036	-0.018	0.016	0.253	-0.038	1.000	-0.038	-0.014	0.079	-0.019	0.193	0.043	-0.026	-0.044	0.021
8	-0.032	0.017	0.043	0.052	0.104	-0.045	0.007	0.053	-0.074	0.021	-0.062	-0.015	0.056	-0.273	0.033	0.001	0.063	0.004	-0.061	-0.020	0.037	-0.005	0.097	0.027	0.009	0.122	0.100	-0.023	0.028	-0.042	0.106	0.032	0.082	0.035	0.097	0.045	-0.054	0.022	0.019	0.031	0.086	-0.004	0.011	0.105	-0.035	0.124	0.160	0.057	-0.008	-0.038	1.000	0.173	0.011	-0.072	0.157	0.120	0.124	0.240	-0.018
