163	-0.017	-0.023	-0.008	-0.051	-0.052	0.094	-0.036	-0.070	-0.034	0.023	1.000	-0.011	-0.031	0.430	-0.026	-0.025	-0.033	-0.004	0.092	0.429	-0.026	-0.003	0.161	-0.053	0.089	-0.010	-0.021	-0.047	0.013	-0.027	0.132	0.481	0.760	-0.355	-0.055	0.053	-0.007	-0.010	-0.022	0.036	0.026	-0.006	0.059	-0.017	0.182	0.509	0.006	-0.027	-0.004	-0.046	-0.043	-0.006
166	-0.026	-0.033	0.014	-0.030	0.004	0.033	-0.016	-0.078	-0.039	-0.004	-0.011	1.000	-0.029	0.034	-0.034	0.019	-0.010	0.036	0.039	0.011	0.870	-0.033	0.098	-0.022	-0.069	-0.026	-0.049	-0.048	-0.002	-0.043	0.045	0.154	0.000	-0.101	-0.045	-0.025	0.042	-0.036	-0.030	0.055	-0.011	0.022	0.012	0.004	-0.035	-0.062	-0.026	-0.011	-0.061	-0.041	-0.065	-0.035
169	0.001	-0.025	-0.034	-0.055	-0.053	-0.011	-0.009	0.162	0.264	-0.025	-0.031	-0.029	1.000	-0.010	-0.014	0.129	-0.046	-0.026	-0.042	-0.030	0.004	0.002	-0.056	-0.070	-0.073	-0.021	-0.042	-0.043	-0.033	-0.037	-0.057	-0.063	-0.045	-0.095	0.168	0.129	-0.024	-0.036	-0.047	-0.034	-0.046	-0.020	0.061	-0.026	-0.023	0.052	-0.042	-0.026	-0.055	-0.054	-0.053	0.051
17	-0.023	-0.026	0.022	0.029	-0.029	0.416	-0.036	-0.056	0.031	0.117	0.430	0.034	-0.010	1.000	-0.028	-0.009	-0.004	0.001	0.154	0.820	-0.016	-0.007	-0.045	-0.044	-0.071	-0.015	0.008	-0.040	0.017	0.011	0.114	0.128	0.653	-0.283	-0.042	0.114	0.068	-0.013	-0.003	0.021	0.087	0.037	-0.013	-0.016	0.038	0.040	-0.005	0.025	0.125	-0.016	-0.034	0.110
173	-0.019	-0.023	-0.005	-0.056	-0.048	-0.049	-0.035	-0.059	-0.023	-0.024	-0.026	-0.034	-0.014	-0.028	1.000	-0.021	-0.042	-0.025	-0.049	-0.033	-0.027	-0.034	-0.051	-0.024	-0.072	-0.021	-0.049	-0.044	-0.027	-0.033	-0.038	-0.009	-0.042	-0.026	-0.060	-0.042	-0.019	-0.033	-0.025	-0.045	-0.039	-0.015	-0.005	-0.023	-0.063	-0.048	-0.034	-0.015	-0.041	-0.018	-0.012	-0.032
176	-0.006	-0.011	0.269	-0.048	-0.054	-0.024	-0.030	-0.026	0.044	0.296	-0.025	0.019	0.129	-0.009	-0.021	1.000	-0.041	-0.007	-0.040	-0.005	0.079	0.023	-0.050	0.536	-0.019	-0.017	-0.009	-0.024	0.023	-0.020	0.227	0.044	0.021	-0.113	0.050	-0.010	0.228	-0.011	0.025	0.010	0.141	0.281	0.022	-0.017	0.140	0.005	0.003	0.007	-0.047	-0.045	0.055	0.028
184	-0.032	-0.038	0.001	-0.083	-0.052	-0.016	-0.060	-0.080	-0.047	-0.043	-0.033	-0.010	-0.046	-0.004	-0.042	-0.041	1.000	-0.022	-0.046	-0.050	-0.038	-0.050	-0.079	0.202	0.018	-0.031	0.017	-0.004	0.164	-0.047	0.013	-0.071	-0.043	0.085	0.259	0.018	-0.025	-0.047	-0.055	-0.025	-0.042	-0.019	-0.032	-0.033	0.135	-0.014	-0.044	0.005	-0.023	-0.055	-0.062	0.050
191	-0.019	-0.018	0.054	0.077	0.766	-0.022	-0.032	0.032	-0.032	0.003	-0.004	0.036	-0.026	0.001	-0.025	-0.007	-0.022	1.000	0.804	-0.026	0.013	-0.007	-0.041	-0.047	-0.035	-0.013	0.026	-0.019	0.013	-0.025	0.130	0.033	-0.002	-0.408	-0.024	-0.015	0.005	-0.019	-0.013	0.006	0.053	0.108	-0.026	0.914	-0.018	-0.025	-0.012	0.034	-0.037	0.211	-0.030	0.019
198	-0.018	-0.036	0.025	-0.040	0.671	0.033	0.023	0.076	-0.062	0.018	0.092	0.039	-0.042	0.154	-0.049	-0.040	-0.046	0.804	1.000	0.142	-0.041	0.025	0.188	-0.044	-0.059	-0.032	0.007	-0.076	-0.008	-0.049	0.120	0.047	0.076	-0.373	-0.065	0.002	-0.019	-0.042	0.175	-0.024	0.045	0.070	0.013	0.762	-0.007	-0.073	-0.025	0.003	-0.018	0.377	-0.056	-0.029
2	-0.017	-0.032	0.032	-0.049	-0.054	0.462	0.045	-0.063	-0.042	0.070	0.429	0.011	-0.030	0.820	-0.033	-0.005	-0.050	-0.026	0.142	1.000	-0.036	-0.026	0.033	-0.073	-0.047	-0.022	0.266	-0.054	-0.014	-0.035	0.047	0.067	0.524	-0.247	-0.055	0.102	-0.007	-0.020	-0.012	0.018	0.059	-0.020	0.027	-0.029	0.017	0.032	-0.002	-0.026	0.050	-0.043	0.063	-0.011
205	-0.019	-0.025	0.181	-0.060	-0.054	0.043	-0.036	-0.033	-0.016	0.174	-0.026	0.870	0.004	-0.016	-0.027	0.079	-0.038	0.013	-0.041	-0.036	1.000	0.008	-0.040	-0.025	-0.010	-0.002	-0.044	-0.032	0.004	-0.031	0.195	0.148	-0.012	-0.160	0.003	-0.015	0.165	0.056	0.023	0.014	0.089	0.199	0.023	0.014	-0.040	-0.036	0.049	-0.009	-0.047	-0.018	-0.040	-0.017
208	-0.028	-0.027	0.091	-0.068	-0.042	-0.048	-0.030	-0.064	-0.022	0.239	-0.003	-0.033	0.002	-0.007	-0.034	0.023	-0.050	-0.007	0.025	-0.026	0.008	1.000	-0.063	0.099	0.216	0.395	-0.047	-0.050	-0.012	-0.037	0.103	0.033	0.013	-0.032	-0.054	0.143	0.084	-0.027	-0.015	0.003	0.019	0.105	0.223	-0.022	-0.058	0.014	-0.018	-0.032	-0.052	-0.046	-0.018	-0.003
217	-0.038	-0.041	-0.008	-0.055	-0.078	-0.083	-0.069	-0.009	-0.061	-0.007	0.161	0.098	-0.056	-0.045	-0.051	-0.050	-0.079	-0.041	0.188	0.033	-0.040	-0.063	1.000	-0.037	0.027	-0.035	-0.075	0.013	-0.049	-0.056	-0.027	0.055	-0.015	0.095	0.130	-0.062	-0.031	-0.060	0.133	-0.052	-0.058	-0.006	-0.088	-0.036	0.036	-0.059	0.084	-0.039	-0.027	0.194	-0.047	-0.047
218	-0.022	-0.055	0.087	-0.086	-0.078	-0.110	0.026	-0.042	-0.051	0.161	-0.053	-0.022	-0.070	-0.044	-0.024	0.536	0.202	-0.047	-0.044	-0.073	-0.025	0.099	-0.037	1.000	-0.040	0.323	-0.073	-0.099	-0.002	-0.013	0.091	-0.060	-0.038	0.075	0.174	-0.037	0.137	-0.030	0.137	0.127	0.092	0.119	0.159	-0.050	0.114	-0.082	-0.004	0.213	-0.067	-0.061	-0.076	-0.054
22	0.055	-0.067	0.220	-0.100	-0.128	-0.117	-0.101	-0.070	-0.083	0.190	0.089	-0.069	-0.073	-0.071	-0.072	-0.019	0.018	-0.035	-0.059	-0.047	-0.010	0.216	0.027	-0.040	1.000	-0.053	-0.042	0.145	0.123	-0.065	0.063	-0.068	-0.039	0.081	0.004	0.106	0.143	-0.056	0.019	-0.058	0.018	0.199	0.037	0.028	0.044	-0.129	-0.070	0.109	-0.121	-0.085	-0.014	-0.061
221	-0.016	-0.017	-0.005	-0.046	-0.031	-0.033	-0.024	-0.045	-0.025	0.157	-0.010	-0.026	-0.021	-0.015	-0.021	-0.017	-0.031	-0.013	-0.032	-0.022	-0.002	0.395	-0.035	0.323	-0.053	1.000	-0.029	-0.039	-0.005	-0.025	0.022	-0.001	-0.006	0.005	-0.036	-0.017	-0.001	-0.023	-0.025	-0.015	0.003	0.016	0.534	-0.014	-0.043	-0.016	-0.015	-0.020	-0.035	-0.035	-0.030	-0.017
236	-0.033	0.211	0.128	-0.064	-0.024	0.240	0.070	-0.081	-0.046	0.002	-0.021	-0.049	-0.042	0.008	-0.049	-0.009	0.017	0.026	0.007	0.266	-0.044	-0.047	-0.075	-0.073	-0.042	-0.029	1.000	-0.025	0.273	-0.048	0.020	0.251	-0.013	-0.073	-0.090	-0.031	0.027	-0.040	-0.000	-0.031	0.472	-0.001	0.064	0.015	-0.001	-0.031	-0.042	-0.030	-0.010	-0.050	0.002	0.095
242	-0.034	-0.029	0.009	-0.032	-0.071	-0.065	-0.063	0.176	-0.051	-0.043	-0.047	-0.048	-0.043	-0.040	-0.044	-0.024	-0.004	-0.019	-0.076	-0.054	-0.032	-0.050	0.013	-0.099	0.145	-0.039	-0.025	1.000	-0.046	0.070	-0.028	0.012	-0.068	0.057	-0.090	-0.036	-0.037	-0.055	0.123	-0.061	-0.034	-0.023	-0.077	-0.040	-0.102	-0.013	-0.030	-0.026	-0.025	-0.065	-0.076	-0.035
254	-0.020	-0.009	0.090	-0.048	-0.013	-0.020	-0.034	-0.049	-0.024	0.085	0.013	-0.002	-0.033	0.017	-0.027	0.023	0.164	0.013	-0.008	-0.014	0.004	-0.012	-0.049	-0.002	0.123	-0.005	0.273	-0.046	1.000	-0.025	0.064	0.010	0.059	-0.015	-0.053	-0.018	0.137	-0.010	-0.001	0.004	-0.002	0.107	0.085	0.008	-0.034	-0.020	-0.019	-0.015	0.086	-0.022	-0.037	-0.004
26	-0.024	0.686	-0.013	0.095	0.080	-0.058	-0.033	0.012	-0.041	0.065	-0.027	-0.043	-0.037	0.011	-0.033	-0.020	-0.047	-0.025	-0.049	-0.035	-0.031	-0.037	-0.056	-0.013	-0.065	-0.025	-0.048	0.070	-0.025	1.000	0.031	-0.031	-0.035	-0.213	-0.064	-0.038	-0.028	-0.008	-0.022	-0.010	0.022	0.079	-0.068	-0.029	-0.065	-0.051	-0.026	-0.028	0.327	-0.044	0.082	-0.041
269	-0.011	0.025	0.467	0.030	0.069	0.060	-0.019	-0.022	-0.042	0.479	0.132	0.045	-0.057	0.114	-0.038	0.227	0.013	0.130	0.120	0.047	0.195	0.103	-0.027	0.091	0.063	0.022	0.020	-0.028	0.064	0.031	1.000	0.284	0.272	-0.403	-0.020	0.085	0.542	0.004	0.134	0.088	0.231	0.492	0.203	0.101	0.094	0.025	0.069	-0.012	-0.009	0.030	0.040	0.053
27	-0.037	0.105	0.226	-0.048	-0.052	0.104	-0.072	-0.072	-0.043	0.208	0.481	0.154	-0.063	0.128	-0.009	0.044	-0.071	0.033	0.047	0.067	0.148	0.033	0.055	-0.060	-0.068	-0.001	0.251	0.012	0.010	-0.031	0.284	1.000	0.507	-0.380	0.053	0.031	0.170	0.210	0.040	0.031	0.393	0.200	0.133	0.002	-0.020	0.445	0.044	-0.044	-0.039	-0.056	0.009	0.058
299	-0.028	-0.024	0.072	-0.034	-0.042	0.163	-0.059	-0.077	0.048	0.092	0.760	0.000	-0.045	0.653	-0.042	0.021	-0.043	-0.002	0.076	0.524	-0.012	0.013	-0.015	-0.038	-0.039	-0.006	-0.013	-0.068	0.059	-0.035	0.272	0.507	1.000	-0.395	-0.055	0.094	0.101	-0.016	0.010	0.050	0.106	0.054	0.074	-0.027	-0.019	0.475	0.017	-0.026	0.021	-0.018	-0.009	0.016
3	-0.135	-0.246	-0.321	-0.038	-0.534	-0.423	-0.021	-0.276	-0.215	-0.331	-0.355	-0.101	-0.095	-0.283	-0.026	-0.113	0.085	-0.408	-0.373	-0.247	-0.160	-0.032	0.095	0.075	0.081	0.005	-0.073	0.057	-0.015	-0.213	-0.403	-0.380	-0.395	1.000	-0.005	-0.020	-0.301	-0.076	-0.376	-0.101	-0.242	-0.348	-0.086	-0.367	-0.134	-0.424	0.029	0.011	-0.219	-0.367	0.002	-0.114
301	-0.044	-0.051	0.037	-0.007	-0.096	0.055	-0.077	0.001	0.056	-0.012	-0.055	-0.045	0.168	-0.042	-0.060	0.050	0.259	-0.024	-0.065	-0.055	0.003	-0.054	0.130	0.174	0.004	-0.036	-0.090	-0.090	-0.053	-0.064	-0.020	0.053	-0.055	-0.005	1.000	-0.040	-0.018	0.334	-0.055	-0.060	-0.043	-0.007	-0.107	-0.027	-0.021	0.068	-0.039	-0.049	-0.058	-0.087	0.036	-0.056
333	-0.026	-0.029	0.184	-0.068	-0.025	0.036	-0.021	-0.003	-0.046	0.061	0.053	-0.025	0.129	0.114	-0.042	-0.010	0.018	-0.015	0.002	0.102	-0.015	0.143	-0.062	-0.037	0.106	-0.017	-0.031	-0.036	-0.018	-0.038	0.085	0.031	0.094	-0.020	-0.040	1.000	0.041	-0.030	-0.007	0.014	0.034	0.056	0.050	-0.000	-0.024	-0.018	-0.008	-0.034	-0.048	-0.040	-0.014	-0.023
343	-0.013	-0.020	0.805	0.008	-0.056	-0.023	-0.029	-0.068	0.221	0.771	-0.007	0.042	-0.024	0.068	-0.019	0.228	-0.025	0.005	-0.019	-0.007	0.165	0.084	-0.031	0.137	0.143	-0.001	0.027	-0.037	0.137	-0.028	0.542	0.170	0.101	-0.301	-0.018	0.041	1.000	0.024	0.165	0.164	0.428	0.828	0.449	-0.001	0.031	-0.045	0.130	-0.015	-0.004	0.005	-0.003	0.047
344	-0.020	-0.029	0.082	-0.068	-0.049	0.155	-0.043	0.102	-0.041	0.048	-0.010	-0.036	-0.036	-0.013	-0.033	-0.011	-0.047	-0.019	-0.042	-0.020	0.056	-0.027	-0.060	-0.030	-0.056	-0.023	-0.040	-0.055	-0.010	-0.008	0.004	0.210	-0.016	-0.076	0.334	-0.030	0.024	1.000	-0.016	-0.035	-0.011	0.045	-0.037	-0.022	-0.056	0.148	0.115	-0.021	-0.046	-0.017	-0.044	-0.030
353	-0.027	-0.020	0.193	-0.039	0.214	0.438	0.062	0.562	-0.011	0.197	-0.022	-0.030	-0.047	-0.003	-0.025	0.025	-0.055	-0.013	0.175	-0.012	0.023	-0.015	0.133	0.137	0.019	-0.025	-0.000	0.123	-0.001	-0.022	0.134	0.040	0.010	-0.376	-0.055	-0.007	0.165	-0.016	1.000	0.001	0.172	0.206	0.004	-0.023	0.236	-0.046	-0.027	-0.023	0.363	0.711	-0.033	-0.005
392	-0.034	-0.028	0.128	-0.047	0.132	-0.014	-0.050	-0.089	0.017	0.135	0.036	0.055	-0.034	0.021	-0.045	0.010	-0.025	0.006	-0.024	0.018	0.014	0.003	-0.052	0.127	-0.058	-0.015	-0.031	-0.061	0.004	-0.010	0.088	0.031	0.050	-0.101	-0.060	0.014	0.164	-0.035	0.001	1.000	0.065	0.152	0.041	-0.013	-0.000	-0.002	-0.026	-0.016	-0.059	-0.029	0.120	-0.008
40	-0.017	0.216	0.478	-0.013	-0.010	-0.009	0.024	-0.076	-0.056	0.478	0.026	-0.011	-0.046	0.087	-0.039	0.141	-0.042	0.053	0.045	0.059	0.089	0.019	-0.058	0.092	0.018	0.003	0.472	-0.034	-0.002	0.022	0.231	0.393	0.106	-0.242	-0.043	0.034	0.428	-0.011	0.172	0.065	1.000	0.467	0.105	0.013	0.032	-0.023	0.015	-0.016	0.003	-0.017	0.014	0.040
400	-0.006	-0.019	0.947	-0.015	0.029	-0.044	-0.016	-0.020	-0.009	0.919	-0.006	0.022	-0.020	0.037	-0.015	0.281	-0.019	0.108	0.070	-0.020	0.199	0.105	-0.006	0.119	0.199	0.016	-0.001	-0.023	0.107	0.079	0.492	0.200	0.054	-0.348	-0.007	0.056	0.828	0.045	0.206	0.152	0.467	1.000	0.303	0.078	0.055	-0.019	0.084	-0.009	0.065	0.004	0.040	0.056
403	-0.009	-0.056	0.280	-0.095	-0.075	-0.043	-0.044	-0.068	-0.056	0.301	0.059	0.012	0.061	-0.013	-0.005	0.022	-0.032	-0.026	0.013	0.027	0.023	0.223	-0.088	0.159	0.037	0.534	0.064	-0.077	0.085	-0.068	0.203	0.133	0.074	-0.086	-0.107	0.050	0.449	-0.037	0.004	0.041	0.105	0.303	1.000	-0.039	-0.048	0.094	-0.024	-0.042	-0.110	-0.016	-0.084	0.003
423	-0.017	-0.019	0.033	-0.021	0.720	-0.014	-0.031	0.026	-0.029	-0.016	-0.017	0.004	-0.026	-0.016	-0.023	-0.017	-0.033	0.914	0.762	-0.029	0.014	-0.022	-0.036	-0.050	0.028	-0.014	0.015	-0.040	0.008	-0.029	0.101	0.002	-0.027	-0.367	-0.027	-0.000	-0.001	-0.022	-0.023	-0.013	0.013	0.078	-0.039	1.000	-0.045	-0.044	-0.017	0.031	-0.044	0.190	-0.015	-0.015
467	-0.033	-0.047	0.061	-0.080	0.042	0.455	-0.054	0.113	-0.079	0.045	0.182	-0.035	-0.023	0.038	-0.063	0.140	0.135	-0.018	-0.007	0.017	-0.040	-0.058	0.036	0.114	0.044	-0.043	-0.001	-0.102	-0.034	-0.065	0.094	-0.020	-0.019	-0.134	-0.021	-0.024	0.031	-0.056	0.236	-0.000	0.032	0.055	-0.048	-0.045	1.000	-0.045	-0.062	-0.051	0.074	0.169	-0.021	0.583
47	-0.029	-0.041	-0.050	-0.068	-0.080	0.006	-0.041	-0.075	-0.007	-0.045	0.509	-0.062	0.052	0.040	-0.048	0.005	-0.014	-0.025	-0.073	0.032	-0.036	0.014	-0.059	-0.082	-0.129	-0.016	-0.031	-0.013	-0.020	-0.051	0.025	0.445	0.475	-0.424	0.068	-0.018	-0.045	0.148	-0.046	-0.002	-0.023	-0.019	0.094	-0.044	-0.045	1.000	-0.029	-0.036	-0.035	-0.084	0.002	-0.004
48	-0.023	-0.015	0.078	-0.026	-0.044	-0.044	-0.024	-0.027	-0.027	0.099	0.006	-0.026	-0.042	-0.005	-0.034	0.003	-0.044	-0.012	-0.025	-0.002	0.049	-0.018	0.084	-0.004	-0.070	-0.015	-0.042	-0.030	-0.019	-0.026	0.069	0.044	0.017	0.029	-0.039	-0.008	0.130	0.115	-0.027	-0.026	0.015	0.084	-0.024	-0.017	-0.062	-0.029	1.000	-0.026	-0.054	-0.023	-0.023	-0.035
5	-0.020	-0.013	-0.019	-0.040	0.001	-0.046	-0.035	-0.049	-0.030	-0.025	-0.027	-0.011	-0.026	0.025	-0.015	0.007	0.005	0.034	0.003	-0.026	-0.009	-0.032	-0.039	0.213	0.109	-0.020	-0.030	-0.026	-0.015	-0.028	-0.012	-0.044	-0.026	0.011	-0.049	-0.034	-0.015	-0.021	-0.023	-0.016	-0.016	-0.009	-0.042	0.031	-0.051	-0.036	-0.026	1.000	-0.047	0.152	-0.038	-0.029
63	-0.038	0.002	-0.038	-0.052	0.125	0.361	-0.023	0.336	-0.062	-0.038	-0.004	-0.061	-0.055	0.125	-0.041	-0.047	-0.023	-0.037	-0.018	0.050	-0.047	-0.052	-0.027	-0.067	-0.121	-0.035	-0.010	-0.025	0.086	0.327	-0.009	-0.039	0.021	-0.219	-0.058	-0.048	-0.004	-0.046	0.363	-0.059	0.003	0.065	-0.110	-0.044	0.074	-0.035	-0.054	-0.047	1.000	0.372	0.008	-0.043
66	-0.036	-0.025	-0.022	0.010	0.398	0.414	-0.062	0.611	-0.009	-0.038	-0.046	-0.041	-0.054	-0.016	-0.018	-0.045	-0.055	0.211	0.377	-0.043	-0.018	-0.046	0.194	-0.061	-0.085	-0.035	-0.050	-0.065	-0.022	-0.044	0.030	-0.056	-0.018	-0.367	-0.087	-0.040	0.005	-0.017	0.711	-0.029	-0.017	0.004	-0.016	0.190	0.169	-0.084	-0.023	0.152	0.372	1.000	-0.027	-0.025
88	-0.007	-0.043	0.035	-0.039	-0.066	0.009	-0.064	-0.090	-0.058	0.008	-0.043	-0.065	-0.053	-0.034	-0.012	0.055	-0.062	-0.030	-0.056	0.063	-0.040	-0.018	-0.047	-0.076	-0.014	-0.030	0.002	-0.076	-0.037	0.082	0.040	0.009	-0.009	0.002	0.036	-0.014	-0.003	-0.044	-0.033	0.120	0.014	0.040	-0.084	-0.015	-0.021	0.002	-0.023	-0.038	0.008	-0.027	1.000	-0.018
9	-0.015	-0.029	0.062	-0.038	-0.034	0.526	-0.033	-0.023	0.010	0.066	-0.006	-0.035	0.051	0.110	-0.032	0.028	0.050	0.019	-0.029	-0.011	-0.017	-0.003	-0.047	-0.054	-0.061	-0.017	0.095	-0.035	-0.004	-0.041	0.053	0.058	0.016	-0.114	-0.056	-0.023	0.047	-0.030	-0.005	-0.008	0.040	0.056	0.003	-0.015	0.583	-0.004	-0.035	-0.029	-0.043	-0.025	-0.018	1.000
