137	-0.068	-0.002	0.033	-0.036	-0.007	-0.028	0.061	-0.032	-0.024	1.000	0.034	-0.007	-0.009	-0.022	-0.017	-0.018	0.278	-0.009	-0.023	0.242	-0.013	-0.018	-0.009	-0.014	-0.019	-0.016	-0.011	-0.012	0.011	-0.027	-0.028	-0.028	-0.017	-0.022	-0.017	-0.022	-0.006	-0.037	-0.027	-0.021	-0.012	0.023	-0.025	-0.015	0.111	-0.009	-0.018	0.052	-0.021	-0.015	0.024	-0.017	-0.015	-0.010	-0.018
14	-0.209	0.017	-0.045	0.027	0.003	0.078	0.008	0.149	0.065	0.034	1.000	0.117	0.060	0.014	0.122	0.020	0.076	0.017	-0.068	0.140	0.028	0.033	0.064	0.098	0.055	0.208	-0.010	-0.046	0.151	0.153	0.029	0.081	0.060	-0.003	0.040	0.000	0.115	0.072	0.045	-0.020	0.000	0.126	0.185	0.039	0.061	-0.045	0.056	0.100	-0.028	0.002	0.010	0.102	0.051	0.065	0.048
142	-0.235	0.016	-0.030	0.037	0.030	0.018	0.013	0.063	0.292	-0.007	0.117	1.000	0.016	0.340	0.215	0.024	0.198	0.130	-0.033	0.080	0.031	0.065	0.049	0.030	0.041	0.124	-0.005	-0.027	0.050	0.075	0.171	0.101	0.061	0.044	0.051	0.019	0.152	0.042	-0.002	0.035	0.013	0.230	0.045	0.061	0.066	-0.024	0.043	0.045	-0.005	0.016	0.078	-0.006	0.069	0.056	0.053
147	0.007	-0.003	-0.015	0.004	0.007	-0.024	-0.005	-0.006	0.009	-0.009	0.060	0.016	1.000	0.003	0.003	-0.014	0.012	0.103	-0.023	-0.013	-0.018	-0.013	0.002	0.026	-0.009	0.006	-0.011	-0.012	-0.007	0.007	-0.019	-0.013	-0.005	-0.019	-0.017	-0.020	0.001	-0.007	-0.022	-0.012	-0.007	-0.036	-0.007	-0.005	0.446	-0.014	0.046	-0.010	-0.009	-0.003	-0.014	-0.015	0.008	-0.010	-0.018
15	-0.064	0.001	-0.031	-0.019	0.047	-0.000	-0.008	0.043	0.139	-0.022	0.014	0.340	0.003	1.000	0.091	0.009	0.069	0.049	0.005	0.023	-0.012	0.100	0.013	-0.002	0.014	0.079	-0.017	-0.027	0.006	0.060	0.069	0.049	0.013	0.022	-0.023	-0.043	0.040	0.600	-0.015	-0.001	-0.001	0.074	-0.005	-0.022	0.003	-0.032	0.048	0.011	0.026	0.001	0.024	-0.024	0.059	0.048	-0.020
16	-0.100	0.005	-0.015	0.021	-0.022	0.012	0.117	0.264	0.369	-0.017	0.122	0.215	0.003	0.091	1.000	0.030	0.063	0.027	0.000	0.033	-0.000	0.024	0.002	0.027	-0.003	0.388	-0.016	-0.005	0.004	0.136	0.060	0.105	0.112	0.015	0.011	-0.028	0.045	0.130	-0.044	0.002	0.026	0.059	-0.004	-0.002	-0.007	-0.022	0.038	0.009	-0.014	-0.009	0.026	-0.010	-0.012	0.004	0.026
162	-0.151	-0.004	0.310	0.013	-0.003	0.133	-0.035	0.063	0.004	-0.018	0.020	0.024	-0.014	0.009	0.030	1.000	0.021	-0.008	-0.044	-0.017	0.039	0.009	0.018	-0.020	0.006	0.029	-0.007	-0.022	0.021	0.037	-0.036	-0.003	0.122	0.046	0.038	0.176	0.052	0.041	0.074	-0.017	-0.010	-0.045	0.140	-0.002	-0.016	0.286	-0.004	0.008	-0.003	-0.013	0.183	0.000	0.056	-0.015	0.024
166	-0.263	0.056	-0.016	0.071	0.025	0.149	0.031	0.109	0.075	0.278	0.076	0.198	0.012	0.069	0.063	0.021	1.000	0.029	-0.020	0.083	0.049	0.088	0.081	-0.002	0.013	0.140	0.169	-0.026	0.062	0.105	0.026	0.075	0.061	-0.005	0.003	-0.037	0.098	0.026	0.005	0.009	0.004	0.046	0.032	0.027	0.129	-0.021	0.075	0.017	0.440	0.015	0.069	-0.010	0.345	0.014	0.029
167	-0.160	0.014	-0.016	-0.024	-0.015	0.024	-0.026	0.002	0.015	-0.009	0.017	0.130	0.103	0.049	0.027	-0.008	0.029	1.000	-0.026	0.008	-0.022	-0.006	0.037	-0.005	0.024	0.028	-0.007	-0.013	0.004	0.012	0.013	-0.003	-0.002	0.002	0.396	-0.009	0.021	0.019	0.231	-0.007	-0.007	0.006	-0.008	0.781	0.036	-0.018	0.049	0.085	-0.014	-0.007	-0.003	-0.007	0.008	-0.000	-0.015
17	-0.168	-0.025	-0.014	-0.062	-0.039	-0.049	-0.064	-0.057	-0.034	-0.023	-0.068	-0.033	-0.023	0.005	0.000	-0.044	-0.020	-0.026	1.000	-0.041	0.075	-0.025	-0.038	-0.030	0.007	-0.013	-0.026	-0.021	-0.036	-0.053	0.260	0.002	-0.038	-0.016	-0.046	0.015	-0.038	-0.059	-0.018	-0.027	-0.027	-0.067	-0.043	-0.023	-0.039	0.029	0.064	0.023	0.004	-0.008	-0.053	-0.026	0.003	-0.021	-0.057
18	-0.107	0.019	-0.015	0.199	-0.011	-0.047	-0.014	0.025	-0.016	0.242	0.140	0.080	-0.013	0.023	0.033	-0.017	0.083	0.008	-0.041	1.000	-0.005	0.055	0.512	0.001	0.069	0.034	0.000	-0.026	-0.000	0.011	-0.005	0.205	0.084	-0.025	-0.035	-0.043	0.010	-0.004	-0.031	-0.019	0.005	0.129	-0.016	-0.009	-0.009	-0.024	0.023	0.093	0.016	-0.024	-0.012	-0.024	0.029	0.033	0.020
188	-0.109	-0.009	-0.017	0.299	0.051	-0.041	-0.045	0.025	0.046	-0.013	0.028	0.031	-0.018	-0.012	-0.000	0.039	0.049	-0.022	0.075	-0.005	1.000	0.011	-0.001	0.014	0.095	0.035	-0.030	-0.032	0.107	0.084	0.081	-0.026	-0.016	-0.030	0.000	-0.008	0.001	0.036	-0.030	0.038	-0.011	0.119	0.088	0.055	0.032	-0.022	0.014	0.027	0.001	0.241	0.041	0.069	0.010	-0.036	0.077
19	-0.137	0.046	-0.015	0.089	0.064	-0.041	0.090	0.242	0.008	-0.018	0.033	0.065	-0.013	0.100	0.024	0.009	0.088	-0.006	-0.025	0.055	0.011	1.000	0.069	0.109	0.007	0.045	-0.029	-0.040	0.014	0.010	-0.006	0.121	-0.005	-0.005	-0.001	-0.041	0.308	0.097	0.020	0.006	-0.017	0.096	-0.023	0.062	-0.015	-0.043	0.006	0.199	0.186	-0.005	0.283	-0.032	0.044	0.018	-0.044
194	-0.187	0.013	-0.017	0.358	0.029	0.004	0.010	0.050	0.016	-0.009	0.064	0.049	0.002	0.013	0.002	0.018	0.081	0.037	-0.038	0.512	-0.001	0.069	1.000	-0.021	0.116	0.064	-0.005	-0.018	0.073	0.119	-0.010	0.426	0.032	-0.014	0.023	-0.031	0.041	-0.015	0.022	0.011	-0.001	0.207	0.063	0.038	0.069	-0.010	0.031	0.075	-0.028	0.050	0.038	0.008	0.124	-0.018	-0.011
2	-0.252	0.007	-0.021	0.023	0.033	0.029	0.119	0.014	0.003	-0.014	0.098	0.030	0.026	-0.002	0.027	-0.020	-0.002	-0.005	-0.030	0.001	0.014	0.109	-0.021	1.000	0.001	0.010	0.019	-0.019	-0.007	-0.011	0.015	-0.012	-0.012	-0.019	-0.029	-0.023	0.013	0.089	-0.022	-0.017	-0.012	0.010	0.048	0.001	0.055	-0.016	-0.012	0.001	-0.021	-0.007	-0.027	-0.023	-0.025	-0.011	-0.011
21	-0.231	-0.022	-0.010	0.098	-0.005	0.011	-0.008	0.065	-0.014	-0.019	0.055	0.041	-0.009	0.014	-0.003	0.006	0.013	0.024	0.007	0.069	0.095	0.007	0.116	0.001	1.000	0.023	0.005	-0.014	0.016	0.028	-0.002	0.173	-0.013	-0.018	0.045	0.201	0.025	0.008	0.030	-0.004	-0.010	0.121	-0.011	-0.027	-0.008	-0.012	-0.002	-0.016	-0.024	-0.018	0.001	0.187	0.007	0.002	0.005
224	-0.232	0.026	-0.016	0.035	0.292	0.112	0.033	0.263	0.180	-0.016	0.208	0.124	0.006	0.079	0.388	0.029	0.140	0.028	-0.013	0.034	0.035	0.045	0.064	0.010	0.023	1.000	0.023	-0.017	0.033	0.422	0.005	0.137	0.067	0.141	0.090	-0.036	0.108	0.068	0.007	0.013	-0.000	0.193	0.069	0.012	0.043	-0.029	0.374	0.038	0.011	0.005	0.104	0.072	0.109	-0.012	-0.002
235	-0.164	0.009	0.032	0.012	0.010	0.018	-0.026	0.162	-0.025	-0.011	-0.010	-0.005	-0.011	-0.017	-0.016	-0.007	0.169	-0.007	-0.026	0.000	-0.030	-0.029	-0.005	0.019	0.005	0.023	1.000	-0.009	-0.016	-0.010	-0.018	-0.010	-0.012	-0.026	-0.020	-0.023	-0.011	-0.028	0.300	-0.017	-0.009	0.040	-0.014	-0.016	-0.020	-0.006	-0.015	-0.022	-0.022	-0.004	-0.018	-0.018	-0.006	-0.004	0.066
247	-0.038	-0.016	-0.015	-0.037	-0.018	-0.035	0.146	-0.031	0.024	-0.012	-0.046	-0.027	-0.012	-0.027	-0.005	-0.022	-0.026	-0.013	-0.021	-0.026	-0.032	-0.040	-0.018	-0.019	-0.014	-0.017	-0.009	1.000	-0.017	-0.026	-0.031	0.049	-0.020	-0.026	-0.023	-0.019	-0.032	-0.029	-0.016	-0.020	0.003	-0.023	-0.021	-0.027	-0.015	-0.016	-0.031	-0.024	-0.003	-0.012	-0.029	-0.018	-0.009	-0.015	-0.027
25	-0.174	0.041	-0.028	0.005	-0.005	-0.023	0.015	0.177	-0.006	0.011	0.151	0.050	-0.007	0.006	0.004	0.021	0.062	0.004	-0.036	-0.000	0.107	0.014	0.073	-0.007	0.016	0.033	-0.016	-0.017	1.000	0.033	-0.021	0.136	0.024	-0.024	0.068	-0.030	0.074	0.018	0.223	-0.007	-0.012	0.116	0.218	0.038	0.003	-0.024	-0.001	0.055	0.016	0.009	0.020	0.411	0.026	-0.001	-0.003
27	-0.180	0.036	-0.011	0.114	0.003	0.030	0.010	0.081	0.061	-0.027	0.153	0.075	0.007	0.060	0.136	0.037	0.105	0.012	-0.053	0.011	0.084	0.010	0.119	-0.011	0.028	0.422	-0.010	-0.026	0.033	1.000	-0.038	0.049	0.005	0.004	0.062	-0.029	0.080	0.032	-0.013	0.040	-0.003	0.182	0.055	0.009	0.194	-0.038	0.098	0.031	-0.043	0.532	0.192	0.071	0.240	-0.035	0.016
3	-0.128	-0.031	-0.013	-0.067	-0.020	0.028	0.270	-0.024	0.047	-0.028	0.029	0.171	-0.019	0.069	0.060	-0.036	0.026	0.013	0.260	-0.005	0.081	-0.006	-0.010	0.015	-0.002	0.005	-0.018	-0.031	-0.021	-0.038	1.000	-0.004	0.083	-0.026	-0.046	-0.008	0.022	-0.026	0.066	-0.023	0.009	0.046	0.017	-0.005	-0.027	-0.043	0.048	0.019	-0.035	-0.030	-0.020	-0.037	-0.009	-0.022	-0.022
31	-0.188	-0.002	-0.022	0.167	0.239	0.158	0.019	0.168	0.051	-0.028	0.081	0.101	-0.013	0.049	0.105	-0.003	0.075	-0.003	0.002	0.205	-0.026	0.121	0.426	-0.012	0.173	0.137	-0.010	0.049	0.136	0.049	-0.004	1.000	0.006	0.000	0.010	0.011	0.056	-0.000	0.008	-0.017	-0.001	0.068	-0.003	0.009	-0.009	0.039	0.090	0.015	-0.018	0.010	0.028	-0.016	0.167	0.309	0.020
34	-0.187	0.086	-0.023	0.004	-0.002	0.009	-0.017	0.135	0.019	-0.017	0.060	0.061	-0.005	0.013	0.112	0.122	0.061	-0.002	-0.038	0.084	-0.016	-0.005	0.032	-0.012	-0.013	0.067	-0.012	-0.020	0.024	0.005	0.083	0.006	1.000	-0.033	0.092	-0.001	0.110	0.067	0.236	-0.002	0.063	0.104	0.477	-0.007	-0.027	-0.024	0.124	-0.002	-0.033	-0.008	0.012	-0.017	0.013	-0.016	0.130
38	0.044	0.002	-0.023	0.022	0.043	-0.008	-0.048	-0.011	0.021	-0.022	-0.003	0.044	-0.019	0.022	0.015	0.046	-0.005	0.002	-0.016	-0.025	-0.030	-0.005	-0.014	-0.019	-0.018	0.141	-0.026	-0.026	-0.024	0.004	-0.026	0.000	-0.033	1.000	-0.006	-0.013	-0.011	-0.024	-0.051	-0.040	-0.022	-0.022	-0.018	-0.019	-0.027	0.019	0.108	-0.028	-0.018	-0.022	0.015	-0.023	0.002	-0.019	-0.017
4	-0.091	-0.004	-0.029	-0.015	-0.008	0.019	-0.017	0.000	0.061	-0.017	0.040	0.051	-0.017	-0.023	0.011	0.038	0.003	0.396	-0.046	-0.035	0.000	-0.001	0.023	-0.029	0.045	0.090	-0.020	-0.023	0.068	0.062	-0.046	0.010	0.092	-0.006	1.000	0.055	0.101	0.021	0.104	-0.013	-0.023	0.002	0.061	0.341	-0.016	0.004	0.015	0.043	-0.048	0.003	-0.004	-0.013	-0.012	-0.030	-0.000
40	-0.274	-0.021	0.243	-0.044	-0.036	-0.064	-0.040	-0.022	-0.058	-0.022	0.000	0.019	-0.020	-0.043	-0.028	0.176	-0.037	-0.009	0.015	-0.043	-0.008	-0.041	-0.031	-0.023	0.201	-0.036	-0.023	-0.019	-0.030	-0.029	-0.008	0.011	-0.001	-0.013	0.055	1.000	-0.011	0.045	-0.012	0.330	-0.022	-0.015	0.024	-0.039	-0.005	-0.028	-0.044	-0.047	-0.031	-0.010	-0.047	-0.027	-0.024	-0.025	-0.025
407	-0.139	0.023	-0.009	0.064	-0.001	0.002	0.234	0.291	0.065	-0.006	0.115	0.152	0.001	0.040	0.045	0.052	0.098	0.021	-0.038	0.010	0.001	0.308	0.041	0.013	0.025	0.108	-0.011	-0.032	0.074	0.080	0.022	0.056	0.110	-0.011	0.101	-0.011	1.000	0.036	0.117	0.008	0.001	0.049	0.151	0.031	0.045	-0.017	0.064	0.367	-0.027	0.044	0.653	0.003	0.099	0.015	0.044
42	-0.030	-0.030	-0.040	-0.029	0.052	0.003	0.007	0.067	0.034	-0.037	0.072	0.042	-0.007	0.600	0.130	0.041	0.026	0.019	-0.059	-0.004	0.036	0.097	-0.015	0.089	0.008	0.068	-0.028	-0.029	0.018	0.032	-0.026	-0.000	0.067	-0.024	0.021	0.045	0.036	1.000	-0.029	0.134	-0.013	-0.011	0.000	0.049	-0.009	-0.015	0.015	0.006	-0.011	-0.021	-0.020	-0.041	0.043	0.004	0.021
43	-0.343	0.065	-0.041	0.001	-0.036	-0.044	0.093	0.237	-0.038	-0.027	0.045	-0.002	-0.022	-0.015	-0.044	0.074	0.005	0.231	-0.018	-0.031	-0.030	0.020	0.022	-0.022	0.030	0.007	0.300	-0.016	0.223	-0.013	0.066	0.008	0.236	-0.051	0.104	-0.012	0.117	-0.029	1.000	-0.001	-0.010	-0.035	0.309	0.203	0.036	-0.042	-0.017	0.033	-0.024	-0.005	0.009	-0.029	0.002	0.003	0.162
45	-0.129	-0.011	-0.028	-0.016	0.004	-0.043	-0.016	0.022	0.048	-0.021	-0.020	0.035	-0.012	-0.001	0.002	-0.017	0.009	-0.007	-0.027	-0.019	0.038	0.006	0.011	-0.017	-0.004	0.013	-0.017	-0.020	-0.007	0.040	-0.023	-0.017	-0.002	-0.040	-0.013	0.330	0.008	0.134	-0.001	1.000	0.003	0.042	0.041	0.011	0.175	-0.031	-0.017	-0.031	0.072	0.071	0.019	-0.024	0.033	-0.013	-0.002
46	0.019	-0.002	-0.018	-0.020	-0.007	-0.002	-0.003	0.081	-0.019	-0.012	0.000	0.013	-0.007	-0.001	0.026	-0.010	0.004	-0.007	-0.027	0.005	-0.011	-0.017	-0.001	-0.012	-0.010	-0.000	-0.009	0.003	-0.012	-0.003	0.009	-0.001	0.063	-0.022	-0.023	-0.022	0.001	-0.013	-0.010	0.003	1.000	-0.029	-0.004	-0.019	0.021	-0.019	0.057	0.012	0.003	-0.007	0.001	-0.015	0.010	-0.011	-0.019
5	-0.621	0.032	-0.059	0.225	0.102	-0.020	0.028	0.010	0.140	0.023	0.126	0.230	-0.036	0.074	0.059	-0.045	0.046	0.006	-0.067	0.129	0.119	0.096	0.207	0.010	0.121	0.193	0.040	-0.023	0.116	0.182	0.046	0.068	0.104	-0.022	0.002	-0.015	0.049	-0.011	-0.035	0.042	-0.029	1.000	0.056	0.075	-0.020	-0.102	-0.004	0.036	-0.091	0.231	0.096	0.244	-0.052	0.018	0.047
58	-0.193	0.032	-0.027	-0.044	0.045	-0.035	-0.009	0.182	0.029	-0.025	0.185	0.045	-0.007	-0.005	-0.004	0.140	0.032	-0.008	-0.043	-0.016	0.088	-0.023	0.063	0.048	-0.011	0.069	-0.014	-0.021	0.218	0.055	0.017	-0.003	0.477	-0.018	0.061	0.024	0.151	0.000	0.309	0.041	-0.004	0.056	1.000	0.060	0.128	-0.031	0.005	0.030	-0.027	0.065	0.029	0.224	0.002	-0.026	0.244
6	-0.200	0.043	-0.027	-0.037	0.111	0.040	-0.015	0.001	0.017	-0.015	0.039	0.061	-0.005	-0.022	-0.002	-0.002	0.027	0.781	-0.023	-0.009	0.055	0.062	0.038	0.001	-0.027	0.012	-0.016	-0.027	0.038	0.009	-0.005	0.009	-0.007	-0.019	0.341	-0.039	0.031	0.049	0.203	0.011	-0.019	0.075	0.060	1.000	-0.013	-0.034	0.002	0.136	0.024	-0.017	-0.028	-0.025	0.027	0.011	0.113
62	-0.078	0.024	-0.028	-0.014	-0.012	0.009	0.012	0.078	-0.008	0.111	0.061	0.066	0.446	0.003	-0.007	-0.016	0.129	0.036	-0.039	-0.009	0.032	-0.015	0.069	0.055	-0.008	0.043	-0.020	-0.015	0.003	0.194	-0.027	-0.009	-0.027	-0.027	-0.016	-0.005	0.045	-0.009	0.036	0.175	0.021	-0.020	0.128	-0.013	1.000	-0.034	0.019	-0.028	-0.042	0.076	0.053	-0.028	0.182	-0.023	0.119
64	0.010	-0.010	-0.017	-0.034	-0.031	0.054	-0.031	-0.050	-0.050	-0.009	-0.045	-0.024	-0.014	-0.032	-0.022	0.286	-0.021	-0.018	0.029	-0.024	-0.022	-0.043	-0.010	-0.016	-0.012	-0.029	-0.006	-0.016	-0.024	-0.038	-0.043	0.039	-0.024	0.019	0.004	-0.028	-0.017	-0.015	-0.042	-0.031	-0.019	-0.102	-0.031	-0.034	-0.034	1.000	-0.024	-0.016	-0.020	0.096	0.142	-0.019	0.048	-0.010	-0.029
66	-0.109	0.062	-0.029	0.002	0.040	0.214	0.000	0.021	0.011	-0.018	0.056	0.043	0.046	0.048	0.038	-0.004	0.075	0.049	0.064	0.023	0.014	0.006	0.031	-0.012	-0.002	0.374	-0.015	-0.031	-0.001	0.098	0.048	0.090	0.124	0.108	0.015	-0.044	0.064	0.015	-0.017	-0.017	0.057	-0.004	0.005	0.002	0.019	-0.024	1.000	0.032	0.064	-0.005	0.089	-0.013	0.103	0.031	0.009
7	-0.131	-0.015	-0.025	-0.011	-0.025	0.195	0.072	0.157	0.135	0.052	0.100	0.045	-0.010	0.011	0.009	0.008	0.017	0.085	0.023	0.093	0.027	0.199	0.075	0.001	-0.016	0.038	-0.022	-0.024	0.055	0.031	0.019	0.015	-0.002	-0.028	0.043	-0.047	0.367	0.006	0.033	-0.031	0.012	0.036	0.030	0.136	-0.028	-0.016	0.032	1.000	0.006	-0.005	0.293	0.003	0.008	-0.024	-0.044
70	-0.137	-0.030	-0.018	0.013	-0.040	0.051	-0.046	-0.032	-0.019	-0.021	-0.028	-0.005	-0.009	0.026	-0.014	-0.003	0.440	-0.014	0.004	0.016	0.001	0.186	-0.028	-0.021	-0.024	0.011	-0.022	-0.003	0.016	-0.043	-0.035	-0.018	-0.033	-0.018	-0.048	-0.031	-0.027	-0.011	-0.024	0.072	0.003	-0.091	-0.027	0.024	-0.042	-0.020	0.064	0.006	1.000	-0.020	-0.007	-0.023	0.014	-0.026	-0.031
72	-0.180	-0.009	-0.019	0.129	-0.014	-0.031	-0.023	-0.003	0.031	-0.015	0.002	0.016	-0.003	0.001	-0.009	-0.013	0.015	-0.007	-0.008	-0.024	0.241	-0.005	0.050	-0.007	-0.018	0.005	-0.004	-0.012	0.009	0.532	-0.030	0.010	-0.008	-0.022	0.003	-0.010	0.044	-0.021	-0.005	0.071	-0.007	0.231	0.065	-0.017	0.076	0.096	-0.005	-0.005	-0.020	1.000	0.307	0.001	0.003	-0.014	0.043
8	-0.100	-0.010	-0.037	0.026	0.037	0.029	0.162	0.221	-0.026	0.024	0.010	0.078	-0.014	0.024	0.026	0.183	0.069	-0.003	-0.053	-0.012	0.041	0.283	0.038	-0.027	0.001	0.104	-0.018	-0.029	0.020	0.192	-0.020	0.028	0.012	0.015	-0.004	-0.047	0.653	-0.020	0.009	0.019	0.001	0.096	0.029	-0.028	0.053	0.142	0.089	0.293	-0.007	0.307	1.000	-0.031	0.055	-0.018	-0.007
85	-0.156	0.025	-0.018	-0.011	-0.017	-0.006	-0.038	-0.037	-0.042	-0.017	0.102	-0.006	-0.015	-0.024	-0.010	0.000	-0.010	-0.007	-0.026	-0.024	0.069	-0.032	0.008	-0.023	0.187	0.072	-0.018	-0.018	0.411	0.071	-0.037	-0.016	-0.017	-0.023	-0.013	-0.027	0.003	-0.041	-0.029	-0.024	-0.015	0.244	0.224	-0.025	-0.028	-0.019	-0.013	0.003	-0.023	0.001	-0.031	1.000	-0.009	-0.021	-0.037
86	-0.148	0.210	-0.002	0.018	0.001	0.174	0.059	0.075	-0.001	-0.015	0.051	0.069	0.008	0.059	-0.012	0.056	0.345	0.008	0.003	0.029	0.010	0.044	0.124	-0.025	0.007	0.109	-0.006	-0.009	0.026	0.240	-0.009	0.167	0.013	0.002	-0.012	-0.024	0.099	0.043	0.002	0.033	0.010	-0.052	0.002	0.027	0.182	0.048	0.103	0.008	0.014	0.003	0.055	-0.009	1.000	0.004	-0.008
88	-0.101	0.003	-0.018	-0.037	-0.013	0.172	-0.012	0.174	0.044	-0.010	0.065	0.056	-0.010	0.048	0.004	-0.015	0.014	-0.000	-0.021	0.033	-0.036	0.018	-0.018	-0.011	0.002	-0.012	-0.004	-0.015	-0.001	-0.035	-0.022	0.309	-0.016	-0.019	-0.030	-0.025	0.015	0.004	0.003	-0.013	-0.011	0.018	-0.026	0.011	-0.023	-0.010	0.031	-0.024	-0.026	-0.014	-0.018	-0.021	0.004	1.000	-0.028
9	-0.109	-0.005	-0.004	0.025	0.033	-0.000	-0.040	0.121	0.028	-0.018	0.048	0.053	-0.018	-0.020	0.026	0.024	0.029	-0.015	-0.057	0.020	0.077	-0.044	-0.011	-0.011	0.005	-0.002	0.066	-0.027	-0.003	0.016	-0.022	0.020	0.130	-0.017	-0.000	-0.025	0.044	0.021	0.162	-0.002	-0.019	0.047	0.244	0.113	0.119	-0.029	0.009	-0.044	-0.031	0.043	-0.007	-0.037	-0.008	-0.028	1.000
