131	0.111	-0.021	-0.072	-0.007	-0.037	0.077	0.034	-0.038	0.050	1.000	-0.010	-0.053	0.045	-0.000	0.012	0.018	0.022	-0.036	-0.018	-0.042	-0.062	-0.022	-0.007	-0.025	0.009	-0.029	0.003	0.066	0.045	0.071	-0.017	-0.025	-0.048	0.030	-0.092	0.030	0.004	0.017	0.103	0.090	-0.011	-0.045	-0.005	-0.084	0.039	-0.020	0.011	-0.005	0.014	-0.016	0.036	-0.036
137	0.049	0.011	-0.046	0.012	0.053	0.007	-0.024	-0.015	-0.009	-0.010	1.000	-0.001	0.000	0.022	-0.002	-0.013	-0.056	0.077	-0.043	-0.022	-0.039	0.013	-0.031	-0.008	-0.018	0.024	-0.003	-0.019	0.038	0.080	0.042	0.027	0.016	-0.029	-0.026	0.021	-0.004	-0.009	-0.005	-0.008	-0.029	-0.038	-0.013	-0.018	0.025	-0.021	0.037	-0.049	0.048	0.074	0.022	-0.003
14	-0.034	-0.009	0.055	0.004	-0.040	-0.016	-0.012	0.012	-0.063	-0.053	-0.001	1.000	-0.009	0.012	-0.004	0.086	0.003	0.023	-0.045	-0.000	-0.007	0.016	0.026	0.034	0.007	0.031	-0.013	-0.019	-0.024	-0.088	0.023	0.009	0.009	0.069	0.037	-0.026	-0.040	0.024	-0.014	0.010	-0.037	0.075	0.015	-0.002	-0.005	0.012	0.009	-0.044	-0.019	-0.032	-0.020	-0.011
142	0.021	-0.033	0.048	-0.012	0.054	-0.030	-0.007	-0.005	0.056	0.045	0.000	-0.009	1.000	0.007	-0.064	0.012	-0.020	-0.017	-0.033	0.042	-0.027	0.008	0.036	-0.013	-0.018	0.043	-0.007	0.019	0.024	-0.037	-0.013	-0.006	-0.004	0.012	-0.033	0.032	-0.030	-0.011	0.019	-0.012	-0.030	0.001	-0.009	-0.027	0.021	0.033	0.031	0.020	-0.035	0.039	0.028	-0.047
147	-0.005	0.006	0.023	-0.017	0.004	-0.018	-0.070	0.061	0.029	-0.000	0.022	0.012	0.007	1.000	-0.038	-0.017	-0.034	0.032	-0.023	-0.042	-0.005	-0.036	-0.022	0.092	0.024	-0.006	0.004	0.003	-0.013	-0.024	0.027	-0.041	0.040	0.020	-0.005	0.026	0.026	-0.023	-0.040	-0.001	-0.022	0.080	0.003	-0.002	0.021	0.001	-0.020	0.031	0.009	-0.009	0.003	-0.073
16	-0.034	-0.012	-0.036	0.091	0.038	-0.008	-0.002	0.021	0.044	0.012	-0.002	-0.004	-0.064	-0.038	1.000	0.038	0.002	0.002	-0.027	-0.012	-0.055	0.015	-0.022	-0.060	-0.045	-0.005	0.006	-0.016	0.035	-0.019	-0.003	-0.020	-0.026	0.029	-0.037	-0.103	-0.042	-0.058	0.034	0.066	0.029	0.031	0.059	0.022	-0.028	-0.026	0.023	0.020	0.004	0.062	-0.026	0.035
162	0.054	0.078	-0.011	-0.011	-0.049	-0.049	0.015	-0.062	0.017	0.018	-0.013	0.086	0.012	-0.017	0.038	1.000	0.030	0.010	0.027	-0.007	-0.048	-0.050	0.113	-0.012	0.047	-0.005	-0.062	-0.028	0.026	-0.049	0.001	0.008	-0.007	0.087	-0.007	0.016	-0.044	0.009	-0.047	-0.025	-0.016	0.081	0.077	0.007	0.005	-0.031	0.012	-0.022	0.036	-0.090	-0.005	-0.079
17	-0.058	0.028	0.017	-0.027	-0.121	-0.047	0.100	-0.012	0.013	0.022	-0.056	0.003	-0.020	-0.034	0.002	0.030	1.000	0.037	0.081	-0.024	-0.011	-0.041	0.006	0.038	0.041	-0.013	-0.025	-0.013	-0.069	0.030	-0.068	0.029	0.013	0.024	-0.029	0.010	0.023	-0.015	-0.083	-0.028	0.103	0.067	-0.074	0.051	-0.003	0.025	-0.017	-0.041	-0.034	0.066	0.013	0.031
18	-0.057	0.001	-0.016	0.075	0.030	-0.029	0.045	0.039	0.023	-0.036	0.077	0.023	-0.017	0.032	0.002	0.010	0.037	1.000	-0.020	-0.068	-0.044	0.022	-0.073	-0.040	0.011	-0.006	0.017	-0.028	-0.007	-0.035	0.013	-0.020	0.006	0.006	-0.004	0.070	0.065	0.022	0.020	-0.076	0.038	0.023	-0.026	-0.055	-0.008	-0.001	0.013	-0.038	-0.030	0.048	-0.033	0.021
19	-0.057	0.042	0.035	-0.004	-0.059	0.047	0.063	-0.017	0.010	-0.018	-0.043	-0.045	-0.033	-0.023	-0.027	0.027	0.081	-0.020	1.000	0.028	0.020	-0.021	-0.006	-0.026	0.050	0.015	-0.023	-0.012	-0.040	0.022	-0.057	0.017	-0.076	0.098	-0.038	0.083	0.046	0.002	-0.076	-0.067	-0.016	0.029	0.044	-0.038	-0.024	0.022	-0.004	-0.080	-0.030	0.016	0.013	-0.014
194	0.034	-0.027	0.003	-0.016	0.009	0.009	0.081	-0.007	0.003	-0.042	-0.022	-0.000	0.042	-0.042	-0.012	-0.007	-0.024	-0.068	0.028	1.000	0.034	-0.046	-0.012	0.018	-0.020	-0.037	0.016	-0.026	0.055	0.002	0.073	-0.049	0.035	-0.058	0.055	0.026	0.037	0.032	0.010	-0.035	0.025	0.009	-0.009	0.038	-0.026	0.024	-0.010	-0.044	-0.028	-0.063	-0.062	-0.000
2	0.045	0.099	0.090	-0.086	-0.052	-0.086	0.011	0.011	0.065	-0.062	-0.039	-0.007	-0.027	-0.005	-0.055	-0.048	-0.011	-0.044	0.020	0.034	1.000	-0.086	0.057	0.021	0.017	-0.023	0.037	-0.013	0.046	-0.026	0.054	-0.026	-0.061	-0.082	0.024	0.057	0.037	0.029	-0.057	0.055	-0.042	-0.063	0.124	-0.031	0.033	-0.069	0.020	0.039	-0.029	-0.010	0.056	0.022
206	0.008	-0.035	0.069	-0.007	0.089	-0.005	0.037	-0.060	0.019	-0.022	0.013	0.016	0.008	-0.036	0.015	-0.050	-0.041	0.022	-0.021	-0.046	-0.086	1.000	0.005	-0.001	-0.014	-0.011	-0.007	0.000	0.015	0.044	-0.011	0.001	0.009	0.056	0.040	0.020	-0.018	0.034	0.015	-0.010	0.011	-0.036	0.007	-0.016	-0.049	0.035	0.034	0.004	-0.005	-0.040	0.053	0.026
21	0.072	-0.029	-0.078	-0.022	0.005	-0.026	-0.013	0.000	0.093	-0.007	-0.031	0.026	0.036	-0.022	-0.022	0.113	0.006	-0.073	-0.006	-0.012	0.057	0.005	1.000	0.045	-0.010	0.048	0.012	0.013	-0.072	0.037	-0.015	-0.018	-0.011	0.041	0.026	-0.012	-0.071	0.033	0.046	-0.017	0.053	-0.067	-0.048	-0.017	-0.026	0.001	-0.027	0.014	-0.059	-0.010	0.106	-0.013
22	-0.017	-0.026	0.018	0.010	-0.021	0.063	-0.034	0.024	-0.006	-0.025	-0.008	0.034	-0.013	0.092	-0.060	-0.012	0.038	-0.040	-0.026	0.018	0.021	-0.001	0.045	1.000	0.078	0.023	0.008	0.014	-0.021	-0.055	0.024	-0.006	0.058	0.021	0.038	0.052	0.030	-0.005	-0.035	-0.035	-0.053	0.023	-0.040	0.030	-0.018	0.014	-0.022	-0.035	-0.011	-0.075	-0.029	-0.074
234	-0.098	0.085	-0.020	-0.001	0.003	-0.006	0.020	-0.022	-0.030	0.009	-0.018	0.007	-0.018	0.024	-0.045	0.047	0.041	0.011	0.050	-0.020	0.017	-0.014	-0.010	0.078	1.000	-0.023	-0.056	0.002	0.020	0.051	0.044	0.088	-0.027	-0.012	-0.076	0.036	-0.007	-0.025	0.007	0.011	-0.094	-0.016	-0.025	0.060	0.040	-0.020	-0.012	-0.039	-0.030	-0.023	0.054	-0.025
247	0.026	-0.048	0.020	-0.004	-0.004	0.014	-0.063	-0.009	-0.011	-0.029	0.024	0.031	0.043	-0.006	-0.005	-0.005	-0.013	-0.006	0.015	-0.037	-0.023	-0.011	0.048	0.023	-0.023	1.000	-0.003	-0.017	-0.020	0.007	-0.035	0.057	0.127	-0.018	-0.031	-0.018	0.015	0.033	-0.008	-0.004	0.041	0.001	-0.039	-0.032	0.002	0.124	-0.032	0.036	-0.016	-0.010	0.006	-0.015
25	0.029	-0.024	-0.032	0.013	-0.002	-0.066	0.015	0.013	-0.028	0.003	-0.003	-0.013	-0.007	0.004	0.006	-0.062	-0.025	0.017	-0.023	0.016	0.037	-0.007	0.012	0.008	-0.056	-0.003	1.000	-0.027	0.053	0.012	-0.016	-0.047	-0.001	0.012	-0.023	-0.022	0.070	-0.005	0.018	0.024	-0.029	0.028	0.112	-0.033	-0.007	-0.012	0.036	-0.026	-0.035	0.051	-0.008	0.027
265	0.001	-0.009	-0.048	0.002	0.019	0.082	-0.047	-0.030	-0.012	0.066	-0.019	-0.019	0.019	0.003	-0.016	-0.028	-0.013	-0.028	-0.012	-0.026	-0.013	0.000	0.013	0.014	0.002	-0.017	-0.027	1.000	0.040	0.064	0.017	0.009	0.005	0.009	-0.014	0.028	-0.035	-0.026	0.042	-0.018	-0.010	-0.039	-0.054	0.015	0.019	0.034	0.022	0.028	-0.021	-0.012	-0.028	0.040
27	0.034	0.054	0.012	-0.126	0.058	0.030	0.044	-0.024	-0.043	0.045	0.038	-0.024	0.024	-0.013	0.035	0.026	-0.069	-0.007	-0.040	0.055	0.046	0.015	-0.072	-0.021	0.020	-0.020	0.053	0.040	1.000	0.054	-0.002	-0.010	-0.035	-0.034	-0.024	0.037	-0.069	-0.028	0.031	-0.012	-0.048	0.043	0.030	0.048	0.033	-0.007	0.060	-0.022	-0.049	0.003	-0.052	-0.087
3	-0.069	0.028	0.008	0.007	-0.010	0.052	0.004	0.013	-0.062	0.071	0.080	-0.088	-0.037	-0.024	-0.019	-0.049	0.030	-0.035	0.022	0.002	-0.026	0.044	0.037	-0.055	0.051	0.007	0.012	0.064	0.054	1.000	-0.050	-0.027	0.038	-0.049	-0.044	0.133	-0.067	-0.021	0.015	-0.015	-0.001	-0.079	-0.000	-0.034	0.076	0.004	0.022	-0.024	-0.031	0.079	-0.036	0.076
31	0.061	0.015	0.048	0.024	-0.049	0.001	-0.038	-0.010	-0.026	-0.017	0.042	0.023	-0.013	0.027	-0.003	0.001	-0.068	0.013	-0.057	0.073	0.054	-0.011	-0.015	0.024	0.044	-0.035	-0.016	0.017	-0.002	-0.050	1.000	-0.049	0.013	-0.064	-0.069	-0.031	0.013	0.112	0.034	0.008	0.027	0.080	-0.082	-0.010	0.008	0.022	-0.036	-0.019	-0.021	-0.034	-0.033	0.092
34	-0.086	-0.005	-0.018	0.067	-0.003	0.034	0.014	0.028	0.009	-0.025	0.027	0.009	-0.006	-0.041	-0.020	0.008	0.029	-0.020	0.017	-0.049	-0.026	0.001	-0.018	-0.006	0.088	0.057	-0.047	0.009	-0.010	-0.027	-0.049	1.000	0.050	-0.047	-0.003	0.047	-0.038	-0.003	0.041	-0.001	0.004	-0.053	0.090	-0.023	0.010	-0.043	0.024	-0.006	-0.036	0.069	0.027	0.007
38	0.001	-0.019	-0.046	0.072	0.020	0.067	0.049	0.055	0.008	-0.048	0.016	0.009	-0.004	0.040	-0.026	-0.007	0.013	0.006	-0.076	0.035	-0.061	0.009	-0.011	0.058	-0.027	0.127	-0.001	0.005	-0.035	0.038	0.013	0.050	1.000	-0.014	-0.011	0.017	-0.027	0.045	-0.119	-0.055	-0.019	-0.022	0.017	0.024	-0.054	0.090	-0.055	0.021	0.023	-0.066	-0.043	-0.040
4	-0.005	-0.004	0.035	-0.050	0.037	0.063	0.079	-0.039	-0.025	0.030	-0.029	0.069	0.012	0.020	0.029	0.087	0.024	0.006	0.098	-0.058	-0.082	0.056	0.041	0.021	-0.012	-0.018	0.012	0.009	-0.034	-0.049	-0.064	-0.047	-0.014	1.000	-0.003	-0.073	-0.056	-0.014	0.016	0.042	-0.111	0.053	-0.033	0.041	-0.012	0.093	0.035	-0.018	-0.035	0.001	-0.053	-0.060
40	0.020	0.054	-0.042	0.010	0.065	0.028	-0.056	-0.042	-0.023	-0.092	-0.026	0.037	-0.033	-0.005	-0.037	-0.007	-0.029	-0.004	-0.038	0.055	0.024	0.040	0.026	0.038	-0.076	-0.031	-0.023	-0.014	-0.024	-0.044	-0.069	-0.003	-0.011	-0.003	1.000	0.040	0.069	-0.003	0.008	0.036	-0.035	0.136	0.061	-0.013	-0.065	-0.042	-0.042	-0.020	0.040	0.046	-0.039	0.091
42	-0.042	0.040	0.102	0.020	0.028	-0.039	-0.066	-0.014	-0.008	0.030	0.021	-0.026	0.032	0.026	-0.103	0.016	0.010	0.070	0.083	0.026	0.057	0.020	-0.012	0.052	0.036	-0.018	-0.022	0.028	0.037	0.133	-0.031	0.047	0.017	-0.073	0.040	1.000	-0.032	-0.006	-0.039	0.015	-0.039	-0.020	-0.019	-0.010	0.018	-0.057	0.035	-0.002	-0.038	-0.033	-0.012	-0.029
43	0.004	0.001	0.048	0.007	-0.141	0.049	-0.022	0.016	-0.029	0.004	-0.004	-0.040	-0.030	0.026	-0.042	-0.044	0.023	0.065	0.046	0.037	0.037	-0.018	-0.071	0.030	-0.007	0.015	0.070	-0.035	-0.069	-0.067	0.013	-0.038	-0.027	-0.056	0.069	-0.032	1.000	0.088	0.018	0.061	0.008	0.082	0.057	-0.010	-0.068	0.044	-0.015	-0.037	-0.053	-0.032	0.012	-0.085
45	-0.078	-0.033	0.012	0.091	-0.013	-0.016	0.033	-0.016	-0.041	0.017	-0.009	0.024	-0.011	-0.023	-0.058	0.009	-0.015	0.022	0.002	0.032	0.029	0.034	0.033	-0.005	-0.025	0.033	-0.005	-0.026	-0.028	-0.021	0.112	-0.003	0.045	-0.014	-0.003	-0.006	0.088	1.000	-0.026	-0.020	-0.025	0.011	0.042	-0.051	-0.012	0.043	-0.011	0.029	0.027	-0.069	-0.031	0.018
5	0.097	-0.114	-0.034	-0.087	-0.047	0.034	-0.066	-0.050	-0.045	0.103	-0.005	-0.014	0.019	-0.040	0.034	-0.047	-0.083	0.020	-0.076	0.010	-0.057	0.015	0.046	-0.035	0.007	-0.008	0.018	0.042	0.031	0.015	0.034	0.041	-0.119	0.016	0.008	-0.039	0.018	-0.026	1.000	0.087	-0.041	0.028	-0.042	0.076	0.043	0.071	0.022	0.037	0.096	-0.015	0.024	-0.053
58	0.015	-0.050	-0.051	-0.011	0.041	0.017	-0.150	-0.063	-0.070	0.090	-0.008	0.010	-0.012	-0.001	0.066	-0.025	-0.028	-0.076	-0.067	-0.035	0.055	-0.010	-0.017	-0.035	0.011	-0.004	0.024	-0.018	-0.012	-0.015	0.008	-0.001	-0.055	0.042	0.036	0.015	0.061	-0.020	0.087	1.000	-0.067	0.041	0.041	0.018	0.035	-0.024	0.034	-0.068	-0.033	0.006	0.064	0.005
6	0.095	-0.088	-0.006	-0.015	0.005	-0.025	0.064	0.099	0.026	-0.011	-0.029	-0.037	-0.030	-0.022	0.029	-0.016	0.103	0.038	-0.016	0.025	-0.042	0.011	0.053	-0.053	-0.094	0.041	-0.029	-0.010	-0.048	-0.001	0.027	0.004	-0.019	-0.111	-0.035	-0.039	0.008	-0.025	-0.041	-0.067	1.000	-0.062	-0.057	-0.058	0.031	0.048	-0.059	0.082	-0.051	0.100	0.024	0.105
62	-0.121	0.004	-0.091	0.026	0.005	0.030	-0.136	-0.077	-0.022	-0.045	-0.038	0.075	0.001	0.080	0.031	0.081	0.067	0.023	0.029	0.009	-0.063	-0.036	-0.067	0.023	-0.016	0.001	0.028	-0.039	0.043	-0.079	0.080	-0.053	-0.022	0.053	0.136	-0.020	0.082	0.011	0.028	0.041	-0.062	1.000	0.022	-0.008	-0.050	-0.003	0.033	0.056	-0.016	-0.025	-0.049	0.075
64	-0.051	-0.014	-0.022	0.108	0.010	-0.057	-0.062	0.012	-0.009	-0.005	-0.013	0.015	-0.009	0.003	0.059	0.077	-0.074	-0.026	0.044	-0.009	0.124	0.007	-0.048	-0.040	-0.025	-0.039	0.112	-0.054	0.030	-0.000	-0.082	0.090	0.017	-0.033	0.061	-0.019	0.057	0.042	-0.042	0.041	-0.057	0.022	1.000	0.010	-0.031	-0.018	-0.035	-0.024	0.081	-0.068	0.078	-0.044
66	0.062	-0.065	0.064	-0.016	0.043	0.075	0.023	-0.015	0.015	-0.084	-0.018	-0.002	-0.027	-0.002	0.022	0.007	0.051	-0.055	-0.038	0.038	-0.031	-0.016	-0.017	0.030	0.060	-0.032	-0.033	0.015	0.048	-0.034	-0.010	-0.023	0.024	0.041	-0.013	-0.010	-0.010	-0.051	0.076	0.018	-0.058	-0.008	0.010	1.000	-0.040	-0.026	-0.059	-0.047	-0.000	-0.028	-0.001	0.012
7	-0.001	0.031	0.064	0.003	-0.002	0.045	0.015	-0.031	-0.062	0.039	0.025	-0.005	0.021	0.021	-0.028	0.005	-0.003	-0.008	-0.024	-0.026	0.033	-0.049	-0.026	-0.018	0.040	0.002	-0.007	0.019	0.033	0.076	0.008	0.010	-0.054	-0.012	-0.065	0.018	-0.068	-0.012	0.043	0.035	0.031	-0.050	-0.031	-0.040	1.000	0.035	-0.000	-0.004	0.004	0.053	-0.015	-0.027
70	0.081	0.055	-0.072	-0.028	-0.029	-0.017	0.034	-0.043	-0.009	-0.020	-0.021	0.012	0.033	0.001	-0.026	-0.031	0.025	-0.001	0.022	0.024	-0.069	0.035	0.001	0.014	-0.020	0.124	-0.012	0.034	-0.007	0.004	0.022	-0.043	0.090	0.093	-0.042	-0.057	0.044	0.043	0.071	-0.024	0.048	-0.003	-0.018	-0.026	0.035	1.000	-0.043	0.084	-0.026	-0.084	-0.019	-0.060
76	-0.051	0.020	0.004	-0.015	-0.056	-0.021	-0.037	0.015	0.004	0.011	0.037	0.009	0.031	-0.020	0.023	0.012	-0.017	0.013	-0.004	-0.010	0.020	0.034	-0.027	-0.022	-0.012	-0.032	0.036	0.022	0.060	0.022	-0.036	0.024	-0.055	0.035	-0.042	0.035	-0.015	-0.011	0.022	0.034	-0.059	0.033	-0.035	-0.059	-0.000	-0.043	1.000	-0.063	0.011	0.109	0.036	0.007
8	0.055	-0.005	-0.001	0.076	0.065	-0.041	0.078	0.000	-0.034	-0.005	-0.049	-0.044	0.020	0.031	0.020	-0.022	-0.041	-0.038	-0.080	-0.044	0.039	0.004	0.014	-0.035	-0.039	0.036	-0.026	0.028	-0.022	-0.024	-0.019	-0.006	0.021	-0.018	-0.020	-0.002	-0.037	0.029	0.037	-0.068	0.082	0.056	-0.024	-0.047	-0.004	0.084	-0.063	1.000	0.096	-0.069	0.020	0.022
85	0.048	0.020	0.065	0.024	-0.046	0.005	-0.009	0.066	0.035	0.014	0.048	-0.019	-0.035	0.009	0.004	0.036	-0.034	-0.030	-0.030	-0.028	-0.029	-0.005	-0.059	-0.011	-0.030	-0.016	-0.035	-0.021	-0.049	-0.031	-0.021	-0.036	0.023	-0.035	0.040	-0.038	-0.053	0.027	0.096	-0.033	-0.051	-0.016	0.081	-0.000	0.004	-0.026	0.011	0.096	1.000	-0.014	0.067	0.045
86	-0.033	0.018	0.061	0.042	0.025	-0.025	-0.016	-0.014	-0.059	-0.016	0.074	-0.032	0.039	-0.009	0.062	-0.090	0.066	0.048	0.016	-0.063	-0.010	-0.040	-0.010	-0.075	-0.023	-0.010	0.051	-0.012	0.003	0.079	-0.034	0.069	-0.066	0.001	0.046	-0.033	-0.032	-0.069	-0.015	0.006	0.100	-0.025	-0.068	-0.028	0.053	-0.084	0.109	-0.069	-0.014	1.000	-0.028	0.137
88	-0.023	-0.030	-0.016	0.078	-0.028	-0.086	-0.048	-0.025	0.118	0.036	0.022	-0.020	0.028	0.003	-0.026	-0.005	0.013	-0.033	0.013	-0.062	0.056	0.053	0.106	-0.029	0.054	0.006	-0.008	-0.028	-0.052	-0.036	-0.033	0.027	-0.043	-0.053	-0.039	-0.012	0.012	-0.031	0.024	0.064	0.024	-0.049	0.078	-0.001	-0.015	-0.019	0.036	0.020	0.067	-0.028	1.000	-0.034
9	0.015	-0.042	0.051	-0.031	0.038	-0.025	0.059	0.012	0.040	-0.036	-0.003	-0.011	-0.047	-0.073	0.035	-0.079	0.031	0.021	-0.014	-0.000	0.022	0.026	-0.013	-0.074	-0.025	-0.015	0.027	0.040	-0.087	0.076	0.092	0.007	-0.040	-0.060	0.091	-0.029	-0.085	0.018	-0.053	0.005	0.105	0.075	-0.044	0.012	-0.027	-0.060	0.007	0.022	0.045	0.137	-0.034	1.000
