48	0.057	-0.100	0.120	0.031	0.038	0.016	-0.042	0.137	0.043	-0.088	0.032	-0.090	-0.066	-0.130	-0.037	-0.048	0.045	-0.016	0.096	0.217	0.243	-0.025	0.149	0.207	0.263	-0.023	0.106	-0.020	0.080	0.201	0.059	1.000	0.158	0.120	0.259	-0.034	0.249	-0.095	-0.053	0.029	0.249	0.450	0.231	0.094	-0.017	0.310	0.356	-0.064	-0.018	0.065	0.292	0.031	0.280	-0.037	-0.037	0.440	0.241	-0.037	-0.042
50	0.311	-0.176	0.012	0.342	0.067	0.085	-0.074	0.443	0.300	0.024	-0.029	0.161	-0.154	-0.504	0.611	-0.023	0.058	0.097	0.170	0.122	0.372	0.287	0.412	0.068	0.449	0.293	0.141	0.300	0.225	0.072	0.483	0.158	1.000	0.349	0.228	0.223	0.319	0.317	0.075	0.317	0.150	0.261	0.220	0.424	-0.054	0.062	0.289	-0.001	0.301	-0.020	0.166	0.450	0.143	-0.057	0.165	0.358	0.027	0.108	0.263
51	0.690	-0.166	-0.081	0.060	0.066	0.063	-0.061	0.537	0.059	-0.089	0.030	0.117	-0.170	-0.301	0.323	-0.112	0.022	0.016	0.004	0.017	0.468	0.411	0.370	0.087	0.563	0.316	0.037	0.215	0.010	0.085	0.435	0.120	0.349	1.000	0.196	0.016	0.061	0.412	-0.030	0.454	0.121	0.302	-0.072	0.395	0.041	0.063	0.106	-0.018	0.014	-0.004	0.071	0.551	0.197	-0.033	0.002	0.138	0.058	0.025	0.004
52	0.135	-0.193	-0.035	0.041	0.118	-0.023	-0.047	0.218	0.122	-0.047	0.045	-0.002	-0.102	-0.200	0.176	0.006	0.114	0.084	-0.015	-0.002	0.111	0.062	0.592	0.443	0.209	-0.000	0.083	0.024	0.075	0.693	0.169	0.259	0.228	0.196	1.000	0.004	0.048	0.052	-0.024	0.215	0.062	0.378	0.015	0.021	0.010	0.426	0.242	0.006	0.067	0.177	0.177	0.292	0.642	-0.035	-0.032	0.366	0.413	0.036	0.043
55	-0.014	-0.092	-0.043	0.024	-0.020	-0.033	-0.035	0.082	0.365	-0.085	-0.041	0.040	0.017	-0.227	0.537	0.196	0.137	0.036	0.249	-0.022	0.022	0.040	0.207	0.090	0.056	0.040	0.151	0.028	0.194	-0.014	0.093	-0.034	0.223	0.016	0.004	1.000	0.436	0.034	-0.006	0.061	-0.048	0.084	0.066	0.057	-0.018	-0.040	0.227	0.143	0.794	0.013	0.170	0.035	-0.042	-0.028	0.669	0.097	0.041	0.354	0.108
56	0.010	-0.132	0.028	0.290	-0.015	-0.039	-0.076	0.187	0.287	0.006	-0.052	-0.072	-0.099	-0.309	0.351	0.105	0.103	0.015	0.437	0.147	0.171	0.065	0.243	0.026	0.124	0.121	0.367	0.021	0.137	0.012	0.290	0.249	0.319	0.061	0.048	0.436	1.000	-0.022	-0.047	0.121	0.087	0.129	0.274	0.227	-0.041	0.095	0.551	0.214	0.358	0.045	0.189	0.101	0.154	-0.055	0.508	0.435	0.066	0.167	0.346
6	0.308	-0.129	-0.133	0.023	0.272	-0.059	-0.061	0.480	0.136	-0.097	0.191	0.191	-0.235	-0.345	0.368	-0.093	0.091	0.153	-0.048	-0.117	0.203	0.275	0.189	0.032	0.355	0.270	-0.018	0.236	0.201	0.021	0.479	-0.095	0.317	0.412	0.052	0.034	-0.022	1.000	0.086	0.372	-0.046	0.072	-0.140	0.317	-0.035	-0.051	-0.072	-0.087	0.059	-0.032	0.052	0.310	0.023	0.019	-0.020	-0.061	-0.064	-0.025	0.064
60	0.010	-0.037	-0.064	0.024	0.008	-0.018	0.010	0.058	0.118	-0.057	-0.032	0.033	-0.077	-0.007	0.092	-0.004	-0.032	0.130	0.001	-0.046	-0.028	0.071	0.005	-0.026	0.024	-0.022	-0.038	-0.023	0.023	-0.015	0.143	-0.053	0.075	-0.030	-0.024	-0.006	-0.047	0.086	1.000	0.014	-0.056	0.007	-0.070	0.045	-0.012	-0.041	-0.039	-0.006	-0.008	-0.012	-0.076	0.018	0.010	-0.016	-0.017	-0.079	-0.022	-0.037	0.061
61	0.478	-0.083	-0.057	0.034	0.111	-0.070	-0.033	0.682	0.121	0.003	0.026	0.086	-0.191	-0.332	0.248	-0.009	0.093	0.040	-0.022	0.051	0.342	0.254	0.321	0.017	0.454	0.343	-0.021	0.097	0.023	0.069	0.353	0.029	0.317	0.454	0.215	0.061	0.121	0.372	0.014	1.000	0.081	0.189	0.015	0.449	-0.013	0.020	0.046	0.036	0.042	-0.024	0.079	0.427	0.128	-0.038	0.055	0.119	-0.031	-0.037	0.023
67	0.214	-0.076	0.071	0.018	0.029	-0.007	-0.059	0.145	-0.076	0.033	-0.057	-0.024	-0.051	-0.243	-0.020	-0.091	-0.065	-0.093	-0.027	0.310	0.431	0.010	0.070	-0.027	0.198	0.073	0.038	-0.020	-0.042	-0.002	0.116	0.249	0.150	0.121	0.062	-0.048	0.087	-0.046	-0.056	0.081	1.000	0.165	0.344	0.171	0.594	0.081	0.077	-0.102	-0.031	-0.049	0.100	0.131	0.134	-0.048	-0.041	0.278	-0.003	-0.028	-0.036
68	0.249	-0.133	-0.041	-0.021	0.039	-0.022	-0.052	0.329	0.028	-0.078	0.065	0.022	-0.134	-0.280	0.126	-0.002	0.076	0.053	0.075	0.080	0.294	0.301	0.408	0.359	0.538	0.291	0.008	0.164	0.098	0.377	0.138	0.450	0.261	0.302	0.378	0.084	0.129	0.072	0.007	0.189	0.165	1.000	0.122	0.270	0.030	0.258	0.328	-0.019	0.096	0.138	0.295	0.223	0.344	-0.041	0.052	0.528	0.378	0.109	-0.050
7	0.039	-0.022	0.092	0.042	-0.045	0.246	0.034	0.103	0.078	0.072	-0.085	-0.106	0.022	-0.349	0.004	-0.016	-0.064	-0.110	0.067	0.234	0.215	-0.047	0.055	-0.030	0.084	0.011	0.095	-0.058	-0.027	-0.041	0.010	0.231	0.220	-0.072	0.015	0.066	0.274	-0.140	-0.070	0.015	0.344	0.122	1.000	0.161	-0.033	0.048	0.186	0.170	0.011	-0.069	0.228	-0.021	0.006	-0.065	0.129	0.390	-0.015	-0.027	0.014
71	0.397	-0.036	-0.086	0.154	0.036	0.022	-0.065	0.544	0.031	-0.001	-0.076	0.175	-0.167	-0.378	0.221	-0.064	-0.089	0.083	0.085	0.088	0.356	0.314	0.260	-0.012	0.562	0.395	0.056	0.257	0.049	-0.017	0.379	0.094	0.424	0.395	0.021	0.057	0.227	0.317	0.045	0.449	0.171	0.270	0.161	1.000	-0.020	0.008	0.246	-0.046	0.009	-0.005	0.003	0.268	0.097	-0.038	0.128	0.288	-0.011	-0.060	0.202
72	0.033	-0.036	-0.026	-0.021	0.037	-0.057	-0.016	-0.016	-0.029	-0.012	-0.004	-0.027	-0.045	-0.045	-0.026	-0.037	-0.034	-0.032	-0.020	0.031	0.085	-0.016	-0.026	-0.020	0.018	-0.022	-0.009	-0.018	-0.022	-0.002	0.001	-0.017	-0.054	0.041	0.010	-0.018	-0.041	-0.035	-0.012	-0.013	0.594	0.030	-0.033	-0.020	1.000	-0.029	-0.033	-0.038	-0.018	-0.008	-0.056	0.038	0.120	-0.008	-0.025	0.004	-0.003	-0.023	-0.019
74	0.038	-0.115	0.012	-0.024	0.081	-0.088	-0.044	0.036	0.016	0.069	0.028	0.053	-0.110	-0.101	-0.034	-0.033	0.049	0.024	-0.011	-0.003	0.132	-0.025	0.226	0.267	0.058	-0.012	0.098	-0.023	0.076	0.392	0.012	0.310	0.062	0.063	0.426	-0.040	0.095	-0.051	-0.041	0.020	0.081	0.258	0.048	0.008	-0.029	1.000	0.306	-0.036	0.005	0.109	0.126	0.021	0.537	-0.018	-0.040	0.321	0.265	-0.012	-0.019
75	0.077	-0.126	0.025	0.250	0.013	-0.065	-0.058	0.196	0.172	-0.064	0.019	-0.091	-0.110	-0.173	0.155	0.004	-0.023	-0.030	0.285	0.123	0.291	0.022	0.296	0.042	0.303	0.034	0.231	0.037	0.130	0.083	0.214	0.356	0.289	0.106	0.242	0.227	0.551	-0.072	-0.039	0.046	0.077	0.328	0.186	0.246	-0.033	0.306	1.000	0.044	0.115	0.098	0.205	0.091	0.281	-0.050	0.333	0.425	0.082	0.146	0.360
76	-0.050	0.070	0.002	0.071	-0.021	0.043	-0.030	0.077	0.099	0.094	-0.057	0.186	-0.039	-0.284	0.059	0.517	0.260	0.070	0.434	-0.004	-0.074	0.015	0.044	-0.024	-0.020	-0.072	0.156	-0.045	-0.064	0.007	0.102	-0.064	-0.001	-0.018	0.006	0.143	0.214	-0.087	-0.006	0.036	-0.102	-0.019	0.170	-0.046	-0.038	-0.036	0.044	1.000	-0.004	-0.010	0.030	0.082	-0.019	-0.054	0.171	0.073	-0.041	0.206	0.017
78	-0.002	-0.134	-0.034	0.074	0.002	-0.062	-0.021	0.050	0.397	-0.087	-0.021	0.021	-0.020	-0.178	0.642	0.093	0.182	0.030	0.123	-0.005	0.014	0.135	0.258	0.137	0.025	0.100	0.051	0.054	0.261	0.029	0.050	-0.018	0.301	0.014	0.067	0.794	0.358	0.059	-0.008	0.042	-0.031	0.096	0.011	0.009	-0.018	0.005	0.115	-0.004	1.000	-0.006	0.102	0.069	0.013	-0.021	0.383	0.125	0.077	0.485	0.071
79	-0.045	-0.098	-0.012	0.218	-0.004	-0.057	-0.027	0.005	0.104	0.040	-0.029	0.031	-0.033	-0.125	-0.012	0.035	0.055	0.209	-0.012	-0.040	-0.040	-0.016	0.171	0.416	-0.040	-0.049	-0.010	-0.030	0.045	0.415	0.243	0.065	-0.020	-0.004	0.177	0.013	0.045	-0.032	-0.012	-0.024	-0.049	0.138	-0.069	-0.005	-0.008	0.109	0.098	-0.010	-0.006	1.000	-0.060	-0.060	0.167	-0.008	0.063	0.234	0.455	0.007	0.001
8	0.045	-0.069	0.003	0.056	0.191	0.073	-0.038	0.212	0.218	-0.055	0.133	-0.063	0.083	-0.292	0.103	0.054	0.172	-0.045	0.112	0.042	0.228	0.084	0.265	0.105	0.201	-0.023	0.190	-0.021	0.199	0.040	0.026	0.292	0.166	0.071	0.177	0.170	0.189	0.052	-0.076	0.079	0.100	0.295	0.228	0.003	-0.056	0.126	0.205	0.030	0.102	-0.060	1.000	0.046	0.154	-0.059	0.090	0.237	0.011	0.072	-0.030
82	0.602	-0.137	-0.066	0.036	0.097	-0.020	-0.047	0.429	0.068	-0.030	-0.019	0.065	-0.161	-0.348	0.379	-0.026	0.113	0.025	0.008	0.072	0.383	0.469	0.457	0.009	0.519	0.296	0.004	0.276	-0.033	0.118	0.494	0.031	0.450	0.551	0.292	0.035	0.101	0.310	0.018	0.427	0.131	0.223	-0.021	0.268	0.038	0.021	0.091	0.082	0.069	-0.060	0.046	1.000	0.221	-0.045	0.070	0.132	-0.015	0.059	0.002
83	0.159	-0.173	-0.085	-0.021	0.115	-0.010	-0.046	0.142	0.039	-0.020	-0.026	-0.034	-0.158	-0.173	0.078	-0.024	0.101	0.079	-0.038	0.006	0.207	0.047	0.439	0.357	0.191	-0.001	-0.024	-0.004	0.067	0.619	0.178	0.280	0.143	0.197	0.642	-0.042	0.154	0.023	0.010	0.128	0.134	0.344	0.006	0.097	0.120	0.537	0.281	-0.019	0.013	0.167	0.154	0.221	1.000	-0.044	-0.055	0.378	0.388	-0.005	0.021
